"District","District Code","Grade","Count","%"
"New London School District","=""0950011""",12,52,23.3
"New Milford School District","=""0960011""","K","N/A","N/A"
"New Milford School District","=""0960011""",01,"N/A","N/A"
"New Milford School District","=""0960011""",02,"N/A","N/A"
"New Milford School District","=""0960011""",03,"N/A","N/A"
"New Milford School District","=""0960011""",04,"*","*"
"New Milford School District","=""0960011""",05,"*","*"
"New Milford School District","=""0960011""",06,10,3.2
"New Milford School District","=""0960011""",07,27,7.4
"New Milford School District","=""0960011""",08,35,9.8
"New Milford School District","=""0960011""",09,39,10.6
"New Milford School District","=""0960011""",10,54,14.4
"New Milford School District","=""0960011""",11,44,11.8
"New Milford School District","=""0960011""",12,52,14.1
"Newington School District","=""0940011""","K","*","*"
"Newington School District","=""0940011""",01,"*","*"
"Newington School District","=""0940011""",02,"*","*"
"Newington School District","=""0940011""",03,"*","*"
"Newington School District","=""0940011""",04,7,2.2
"Newington School District","=""0940011""",05,7,2.2
"Newington School District","=""0940011""",06,18,5.6
"Newington School District","=""0940011""",07,37,11.3
"Newington School District","=""0940011""",08,25,7.7
"Newington School District","=""0940011""",09,44,12.7
"Newington School District","=""0940011""",10,36,10.2
"Newington School District","=""0940011""",11,37,10.5
"Newington School District","=""0940011""",12,36,9.4
"Newington School District","=""0940011""","Not Available","*","*"
"Newtown School District","=""0970011""","K","N/A","N/A"
"Newtown School District","=""0970011""",01,"*","*"
"Newtown School District","=""0970011""",02,"*","*"
"Newtown School District","=""0970011""",03,"*","*"
"Newtown School District","=""0970011""",04,"*","*"
"Newtown School District","=""0970011""",05,9,2.2
"Newtown School District","=""0970011""",06,12,2.9
"Newtown School District","=""0970011""",07,12,2.7
"Newtown School District","=""0970011""",08,13,3.0
"Newtown School District","=""0970011""",09,22,5.1
"Newtown School District","=""0970011""",10,19,4.1
"Newtown School District","=""0970011""",11,12,2.8
"Newtown School District","=""0970011""",12,15,3.4
"Norfolk School District","=""0980011""","K","N/A","*"
"Norfolk School District","=""0980011""",01,"N/A","*"
"Norfolk School District","=""0980011""",02,"N/A","*"
"Norfolk School District","=""0980011""",03,"N/A","*"
"Norfolk School District","=""0980011""",04,"N/A","*"
"Norfolk School District","=""0980011""",05,"N/A","*"
"Norfolk School District","=""0980011""",06,"N/A","N/A"
"North Branford School District","=""0990011""","K","*","*"
"North Branford School District","=""0990011""",01,"*","*"
"North Branford School District","=""0990011""",02,"*","*"
"North Branford School District","=""0990011""",03,"N/A","N/A"
"North Branford School District","=""0990011""",04,"*","*"
"North Branford School District","=""0990011""",05,9,5.7
"North Branford School District","=""0990011""",06,"*","*"
"North Branford School District","=""0990011""",07,6,3.2
"North Branford School District","=""0990011""",08,30,15.6
"North Branford School District","=""0990011""",09,21,13.9
"North Branford School District","=""0990011""",10,17,9.8
"North Branford School District","=""0990011""",11,33,22.1
"North Branford School District","=""0990011""",12,22,12.9
"North Canaan School District","=""1000011""","K","N/A","N/A"
"North Canaan School District","=""1000011""",01,"N/A","*"
"North Canaan School District","=""1000011""",02,"N/A","N/A"
"North Canaan School District","=""1000011""",03,"N/A","N/A"
"North Canaan School District","=""1000011""",04,"*","*"
"North Canaan School District","=""1000011""",05,"*","*"
"North Canaan School District","=""1000011""",06,"N/A","N/A"
"North Canaan School District","=""1000011""",07,"*","*"
"North Canaan School District","=""1000011""",08,"*","*"
"North Haven School District","=""1010011""","K","N/A","N/A"
"North Haven School District","=""1010011""",01,"*","*"
"North Haven School District","=""1010011""",02,"N/A","N/A"
"North Haven School District","=""1010011""",03,"N/A","N/A"
"North Haven School District","=""1010011""",04,"N/A","N/A"
"North Haven School District","=""1010011""",05,"N/A","N/A"
"North Haven School District","=""1010011""",06,"*","*"
"North Haven School District","=""1010011""",07,15,5.9
"North Haven School District","=""1010011""",08,16,5.8
"North Haven School District","=""1010011""",09,18,6.5
"North Haven School District","=""1010011""",10,32,10.7
"North Haven School District","=""1010011""",11,27,8.4
"North Haven School District","=""1010011""",12,24,8.0
"North Stonington School District","=""1020011""","K","N/A","N/A"
"North Stonington School District","=""1020011""",01,"N/A","N/A"
"North Stonington School District","=""1020011""",02,"N/A","N/A"
"North Stonington School District","=""1020011""",03,"N/A","N/A"
"North Stonington School District","=""1020011""",04,"*","*"
"North Stonington School District","=""1020011""",05,"*","*"
"North Stonington School District","=""1020011""",06,"N/A","N/A"
"North Stonington School District","=""1020011""",07,"*","*"
"North Stonington School District","=""1020011""",08,"N/A","N/A"
"North Stonington School District","=""1020011""",09,7,12.7
"North Stonington School District","=""1020011""",10,"*","*"
"North Stonington School District","=""1020011""",11,6,11.1
"North Stonington School District","=""1020011""",12,7,13.5
"Norwalk School District","=""1030011""","K",11,1.2
"Norwalk School District","=""1030011""",01,8,0.9
"Norwalk School District","=""1030011""",02,12,1.4
"Norwalk School District","=""1030011""",03,15,1.7
"Norwalk School District","=""1030011""",04,7,0.8
"Norwalk School District","=""1030011""",05,22,2.8
"Norwalk School District","=""1030011""",06,67,9.0
"Norwalk School District","=""1030011""",07,115,14.5
"Norwalk School District","=""1030011""",08,127,15.9
"Norwalk School District","=""1030011""",09,191,21.2
"Norwalk School District","=""1030011""",10,139,15.8
"Norwalk School District","=""1030011""",11,110,13.9
"Norwalk School District","=""1030011""",12,97,13.7
"Norwich Free Academy District","=""9010022""",09,102,18.5
"Norwich Free Academy District","=""9010022""",10,90,15.7
"Norwich Free Academy District","=""9010022""",11,114,19.2
"Norwich Free Academy District","=""9010022""",12,85,15.7
"Norwich School District","=""1040011""","K","*","*"
"Norwich School District","=""1040011""",01,13,3.4
"Norwich School District","=""1040011""",02,14,3.5
"Norwich School District","=""1040011""",03,25,6.8
"Norwich School District","=""1040011""",04,20,4.8
"Norwich School District","=""1040011""",05,38,9.9
"Norwich School District","=""1040011""",06,64,16.2
"Norwich School District","=""1040011""",07,88,24.4
"Norwich School District","=""1040011""",08,78,20.3
"Norwich School District","=""1040011""",09,"*","*"
"Norwich School District","=""1040011""",10,"N/A","*"
"Norwich School District","=""1040011""",11,"*","*"
"Norwich School District","=""1040011""",12,"*","*"
"Odyssey Community School District","=""2630013""","K","*","*"
"Odyssey Community School District","=""2630013""",01,"*","*"
"Odyssey Community School District","=""2630013""",02,"*","*"
"Odyssey Community School District","=""2630013""",03,"N/A","N/A"
"Odyssey Community School District","=""2630013""",04,"N/A","N/A"
"Odyssey Community School District","=""2630013""",05,"*","*"
"Odyssey Community School District","=""2630013""",06,"*","*"
"Odyssey Community School District","=""2630013""",07,"*","*"
"Odyssey Community School District","=""2630013""",08,"*","*"
"Old Saybrook School District","=""1060011""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""",04,"*","*"
"Old Saybrook School District","=""1060011""",05,"*","*"
"Old Saybrook School District","=""1060011""",06,"*","*"
"Old Saybrook School District","=""1060011""",07,8,6.6
"Old Saybrook School District","=""1060011""",08,"*","*"
"Old Saybrook School District","=""1060011""",09,14,10.3
"Old Saybrook School District","=""1060011""",10,10,8.1
"Old Saybrook School District","=""1060011""",11,14,10.4
"Old Saybrook School District","=""1060011""",12,8,5.9
"Orange School District","=""1070011""","K","N/A","N/A"
"Orange School District","=""1070011""",01,"*","*"
"Orange School District","=""1070011""",02,"*","*"
"Orange School District","=""1070011""",03,"*","*"
"Orange School District","=""1070011""",04,"N/A","N/A"
"Orange School District","=""1070011""",05,"*","*"
"Orange School District","=""1070011""",06,"*","*"
"Oxford School District","=""1080011""","K","N/A","N/A"
"Oxford School District","=""1080011""",01,"N/A","N/A"
"Oxford School District","=""1080011""",02,"N/A","N/A"
"Oxford School District","=""1080011""",03,"N/A","N/A"
"Oxford School District","=""1080011""",04,"*","*"
"Oxford School District","=""1080011""",05,"*","*"
"Oxford School District","=""1080011""",06,"*","*"
"Oxford School District","=""1080011""",07,"*","*"
"Oxford School District","=""1080011""",08,"*","*"
"Oxford School District","=""1080011""",09,6,4.0
"Oxford School District","=""1080011""",10,"*","*"
"Oxford School District","=""1080011""",11,11,6.4
"Oxford School District","=""1080011""",12,12,7.8
"Park City Prep Charter School District","=""2830013""",06,12,13.0
"Park City Prep Charter School District","=""2830013""",07,10,13.7
"Park City Prep Charter School District","=""2830013""",08,13,16.3
"Plainfield School District","=""1090011""","K","N/A","N/A"
"Plainfield School District","=""1090011""",01,"N/A","N/A"
"Plainfield School District","=""1090011""",02,"N/A","N/A"
"Plainfield School District","=""1090011""",03,"*","*"
"Plainfield School District","=""1090011""",04,19,10.1
"Plainfield School District","=""1090011""",05,"*","*"
"Plainfield School District","=""1090011""",06,24,12.1
"Plainfield School District","=""1090011""",07,19,9.5
"Plainfield School District","=""1090011""",08,38,19.4
"Plainfield School District","=""1090011""",09,36,18.1
"Plainfield School District","=""1090011""",10,16,9.9
"Plainfield School District","=""1090011""",11,37,21.0
"Plainfield School District","=""1090011""",12,41,20.8
"Plainville School District","=""1100011""","K","*","*"
"Plainville School District","=""1100011""",01,"N/A","N/A"
"Plainville School District","=""1100011""",02,"N/A","N/A"
"Plainville School District","=""1100011""",03,"*","*"
"Plainville School District","=""1100011""",04,"*","*"
"Plainville School District","=""1100011""",05,"*","*"
"Plainville School District","=""1100011""",06,"*","*"
"Plainville School District","=""1100011""",07,8,5.1
"Plainville School District","=""1100011""",08,21,10.9
"Plainville School District","=""1100011""",09,18,8.5
"Plainville School District","=""1100011""",10,14,8.1
"Plainville School District","=""1100011""",11,11,6.6
"Plainville School District","=""1100011""",12,28,13.7
"Plymouth School District","=""1110011""","K","N/A","N/A"
"Plymouth School District","=""1110011""",01,"N/A","N/A"
"Plymouth School District","=""1110011""",02,"N/A","N/A"
"Plymouth School District","=""1110011""",03,"N/A","N/A"
"Plymouth School District","=""1110011""",04,"N/A","N/A"
"Plymouth School District","=""1110011""",05,"*","*"
"Plymouth School District","=""1110011""",06,"*","*"
"Plymouth School District","=""1110011""",07,9,6.0
"Plymouth School District","=""1110011""",08,27,17.5
"Plymouth School District","=""1110011""",09,12,9.7
"Plymouth School District","=""1110011""",10,7,6.4
"Plymouth School District","=""1110011""",11,9,6.5
"Plymouth School District","=""1110011""",12,11,8.7
"Pomfret School District","=""1120011""","K","N/A","N/A"
"Pomfret School District","=""1120011""",01,"N/A","N/A"
"Pomfret School District","=""1120011""",02,"N/A","N/A"
"Pomfret School District","=""1120011""",03,"N/A","N/A"
"Pomfret School District","=""1120011""",04,"N/A","N/A"
"Pomfret School District","=""1120011""",05,"*","*"
"Pomfret School District","=""1120011""",06,"N/A","N/A"
"Pomfret School District","=""1120011""",07,"*","*"
"Pomfret School District","=""1120011""",08,"*","*"
"Pomfret School District","=""1120011""",10,"N/A","*"
"Pomfret School District","=""1120011""",12,"N/A","*"
"Portland School District","=""1130011""","K","N/A","N/A"
"Portland School District","=""1130011""",01,"N/A","N/A"
"Portland School District","=""1130011""",02,"N/A","N/A"
"Portland School District","=""1130011""",03,"*","*"
"Portland School District","=""1130011""",04,"*","*"
"Portland School District","=""1130011""",05,"*","*"
"Portland School District","=""1130011""",06,"*","*"
"Portland School District","=""1130011""",07,"*","*"
"Portland School District","=""1130011""",08,9,7.9
"Portland School District","=""1130011""",09,"*","*"
"Portland School District","=""1130011""",10,11,11.5
"Portland School District","=""1130011""",11,14,12.7
"Portland School District","=""1130011""",12,8,9.2
"Preston School District","=""1140011""","K","*","*"
"Preston School District","=""1140011""",01,"*","*"
"Preston School District","=""1140011""",02,"*","*"
"Preston School District","=""1140011""",03,"*","*"
"Preston School District","=""1140011""",04,"N/A","N/A"
"Preston School District","=""1140011""",05,"*","*"
"Preston School District","=""1140011""",06,"N/A","N/A"
"Preston School District","=""1140011""",07,"*","*"
"Preston School District","=""1140011""",08,"*","*"
"Preston School District","=""1140011""",10,"N/A","*"
"Preston School District","=""1140011""",11,"N/A","*"
"Preston School District","=""1140011""",12,"N/A","*"
"Putnam School District","=""1160011""","K","*","*"
"Putnam School District","=""1160011""",01,"*","*"
"Putnam School District","=""1160011""",02,"*","*"
"Putnam School District","=""1160011""",03,"*","*"
"Putnam School District","=""1160011""",04,"*","*"
"Putnam School District","=""1160011""",05,"*","*"
"Putnam School District","=""1160011""",06,18,16.5
"Putnam School District","=""1160011""",07,11,11.1
"Putnam School District","=""1160011""",08,15,15.8
"Putnam School District","=""1160011""",09,17,23.0
"Putnam School District","=""1160011""",10,14,19.7
"Putnam School District","=""1160011""",11,14,21.5
"Putnam School District","=""1160011""",12,9,9.4
"Redding School District","=""1170011""","K","N/A","N/A"
"Redding School District","=""1170011""",01,"N/A","N/A"
"Redding School District","=""1170011""",02,"*","*"
"Redding School District","=""1170011""",03,"*","*"
"Redding School District","=""1170011""",04,"*","*"
"Redding School District","=""1170011""",05,"*","*"
"Redding School District","=""1170011""",06,8,5.8
"Redding School District","=""1170011""",07,10,7.5
"Redding School District","=""1170011""",08,"*","*"
"Regional School District 01","=""2010012""",09,10,9.6
"Regional School District 01","=""2010012""",10,9,9.2
"Regional School District 01","=""2010012""",11,13,11.2
"Regional School District 01","=""2010012""",12,16,15.5
"Regional School District 04","=""2040012""",07,"*","*"
"Regional School District 04","=""2040012""",08,"*","*"
"Regional School District 04","=""2040012""",09,9,6.3
"Regional School District 04","=""2040012""",10,15,8.2
"Regional School District 04","=""2040012""",11,6,4.4
"Regional School District 04","=""2040012""",12,13,8.0
"Regional School District 05","=""2050012""",07,"*","*"
"Regional School District 05","=""2050012""",08,"*","*"
"Regional School District 05","=""2050012""",09,12,3.0
"Regional School District 05","=""2050012""",10,20,4.8
"Regional School District 05","=""2050012""",11,11,2.6
"Regional School District 05","=""2050012""",12,18,4.6
"Regional School District 06","=""2060012""","K","*","*"
"Regional School District 06","=""2060012""",01,"N/A","N/A"
"Regional School District 06","=""2060012""",02,"N/A","N/A"
"Regional School District 06","=""2060012""",03,"N/A","N/A"
"Regional School District 06","=""2060012""",04,"*","*"
"Regional School District 06","=""2060012""",05,"*","*"
"Regional School District 06","=""2060012""",06,"N/A","N/A"
"Regional School District 06","=""2060012""",07,8,9.8
"Regional School District 06","=""2060012""",08,"*","*"
"Regional School District 06","=""2060012""",09,10,8.9
"Regional School District 06","=""2060012""",10,12,12.2
"Regional School District 06","=""2060012""",11,13,14.0
"Regional School District 06","=""2060012""",12,13,13.7
"Regional School District 07","=""2070012""",07,"*","*"
"Regional School District 07","=""2070012""",08,11,5.6
"Regional School District 07","=""2070012""",09,12,6.0
"Regional School District 07","=""2070012""",10,"*","*"
"Regional School District 07","=""2070012""",11,9,4.2
"Regional School District 07","=""2070012""",12,10,5.1
"Regional School District 08","=""2080012""",07,17,5.3
"Regional School District 08","=""2080012""",08,22,7.2
"Regional School District 08","=""2080012""",09,16,5.8
"Regional School District 08","=""2080012""",10,17,6.1
"Regional School District 08","=""2080012""",11,26,8.6
"Regional School District 08","=""2080012""",12,30,10.4
"Regional School District 09","=""2090012""",09,"*","*"
"Regional School District 09","=""2090012""",10,"*","*"
"Regional School District 09","=""2090012""",11,"*","*"
"Regional School District 09","=""2090012""",12,"*","*"
"Regional School District 10","=""2100012""","K","*","*"
"Regional School District 10","=""2100012""",01,"*","*"
"Regional School District 10","=""2100012""",02,"N/A","N/A"
"Regional School District 10","=""2100012""",03,"N/A","N/A"
"Regional School District 10","=""2100012""",04,"N/A","N/A"
"Regional School District 10","=""2100012""",05,"*","*"
"Regional School District 10","=""2100012""",06,10,4.4
"Regional School District 10","=""2100012""",07,15,6.9
"Regional School District 10","=""2100012""",08,13,5.7
"Regional School District 10","=""2100012""",09,9,4.5
"Regional School District 10","=""2100012""",10,15,7.9
"Regional School District 10","=""2100012""",11,17,7.8
"Regional School District 10","=""2100012""",12,15,7.5
"Regional School District 10","=""2100012""","Not Available","*","*"
"Regional School District 11","=""2110012""",07,"*","*"
"Regional School District 11","=""2110012""",08,11,16.9
"Regional School District 11","=""2110012""",09,6,17.1
"Regional School District 11","=""2110012""",10,7,12.5
"Regional School District 11","=""2110012""",11,"*","*"
"Regional School District 11","=""2110012""",12,7,17.1
"Regional School District 12","=""2120012""","K","N/A","N/A"
"Regional School District 12","=""2120012""",01,"N/A","N/A"
"Regional School District 12","=""2120012""",02,"N/A","N/A"
"Regional School District 12","=""2120012""",03,"N/A","N/A"
"Regional School District 12","=""2120012""",04,"N/A","N/A"
"Regional School District 12","=""2120012""",05,"*","*"
"Regional School District 12","=""2120012""",06,"N/A","N/A"
"Regional School District 12","=""2120012""",07,"*","*"
"Regional School District 12","=""2120012""",08,"*","*"
"Regional School District 12","=""2120012""",09,"*","*"
"Regional School District 12","=""2120012""",10,6,7.7
"Regional School District 12","=""2120012""",11,8,10.1
"Regional School District 12","=""2120012""",12,8,9.3
"Regional School District 13","=""2130012""","K","N/A","N/A"
"Regional School District 13","=""2130012""",01,"N/A","N/A"
"Regional School District 13","=""2130012""",02,"N/A","N/A"
"Regional School District 13","=""2130012""",03,"N/A","N/A"
"Regional School District 13","=""2130012""",04,"N/A","N/A"
"Regional School District 13","=""2130012""",05,"*","*"
"Regional School District 13","=""2130012""",06,"*","*"
"Regional School District 13","=""2130012""",07,6,4.0
"Regional School District 13","=""2130012""",08,11,5.8
"Regional School District 13","=""2130012""",09,7,4.8
"Regional School District 13","=""2130012""",10,"*","*"
"Regional School District 13","=""2130012""",11,"*","*"
"Regional School District 13","=""2130012""",12,"*","*"
"Regional School District 14","=""2140012""","K","N/A","N/A"
"Regional School District 14","=""2140012""",01,"N/A","N/A"
"Regional School District 14","=""2140012""",02,"*","*"
"Regional School District 14","=""2140012""",03,"N/A","N/A"
"Regional School District 14","=""2140012""",04,"*","*"
"Regional School District 14","=""2140012""",05,"*","*"
"Regional School District 14","=""2140012""",06,"*","*"
"Regional School District 14","=""2140012""",07,6,4.7
"Regional School District 14","=""2140012""",08,"*","*"
"Regional School District 14","=""2140012""",09,9,4.5
"Regional School District 14","=""2140012""",10,"*","*"
"Regional School District 14","=""2140012""",11,15,7.0
"Regional School District 14","=""2140012""",12,15,7.3
"Regional School District 15","=""2150012""","K","N/A","N/A"
"Regional School District 15","=""2150012""",01,"N/A","N/A"
"Regional School District 15","=""2150012""",02,"N/A","N/A"
"Regional School District 15","=""2150012""",03,"*","*"
"Regional School District 15","=""2150012""",04,"*","*"
"Regional School District 15","=""2150012""",05,"*","*"
"Regional School District 15","=""2150012""",06,"*","*"
"Regional School District 15","=""2150012""",07,"*","*"
"Regional School District 15","=""2150012""",08,8,2.3
"Regional School District 15","=""2150012""",09,25,8.1
"Regional School District 15","=""2150012""",10,18,5.9
"Regional School District 15","=""2150012""",11,24,7.2
"Regional School District 15","=""2150012""",12,25,7.9
"Regional School District 16","=""2160012""","K","N/A","N/A"
"Regional School District 16","=""2160012""",01,"N/A","N/A"
"Regional School District 16","=""2160012""",02,"*","*"
"Regional School District 16","=""2160012""",03,"*","*"
"Regional School District 16","=""2160012""",04,"*","*"
"Regional School District 16","=""2160012""",05,"*","*"
"Regional School District 16","=""2160012""",06,6,3.2
"Regional School District 16","=""2160012""",07,10,5.6
"Regional School District 16","=""2160012""",08,12,6.0
"Regional School District 16","=""2160012""",09,17,8.9
"Regional School District 16","=""2160012""",10,7,4.1
"Regional School District 16","=""2160012""",11,20,10.8
"Regional School District 16","=""2160012""",12,14,7.5
"Regional School District 17","=""2170012""","K","N/A","N/A"
"Regional School District 17","=""2170012""",01,"N/A","N/A"
"Regional School District 17","=""2170012""",02,"N/A","N/A"
"Regional School District 17","=""2170012""",03,"N/A","N/A"
"Regional School District 17","=""2170012""",04,"N/A","N/A"
"Regional School District 17","=""2170012""",05,"*","*"
"Regional School District 17","=""2170012""",06,11,5.8
"Regional School District 17","=""2170012""",07,19,9.3
"Regional School District 17","=""2170012""",08,15,8.3
"Regional School District 17","=""2170012""",09,7,4.5
"Regional School District 17","=""2170012""",10,"*","*"
"Regional School District 17","=""2170012""",11,14,8.9
"Regional School District 17","=""2170012""",12,13,8.6
"Regional School District 18","=""2180012""","K","N/A","N/A"
"Regional School District 18","=""2180012""",01,"N/A","N/A"
"Regional School District 18","=""2180012""",02,"N/A","N/A"
"Regional School District 18","=""2180012""",03,"N/A","N/A"
"Regional School District 18","=""2180012""",04,"*","*"
"Regional School District 18","=""2180012""",05,"N/A","N/A"
"Regional School District 18","=""2180012""",06,"*","*"
"Regional School District 18","=""2180012""",07,"*","*"
"Regional School District 18","=""2180012""",08,"*","*"
"Regional School District 18","=""2180012""",09,"*","*"
"Regional School District 18","=""2180012""",10,"*","*"
"Regional School District 18","=""2180012""",11,"*","*"
"Regional School District 18","=""2180012""",12,"*","*"
"Regional School District 19","=""2190012""",09,21,7.3
"Regional School District 19","=""2190012""",10,22,7.1
"Regional School District 19","=""2190012""",11,21,7.2
"Regional School District 19","=""2190012""",12,14,4.1
"Ridgefield School District","=""1180011""","K","*","*"
"Ridgefield School District","=""1180011""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""",02,"*","*"
"Ridgefield School District","=""1180011""",03,"*","*"
"Ridgefield School District","=""1180011""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""",05,"*","*"
"Ridgefield School District","=""1180011""",06,"*","*"
"Ridgefield School District","=""1180011""",07,"*","*"
"Ridgefield School District","=""1180011""",08,10,2.3
"Ridgefield School District","=""1180011""",09,12,2.7
"Ridgefield School District","=""1180011""",10,6,1.3
"Ridgefield School District","=""1180011""",11,6,1.3
"Ridgefield School District","=""1180011""",12,13,3.1
"Rocky Hill School District","=""1190011""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""",01,"N/A","N/A"
"Rocky Hill School District","=""1190011""",02,"N/A","N/A"
"Rocky Hill School District","=""1190011""",03,"N/A","N/A"
"Rocky Hill School District","=""1190011""",04,"N/A","N/A"
"Rocky Hill School District","=""1190011""",05,"N/A","N/A"
"Rocky Hill School District","=""1190011""",06,"*","*"
"Rocky Hill School District","=""1190011""",07,"*","*"
"Rocky Hill School District","=""1190011""",08,"*","*"
"Rocky Hill School District","=""1190011""",09,7,3.8
"Rocky Hill School District","=""1190011""",10,6,3.2
"Rocky Hill School District","=""1190011""",11,24,13.3
"Rocky Hill School District","=""1190011""",12,22,12.6
"Salem School District","=""1210011""","K","*","*"
"Salem School District","=""1210011""",01,"N/A","N/A"
"Salem School District","=""1210011""",02,"N/A","N/A"
"Salem School District","=""1210011""",03,"N/A","N/A"
"Salem School District","=""1210011""",04,"N/A","N/A"
"Salem School District","=""1210011""",05,"N/A","N/A"
"Salem School District","=""1210011""",06,"*","*"
"Salem School District","=""1210011""",07,"N/A","N/A"
"Salem School District","=""1210011""",08,"*","*"
"Salem School District","=""1210011""",09,"N/A","*"
"Salem School District","=""1210011""",12,"N/A","*"
"Salisbury School District","=""1220011""","K","N/A","N/A"
"Salisbury School District","=""1220011""",01,"N/A","N/A"
"Salisbury School District","=""1220011""",02,"N/A","N/A"
"Salisbury School District","=""1220011""",03,"N/A","N/A"
"Salisbury School District","=""1220011""",04,"*","*"
"Salisbury School District","=""1220011""",05,"*","*"
"Salisbury School District","=""1220011""",06,"*","*"
"Salisbury School District","=""1220011""",07,"*","*"
"Salisbury School District","=""1220011""",08,"*","*"
"Scotland School District","=""1230011""","K","N/A","*"
"Scotland School District","=""1230011""",01,"N/A","N/A"
"Scotland School District","=""1230011""",02,"*","*"
"Scotland School District","=""1230011""",03,"*","*"
"Scotland School District","=""1230011""",04,"N/A","*"
"Scotland School District","=""1230011""",05,"N/A","*"
"Scotland School District","=""1230011""",06,"N/A","N/A"
"Seymour School District","=""1240011""","K","N/A","N/A"
"Seymour School District","=""1240011""",01,"*","*"
"Seymour School District","=""1240011""",02,"*","*"
"Seymour School District","=""1240011""",03,"*","*"
"Seymour School District","=""1240011""",04,"*","*"
"Seymour School District","=""1240011""",05,6,3.3
"Seymour School District","=""1240011""",06,14,6.6
"Seymour School District","=""1240011""",07,30,16.2
"Seymour School District","=""1240011""",08,28,14.0
"Seymour School District","=""1240011""",09,30,16.7
"Seymour School District","=""1240011""",10,16,11.3
"Seymour School District","=""1240011""",11,17,12.8
"Seymour School District","=""1240011""",12,31,18.7
"Sharon School District","=""1250011""","K","N/A","N/A"
"Sharon School District","=""1250011""",01,"N/A","*"
"Sharon School District","=""1250011""",02,"N/A","*"
"Sharon School District","=""1250011""",03,"N/A","N/A"
"Sharon School District","=""1250011""",04,"*","*"
"Sharon School District","=""1250011""",05,"N/A","*"
"Sharon School District","=""1250011""",06,"*","*"
"Sharon School District","=""1250011""",07,"N/A","*"
"Sharon School District","=""1250011""",08,"N/A","N/A"
"Shelton School District","=""1260011""","K","N/A","N/A"
"Shelton School District","=""1260011""",01,"*","*"
"Shelton School District","=""1260011""",02,"N/A","N/A"
"Shelton School District","=""1260011""",03,"N/A","N/A"
"Shelton School District","=""1260011""",04,"*","*"
"Shelton School District","=""1260011""",05,11,2.4
"Shelton School District","=""1260011""",06,10,2.4
"Shelton School District","=""1260011""",07,19,4.5
"Shelton School District","=""1260011""",08,36,7.8
"Shelton School District","=""1260011""",09,58,13.1
"Shelton School District","=""1260011""",10,51,12.8
"Shelton School District","=""1260011""",11,37,10.5
"Shelton School District","=""1260011""",12,79,20.3
"Sherman School District","=""1270011""","K","N/A","N/A"
"Sherman School District","=""1270011""",01,"N/A","N/A"
"Sherman School District","=""1270011""",02,"N/A","N/A"
"Sherman School District","=""1270011""",03,"N/A","N/A"
"Sherman School District","=""1270011""",04,"N/A","N/A"
"Sherman School District","=""1270011""",05,"N/A","N/A"
"Sherman School District","=""1270011""",06,"N/A","N/A"
"Sherman School District","=""1270011""",07,"N/A","N/A"
"Sherman School District","=""1270011""",08,"*","*"
"Side By Side Charter School District","=""2700013""","K","N/A","N/A"
"Side By Side Charter School District","=""2700013""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",02,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",04,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",05,"*","*"
"Side By Side Charter School District","=""2700013""",06,"*","*"
"Side By Side Charter School District","=""2700013""",07,6,27.3
"Side By Side Charter School District","=""2700013""",08,"*","*"
"Simsbury School District","=""1280011""","K","*","*"
"Simsbury School District","=""1280011""",01,"*","*"
"Simsbury School District","=""1280011""",02,"*","*"
"Simsbury School District","=""1280011""",03,"N/A","N/A"
"Simsbury School District","=""1280011""",04,"N/A","N/A"
"Simsbury School District","=""1280011""",05,6,1.6
"Simsbury School District","=""1280011""",06,"*","*"
"Simsbury School District","=""1280011""",07,"*","*"
"Simsbury School District","=""1280011""",08,8,2.1
"Simsbury School District","=""1280011""",09,6,1.6
"Simsbury School District","=""1280011""",10,9,2.3
"Simsbury School District","=""1280011""",11,19,4.8
"Simsbury School District","=""1280011""",12,26,6.4
"Somers School District","=""1290011""","K","N/A","N/A"
"Somers School District","=""1290011""",01,"N/A","N/A"
"Somers School District","=""1290011""",02,"N/A","N/A"
"Somers School District","=""1290011""",03,"N/A","N/A"
"Somers School District","=""1290011""",04,"N/A","N/A"
"Somers School District","=""1290011""",05,"N/A","N/A"
"Somers School District","=""1290011""",06,"*","*"
"Somers School District","=""1290011""",07,"N/A","N/A"
"Somers School District","=""1290011""",08,"*","*"
"Somers School District","=""1290011""",09,13,9.8
"Somers School District","=""1290011""",10,10,7.9
"Somers School District","=""1290011""",11,10,7.5
"Somers School District","=""1290011""",12,20,13.4
"South Windsor School District","=""1320011""","K","N/A","N/A"
"South Windsor School District","=""1320011""",01,"*","*"
"South Windsor School District","=""1320011""",02,"*","*"
"South Windsor School District","=""1320011""",03,"*","*"
"South Windsor School District","=""1320011""",04,"*","*"
"South Windsor School District","=""1320011""",05,"*","*"
