"District","District Code","Grade","Count","%"
"New Milford School District","=""0960011""",06,"*","*"
"New Milford School District","=""0960011""",07,38,10.7
"New Milford School District","=""0960011""",04,"*","*"
"New Milford School District","=""0960011""",08,58,14.8
"New Milford School District","=""0960011""",09,47,11.6
"New Milford School District","=""0960011""",10,49,13.0
"New Milford School District","=""0960011""",11,40,10.8
"New Milford School District","=""0960011""",12,65,17.3
"Newington School District","=""0940011""","K","N/A","N/A"
"Newington School District","=""0940011""",01,"*","*"
"Newington School District","=""0940011""",02,"*","*"
"Newington School District","=""0940011""",03,"*","*"
"Newington School District","=""0940011""",05,16,4.9
"Newington School District","=""0940011""",06,17,5.4
"Newington School District","=""0940011""",07,28,8.6
"Newington School District","=""0940011""",04,"*","*"
"Newington School District","=""0940011""",08,32,8.8
"Newington School District","=""0940011""",09,43,11.1
"Newington School District","=""0940011""",10,30,8.2
"Newington School District","=""0940011""",11,49,14.4
"Newington School District","=""0940011""",12,43,10.5
"Newtown School District","=""0970011""","K","N/A","N/A"
"Newtown School District","=""0970011""",01,"*","*"
"Newtown School District","=""0970011""",02,"*","*"
"Newtown School District","=""0970011""",03,"N/A","N/A"
"Newtown School District","=""0970011""",05,10,2.2
"Newtown School District","=""0970011""",06,22,4.9
"Newtown School District","=""0970011""",07,16,3.7
"Newtown School District","=""0970011""",04,"*","*"
"Newtown School District","=""0970011""",08,18,3.9
"Newtown School District","=""0970011""",09,24,5.5
"Newtown School District","=""0970011""",10,22,4.8
"Newtown School District","=""0970011""",11,31,7.9
"Newtown School District","=""0970011""",12,27,6.3
"Norfolk School District","=""0980011""","K","N/A","*"
"Norfolk School District","=""0980011""",01,"N/A","*"
"Norfolk School District","=""0980011""",02,"N/A","*"
"Norfolk School District","=""0980011""",03,"N/A","*"
"Norfolk School District","=""0980011""",05,"N/A","*"
"Norfolk School District","=""0980011""",06,"N/A","N/A"
"Norfolk School District","=""0980011""",04,"N/A","N/A"
"Norfolk School District","=""0980011""",12,"N/A","*"
"North Branford School District","=""0990011""","K","*","*"
"North Branford School District","=""0990011""",01,"N/A","N/A"
"North Branford School District","=""0990011""",02,"*","*"
"North Branford School District","=""0990011""",03,"*","*"
"North Branford School District","=""0990011""",05,"*","*"
"North Branford School District","=""0990011""",06,21,11.0
"North Branford School District","=""0990011""",07,41,21.4
"North Branford School District","=""0990011""",04,"*","*"
"North Branford School District","=""0990011""",08,31,14.0
"North Branford School District","=""0990011""",09,28,18.3
"North Branford School District","=""0990011""",10,21,12.1
"North Branford School District","=""0990011""",11,32,19.6
"North Branford School District","=""0990011""",12,39,20.2
"North Canaan School District","=""1000011""","K","N/A","N/A"
"North Canaan School District","=""1000011""",01,"*","*"
"North Canaan School District","=""1000011""",02,"*","*"
"North Canaan School District","=""1000011""",03,"*","*"
"North Canaan School District","=""1000011""",05,"N/A","N/A"
"North Canaan School District","=""1000011""",06,"*","*"
"North Canaan School District","=""1000011""",07,"*","*"
"North Canaan School District","=""1000011""",04,"N/A","N/A"
"North Canaan School District","=""1000011""",08,"N/A","N/A"
"North Haven School District","=""1010011""","K","N/A","N/A"
"North Haven School District","=""1010011""",01,"N/A","N/A"
"North Haven School District","=""1010011""",02,"N/A","N/A"
"North Haven School District","=""1010011""",03,"N/A","N/A"
"North Haven School District","=""1010011""",05,"*","*"
"North Haven School District","=""1010011""",06,20,7.2
"North Haven School District","=""1010011""",07,20,7.5
"North Haven School District","=""1010011""",04,"N/A","N/A"
"North Haven School District","=""1010011""",08,28,9.5
"North Haven School District","=""1010011""",09,27,8.5
"North Haven School District","=""1010011""",10,"*","*"
"North Haven School District","=""1010011""",11,28,9.7
"North Haven School District","=""1010011""",12,22,7.6
"North Stonington School District","=""1020011""","K","N/A","N/A"
"North Stonington School District","=""1020011""",01,"N/A","N/A"
"North Stonington School District","=""1020011""",02,"N/A","N/A"
"North Stonington School District","=""1020011""",03,"*","*"
"North Stonington School District","=""1020011""",05,"*","*"
"North Stonington School District","=""1020011""",06,"*","*"
"North Stonington School District","=""1020011""",07,6,10.2
"North Stonington School District","=""1020011""",04,"*","*"
"North Stonington School District","=""1020011""",08,6,9.8
"North Stonington School District","=""1020011""",09,10,17.2
"North Stonington School District","=""1020011""",10,12,23.1
"North Stonington School District","=""1020011""",11,10,18.2
"North Stonington School District","=""1020011""",12,10,16.1
"Norwalk School District","=""1030011""","K","*","*"
"Norwalk School District","=""1030011""",01,6,0.6
"Norwalk School District","=""1030011""",02,"*","*"
"Norwalk School District","=""1030011""",03,15,1.8
"Norwalk School District","=""1030011""",05,14,1.8
"Norwalk School District","=""1030011""",06,91,11.7
"Norwalk School District","=""1030011""",07,106,13.7
"Norwalk School District","=""1030011""",04,10,1.3
"Norwalk School District","=""1030011""",08,168,20.0
"Norwalk School District","=""1030011""",09,220,23.8
"Norwalk School District","=""1030011""",10,127,15.8
"Norwalk School District","=""1030011""",11,114,14.1
"Norwalk School District","=""1030011""",12,131,16.2
"Norwich Free Academy District","=""9010022""",09,120,18.7
"Norwich Free Academy District","=""9010022""",10,81,14.1
"Norwich Free Academy District","=""9010022""",11,62,10.8
"Norwich Free Academy District","=""9010022""",12,64,11.6
"Norwich School District","=""1040011""","K","*","*"
"Norwich School District","=""1040011""",01,8,2.1
"Norwich School District","=""1040011""",02,15,3.6
"Norwich School District","=""1040011""",03,15,3.8
"Norwich School District","=""1040011""",05,31,8.5
"Norwich School District","=""1040011""",06,60,15.0
"Norwich School District","=""1040011""",07,99,25.4
"Norwich School District","=""1040011""",04,28,6.9
"Norwich School District","=""1040011""",08,111,29.0
"Norwich School District","=""1040011""",09,24,48.0
"Norwich School District","=""1040011""",10,10,18.9
"Norwich School District","=""1040011""",11,10,32.3
"Norwich School District","=""1040011""",12,"*","*"
"Odyssey Community School District","=""2630013""",05,"*","*"
"Odyssey Community School District","=""2630013""",06,6,15.4
"Odyssey Community School District","=""2630013""",07,"*","*"
"Odyssey Community School District","=""2630013""",04,"*","*"
"Odyssey Community School District","=""2630013""",08,"*","*"
"Old Saybrook School District","=""1060011""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""",05,"*","*"
"Old Saybrook School District","=""1060011""",06,"*","*"
"Old Saybrook School District","=""1060011""",07,12,8.8
"Old Saybrook School District","=""1060011""",04,"N/A","N/A"
"Old Saybrook School District","=""1060011""",08,14,11.5
"Old Saybrook School District","=""1060011""",09,16,11.6
"Old Saybrook School District","=""1060011""",10,9,6.7
"Old Saybrook School District","=""1060011""",11,7,4.8
"Old Saybrook School District","=""1060011""",12,"*","*"
"Orange School District","=""1070011""","K","N/A","N/A"
"Orange School District","=""1070011""",01,"N/A","N/A"
"Orange School District","=""1070011""",02,"*","*"
"Orange School District","=""1070011""",03,"N/A","N/A"
"Orange School District","=""1070011""",05,"N/A","N/A"
"Orange School District","=""1070011""",06,6,3.2
"Orange School District","=""1070011""",04,"*","*"
"Oxford School District","=""1080011""","K","N/A","N/A"
"Oxford School District","=""1080011""",01,"N/A","N/A"
"Oxford School District","=""1080011""",02,"N/A","N/A"
"Oxford School District","=""1080011""",03,"N/A","N/A"
"Oxford School District","=""1080011""",05,"N/A","N/A"
"Oxford School District","=""1080011""",06,"*","*"
"Oxford School District","=""1080011""",07,11,6.2
"Oxford School District","=""1080011""",04,"N/A","N/A"
"Oxford School District","=""1080011""",08,"*","*"
"Oxford School District","=""1080011""",09,7,4.0
"Oxford School District","=""1080011""",10,6,4.0
"Oxford School District","=""1080011""",11,7,5.0
"Oxford School District","=""1080011""",12,6,3.9
"Park City Prep Charter School District","=""2830013""",06,12,13.0
"Park City Prep Charter School District","=""2830013""",07,25,29.4
"Park City Prep Charter School District","=""2830013""",08,21,30.0
"Plainfield School District","=""1090011""","K","N/A","N/A"
"Plainfield School District","=""1090011""",01,"N/A","N/A"
"Plainfield School District","=""1090011""",02,"N/A","N/A"
"Plainfield School District","=""1090011""",03,"*","*"
"Plainfield School District","=""1090011""",05,23,11.4
"Plainfield School District","=""1090011""",06,"*","*"
"Plainfield School District","=""1090011""",07,35,17.8
"Plainfield School District","=""1090011""",04,21,10.0
"Plainfield School District","=""1090011""",08,28,14.5
"Plainfield School District","=""1090011""",09,20,10.2
"Plainfield School District","=""1090011""",10,23,12.2
"Plainfield School District","=""1090011""",11,42,19.5
"Plainfield School District","=""1090011""",12,14,6.8
"Plainville School District","=""1100011""","K","*","*"
"Plainville School District","=""1100011""",01,"N/A","N/A"
"Plainville School District","=""1100011""",02,"*","*"
"Plainville School District","=""1100011""",03,"*","*"
"Plainville School District","=""1100011""",05,7,4.0
"Plainville School District","=""1100011""",06,12,6.4
"Plainville School District","=""1100011""",07,19,9.2
"Plainville School District","=""1100011""",04,"*","*"
"Plainville School District","=""1100011""",08,24,12.4
"Plainville School District","=""1100011""",09,23,12.5
"Plainville School District","=""1100011""",10,21,10.2
"Plainville School District","=""1100011""",11,14,7.0
"Plainville School District","=""1100011""",12,20,9.1
"Plymouth School District","=""1110011""","K","N/A","N/A"
"Plymouth School District","=""1110011""",01,"N/A","N/A"
"Plymouth School District","=""1110011""",02,"N/A","N/A"
"Plymouth School District","=""1110011""",03,"*","*"
"Plymouth School District","=""1110011""",05,"N/A","N/A"
"Plymouth School District","=""1110011""",06,14,9.0
"Plymouth School District","=""1110011""",07,"*","*"
"Plymouth School District","=""1110011""",04,"N/A","N/A"
"Plymouth School District","=""1110011""",08,26,16.5
"Plymouth School District","=""1110011""",09,19,12.8
"Plymouth School District","=""1110011""",10,16,12.9
"Plymouth School District","=""1110011""",11,19,14.1
"Plymouth School District","=""1110011""",12,15,11.1
"Pomfret School District","=""1120011""","K","N/A","N/A"
"Pomfret School District","=""1120011""",01,"N/A","N/A"
"Pomfret School District","=""1120011""",02,"N/A","N/A"
"Pomfret School District","=""1120011""",03,"*","*"
"Pomfret School District","=""1120011""",05,"*","*"
"Pomfret School District","=""1120011""",06,"*","*"
"Pomfret School District","=""1120011""",07,"N/A","N/A"
"Pomfret School District","=""1120011""",04,"*","*"
"Pomfret School District","=""1120011""",08,"*","*"
"Pomfret School District","=""1120011""",10,"N/A","*"
"Pomfret School District","=""1120011""",11,"N/A","*"
"Pomfret School District","=""1120011""",12,"N/A","*"
"Portland School District","=""1130011""","K","N/A","N/A"
"Portland School District","=""1130011""",01,"N/A","N/A"
"Portland School District","=""1130011""",02,"N/A","N/A"
"Portland School District","=""1130011""",03,"N/A","N/A"
"Portland School District","=""1130011""",05,"*","*"
"Portland School District","=""1130011""",06,"*","*"
"Portland School District","=""1130011""",07,"*","*"
"Portland School District","=""1130011""",04,"*","*"
"Portland School District","=""1130011""",08,"*","*"
"Portland School District","=""1130011""",09,8,7.8
"Portland School District","=""1130011""",10,12,13.3
"Portland School District","=""1130011""",11,11,12.4
"Portland School District","=""1130011""",12,12,14.0
"Preston School District","=""1140011""","K","N/A","N/A"
"Preston School District","=""1140011""",01,"N/A","N/A"
"Preston School District","=""1140011""",02,"N/A","N/A"
"Preston School District","=""1140011""",03,"N/A","N/A"
"Preston School District","=""1140011""",05,"*","*"
"Preston School District","=""1140011""",06,"N/A","N/A"
"Preston School District","=""1140011""",07,"*","*"
"Preston School District","=""1140011""",04,"N/A","N/A"
"Preston School District","=""1140011""",08,8,16.3
"Preston School District","=""1140011""",09,"N/A","*"
"Preston School District","=""1140011""",10,"N/A","*"
"Preston School District","=""1140011""",11,"N/A","*"
"Preston School District","=""1140011""",12,"N/A","*"
"Putnam School District","=""1160011""","K","N/A","N/A"
"Putnam School District","=""1160011""",01,"*","*"
"Putnam School District","=""1160011""",02,"*","*"
"Putnam School District","=""1160011""",03,"*","*"
"Putnam School District","=""1160011""",05,8,8.3
"Putnam School District","=""1160011""",06,15,16.1
"Putnam School District","=""1160011""",07,20,22.0
"Putnam School District","=""1160011""",04,6,5.8
"Putnam School District","=""1160011""",08,25,30.1
"Putnam School District","=""1160011""",09,23,30.7
"Putnam School District","=""1160011""",10,14,15.7
"Putnam School District","=""1160011""",11,9,13.4
"Putnam School District","=""1160011""",12,16,22.2
"Redding School District","=""1170011""","K","N/A","N/A"
"Redding School District","=""1170011""",01,"*","*"
"Redding School District","=""1170011""",02,"*","*"
"Redding School District","=""1170011""",03,"*","*"
"Redding School District","=""1170011""",05,"*","*"
"Redding School District","=""1170011""",06,"*","*"
"Redding School District","=""1170011""",07,"*","*"
"Redding School District","=""1170011""",04,"*","*"
"Redding School District","=""1170011""",08,"*","*"
"Regional School District 01","=""2010012""",09,8,7.0
"Regional School District 01","=""2010012""",10,12,9.6
"Regional School District 01","=""2010012""",11,15,10.2
"Regional School District 01","=""2010012""",12,8,6.4
"Regional School District 04","=""2040012""",07,"*","*"
"Regional School District 04","=""2040012""",08,"*","*"
"Regional School District 04","=""2040012""",09,9,6.4
"Regional School District 04","=""2040012""",10,11,6.7
"Regional School District 04","=""2040012""",11,10,6.5
"Regional School District 04","=""2040012""",12,16,10.1
"Regional School District 05","=""2050012""",07,"*","*"
"Regional School District 05","=""2050012""",08,"*","*"
"Regional School District 05","=""2050012""",09,15,3.6
"Regional School District 05","=""2050012""",10,21,5.3
"Regional School District 05","=""2050012""",11,35,8.1
"Regional School District 05","=""2050012""",12,39,9.4
"Regional School District 06","=""2060012""","K","N/A","N/A"
"Regional School District 06","=""2060012""",01,"N/A","N/A"
"Regional School District 06","=""2060012""",02,"N/A","N/A"
"Regional School District 06","=""2060012""",03,"*","*"
"Regional School District 06","=""2060012""",05,"*","*"
"Regional School District 06","=""2060012""",06,"*","*"
"Regional School District 06","=""2060012""",07,"*","*"
"Regional School District 06","=""2060012""",04,"*","*"
"Regional School District 06","=""2060012""",08,14,18.7
"Regional School District 06","=""2060012""",09,19,17.4
"Regional School District 06","=""2060012""",10,13,13.3
"Regional School District 06","=""2060012""",11,12,13.6
"Regional School District 06","=""2060012""",12,10,10.1
"Regional School District 07","=""2070012""",07,"*","*"
"Regional School District 07","=""2070012""",08,"*","*"
"Regional School District 07","=""2070012""",09,17,7.8
"Regional School District 07","=""2070012""",10,13,6.7
"Regional School District 07","=""2070012""",11,15,7.2
"Regional School District 07","=""2070012""",12,17,8.0
"Regional School District 08","=""2080012""",07,18,6.0
"Regional School District 08","=""2080012""",08,40,12.8
"Regional School District 08","=""2080012""",09,25,7.9
"Regional School District 08","=""2080012""",10,27,9.1
"Regional School District 08","=""2080012""",11,30,10.0
"Regional School District 08","=""2080012""",12,39,15.9
"Regional School District 09","=""2090012""",09,"*","*"
"Regional School District 09","=""2090012""",10,"*","*"
"Regional School District 09","=""2090012""",11,"*","*"
"Regional School District 09","=""2090012""",12,"*","*"
"Regional School District 10","=""2100012""","K","N/A","N/A"
"Regional School District 10","=""2100012""",01,"N/A","N/A"
"Regional School District 10","=""2100012""",02,"N/A","N/A"
"Regional School District 10","=""2100012""",03,"N/A","N/A"
"Regional School District 10","=""2100012""",05,"*","*"
"Regional School District 10","=""2100012""",06,"*","*"
"Regional School District 10","=""2100012""",07,13,6.1
"Regional School District 10","=""2100012""",04,"N/A","N/A"
"Regional School District 10","=""2100012""",08,17,7.9
"Regional School District 10","=""2100012""",09,25,11.5
"Regional School District 10","=""2100012""",10,24,12.2
"Regional School District 10","=""2100012""",11,23,10.1
"Regional School District 10","=""2100012""",12,21,11.3
"Regional School District 11","=""2110012""",07,"*","*"
"Regional School District 11","=""2110012""",08,13,18.3
"Regional School District 11","=""2110012""",09,8,19.5
"Regional School District 11","=""2110012""",10,6,15.0
"Regional School District 11","=""2110012""",11,"*","*"
"Regional School District 11","=""2110012""",12,"*","*"
"Regional School District 12","=""2120012""","K","N/A","N/A"
"Regional School District 12","=""2120012""",01,"*","*"
"Regional School District 12","=""2120012""",02,"N/A","N/A"
"Regional School District 12","=""2120012""",03,"N/A","N/A"
"Regional School District 12","=""2120012""",05,"*","*"
"Regional School District 12","=""2120012""",06,"*","*"
"Regional School District 12","=""2120012""",07,8,9.0
"Regional School District 12","=""2120012""",04,"*","*"
"Regional School District 12","=""2120012""",08,"*","*"
"Regional School District 12","=""2120012""",09,9,10.5
"Regional School District 12","=""2120012""",10,12,13.5
"Regional School District 12","=""2120012""",11,14,20.0
"Regional School District 12","=""2120012""",12,12,14.6
"Regional School District 13","=""2130012""","K","N/A","N/A"
"Regional School District 13","=""2130012""",01,"N/A","N/A"
"Regional School District 13","=""2130012""",02,"N/A","N/A"
"Regional School District 13","=""2130012""",03,"N/A","N/A"
"Regional School District 13","=""2130012""",05,"*","*"
"Regional School District 13","=""2130012""",06,"*","*"
"Regional School District 13","=""2130012""",07,"*","*"
"Regional School District 13","=""2130012""",04,"*","*"
"Regional School District 13","=""2130012""",08,"*","*"
"Regional School District 13","=""2130012""",09,"*","*"
"Regional School District 13","=""2130012""",10,"*","*"
"Regional School District 13","=""2130012""",11,"*","*"
"Regional School District 13","=""2130012""",12,"*","*"
"Regional School District 14","=""2140012""","K","N/A","N/A"
"Regional School District 14","=""2140012""",01,"N/A","N/A"
"Regional School District 14","=""2140012""",02,"N/A","N/A"
"Regional School District 14","=""2140012""",03,"N/A","N/A"
"Regional School District 14","=""2140012""",05,"N/A","N/A"
"Regional School District 14","=""2140012""",06,"*","*"
"Regional School District 14","=""2140012""",07,6,4.0
"Regional School District 14","=""2140012""",04,"N/A","N/A"
"Regional School District 14","=""2140012""",08,"*","*"
"Regional School District 14","=""2140012""",09,11,4.8
"Regional School District 14","=""2140012""",10,14,6.3
"Regional School District 14","=""2140012""",11,22,10.9
"Regional School District 14","=""2140012""",12,32,14.7
"Regional School District 15","=""2150012""","K","N/A","N/A"
"Regional School District 15","=""2150012""",01,"*","*"
"Regional School District 15","=""2150012""",02,"N/A","N/A"
"Regional School District 15","=""2150012""",03,"*","*"
"Regional School District 15","=""2150012""",05,"*","*"
"Regional School District 15","=""2150012""",06,6,1.7
"Regional School District 15","=""2150012""",07,11,3.1
"Regional School District 15","=""2150012""",04,"*","*"
"Regional School District 15","=""2150012""",08,6,1.7
"Regional School District 15","=""2150012""",09,33,9.2
"Regional School District 15","=""2150012""",10,17,5.2
"Regional School District 15","=""2150012""",11,30,8.7
"Regional School District 15","=""2150012""",12,29,8.2
"Regional School District 16","=""2160012""","K","N/A","N/A"
"Regional School District 16","=""2160012""",01,"N/A","N/A"
"Regional School District 16","=""2160012""",02,"N/A","N/A"
"Regional School District 16","=""2160012""",03,"*","*"
"Regional School District 16","=""2160012""",05,"N/A","N/A"
"Regional School District 16","=""2160012""",06,"*","*"
"Regional School District 16","=""2160012""",07,32,15.3
"Regional School District 16","=""2160012""",04,"*","*"
"Regional School District 16","=""2160012""",08,10,5.2
"Regional School District 16","=""2160012""",09,15,7.9
"Regional School District 16","=""2160012""",10,24,12.8
"Regional School District 16","=""2160012""",11,26,12.6
"Regional School District 16","=""2160012""",12,26,13.3
"Regional School District 17","=""2170012""","K","*","*"
"Regional School District 17","=""2170012""",01,"N/A","N/A"
"Regional School District 17","=""2170012""",02,"*","*"
"Regional School District 17","=""2170012""",03,"*","*"
"Regional School District 17","=""2170012""",05,9,4.6
"Regional School District 17","=""2170012""",06,15,7.8
"Regional School District 17","=""2170012""",07,21,10.9
"Regional School District 17","=""2170012""",04,"*","*"
"Regional School District 17","=""2170012""",08,23,10.8
"Regional School District 17","=""2170012""",09,10,6.5
"Regional School District 17","=""2170012""",10,17,10.4
"Regional School District 17","=""2170012""",11,16,8.6
"Regional School District 17","=""2170012""",12,14,8.0
"Regional School District 18","=""2180012""","K","N/A","N/A"
"Regional School District 18","=""2180012""",01,"N/A","N/A"
"Regional School District 18","=""2180012""",02,"*","*"
"Regional School District 18","=""2180012""",03,"N/A","N/A"
"Regional School District 18","=""2180012""",05,"N/A","N/A"
"Regional School District 18","=""2180012""",06,"*","*"
"Regional School District 18","=""2180012""",07,"N/A","N/A"
"Regional School District 18","=""2180012""",04,"N/A","N/A"
"Regional School District 18","=""2180012""",08,"*","*"
"Regional School District 18","=""2180012""",09,"*","*"
"Regional School District 18","=""2180012""",10,7,6.3
"Regional School District 18","=""2180012""",11,14,14.1
"Regional School District 18","=""2180012""",12,10,7.4
"Regional School District 19","=""2190012""",09,22,7.9
"Regional School District 19","=""2190012""",10,23,7.5
"Regional School District 19","=""2190012""",11,24,7.8
"Regional School District 19","=""2190012""",12,25,8.3
"Ridgefield School District","=""1180011""","K","N/A","N/A"
"Ridgefield School District","=""1180011""",01,"*","*"
"Ridgefield School District","=""1180011""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""",03,"*","*"
"Ridgefield School District","=""1180011""",05,"*","*"
"Ridgefield School District","=""1180011""",06,"*","*"
"Ridgefield School District","=""1180011""",07,"*","*"
"Ridgefield School District","=""1180011""",04,"*","*"
"Ridgefield School District","=""1180011""",08,7,1.6
"Ridgefield School District","=""1180011""",09,"*","*"
"Ridgefield School District","=""1180011""",10,21,4.9
"Ridgefield School District","=""1180011""",11,22,5.0
"Ridgefield School District","=""1180011""",12,12,2.8
"Rocky Hill School District","=""1190011""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""",01,"*","*"
"Rocky Hill School District","=""1190011""",02,"*","*"
"Rocky Hill School District","=""1190011""",03,"*","*"
"Rocky Hill School District","=""1190011""",05,"*","*"
"Rocky Hill School District","=""1190011""",06,6,2.9
"Rocky Hill School District","=""1190011""",07,7,3.1
"Rocky Hill School District","=""1190011""",04,"*","*"
"Rocky Hill School District","=""1190011""",08,12,5.6
"Rocky Hill School District","=""1190011""",09,10,5.3
"Rocky Hill School District","=""1190011""",10,19,10.6
"Rocky Hill School District","=""1190011""",11,19,9.4
"Rocky Hill School District","=""1190011""",12,16,8.9
"Salem School District","=""1210011""","K","N/A","N/A"
"Salem School District","=""1210011""",01,"N/A","N/A"
"Salem School District","=""1210011""",02,"N/A","N/A"
"Salem School District","=""1210011""",03,"N/A","N/A"
"Salem School District","=""1210011""",05,"*","*"
"Salem School District","=""1210011""",06,6,13.6
"Salem School District","=""1210011""",07,"*","*"
"Salem School District","=""1210011""",04,"N/A","N/A"
"Salem School District","=""1210011""",08,"*","*"
"Salem School District","=""1210011""",11,"N/A","*"
"Salisbury School District","=""1220011""","K","N/A","N/A"
"Salisbury School District","=""1220011""",01,"N/A","N/A"
"Salisbury School District","=""1220011""",02,"N/A","N/A"
"Salisbury School District","=""1220011""",03,"*","*"
"Salisbury School District","=""1220011""",05,"*","*"
"Salisbury School District","=""1220011""",06,"*","*"
"Salisbury School District","=""1220011""",07,"*","*"
"Salisbury School District","=""1220011""",04,"N/A","N/A"
"Salisbury School District","=""1220011""",08,"*","*"
"Scotland School District","=""1230011""","K","N/A","*"
"Scotland School District","=""1230011""",01,"*","*"
"Scotland School District","=""1230011""",02,"*","*"
"Scotland School District","=""1230011""",03,"N/A","*"
"Scotland School District","=""1230011""",05,"*","*"
"Scotland School District","=""1230011""",06,"*","*"
"Scotland School District","=""1230011""",04,"N/A","*"
"Seymour School District","=""1240011""","K","N/A","N/A"
"Seymour School District","=""1240011""",01,"*","*"
"Seymour School District","=""1240011""",02,"*","*"
"Seymour School District","=""1240011""",03,"N/A","N/A"
"Seymour School District","=""1240011""",05,"*","*"
"Seymour School District","=""1240011""",06,14,7.5
"Seymour School District","=""1240011""",07,27,12.9
"Seymour School District","=""1240011""",04,6,2.7
"Seymour School District","=""1240011""",08,37,19.6
"Seymour School District","=""1240011""",09,41,25.8
"Seymour School District","=""1240011""",10,42,24.7
"Seymour School District","=""1240011""",11,35,22.3
"Seymour School District","=""1240011""",12,20,12.0
"Sharon School District","=""1250011""","K","N/A","N/A"
"Sharon School District","=""1250011""",01,"N/A","N/A"
"Sharon School District","=""1250011""",02,"N/A","N/A"
"Sharon School District","=""1250011""",03,"N/A","*"
"Sharon School District","=""1250011""",05,"N/A","*"
"Sharon School District","=""1250011""",06,"N/A","N/A"
"Sharon School District","=""1250011""",07,"N/A","N/A"
"Sharon School District","=""1250011""",04,"N/A","N/A"
"Sharon School District","=""1250011""",08,"*","*"
"Shelton School District","=""1260011""","K","N/A","N/A"
"Shelton School District","=""1260011""",01,"N/A","N/A"
"Shelton School District","=""1260011""",02,"*","*"
"Shelton School District","=""1260011""",03,"*","*"
"Shelton School District","=""1260011""",05,"*","*"
"Shelton School District","=""1260011""",06,"*","*"
"Shelton School District","=""1260011""",07,30,6.1
"Shelton School District","=""1260011""",04,"N/A","N/A"
"Shelton School District","=""1260011""",08,22,5.0
"Shelton School District","=""1260011""",09,41,11.1
"Shelton School District","=""1260011""",10,63,16.5
"Shelton School District","=""1260011""",11,77,18.6
"Shelton School District","=""1260011""",12,86,21.8
"Shelton School District","=""1260011""","Not Available","*","*"
"Sherman School District","=""1270011""","K","N/A","N/A"
"Sherman School District","=""1270011""",01,"N/A","N/A"
"Sherman School District","=""1270011""",02,"N/A","N/A"
"Sherman School District","=""1270011""",03,"N/A","N/A"
"Sherman School District","=""1270011""",05,"*","*"
"Sherman School District","=""1270011""",06,"*","*"
"Sherman School District","=""1270011""",07,"*","*"
"Sherman School District","=""1270011""",04,"N/A","N/A"
"Sherman School District","=""1270011""",08,"*","*"
"Side By Side Charter School District","=""2700013""","K","*","*"
"Side By Side Charter School District","=""2700013""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",02,"*","*"
"Side By Side Charter School District","=""2700013""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",05,"*","*"
"Side By Side Charter School District","=""2700013""",06,"*","*"
"Side By Side Charter School District","=""2700013""",07,"*","*"
"Side By Side Charter School District","=""2700013""",04,"*","*"
"Side By Side Charter School District","=""2700013""",08,6,30.0
"Simsbury School District","=""1280011""","K","N/A","N/A"
"Simsbury School District","=""1280011""",01,"*","*"
"Simsbury School District","=""1280011""",02,"N/A","N/A"
"Simsbury School District","=""1280011""",03,"*","*"
"Simsbury School District","=""1280011""",05,"*","*"
"Simsbury School District","=""1280011""",06,7,1.8
"Simsbury School District","=""1280011""",07,6,1.5
"Simsbury School District","=""1280011""",04,"*","*"
"Simsbury School District","=""1280011""",08,28,6.9
"Simsbury School District","=""1280011""",09,18,4.4
"Simsbury School District","=""1280011""",10,23,5.7
"Simsbury School District","=""1280011""",11,36,8.8
"Simsbury School District","=""1280011""",12,32,8.7
"Somers School District","=""1290011""","K","N/A","N/A"
"Somers School District","=""1290011""",01,"*","*"
"Somers School District","=""1290011""",02,"N/A","N/A"
"Somers School District","=""1290011""",03,"N/A","N/A"
"Somers School District","=""1290011""",05,"N/A","N/A"
"Somers School District","=""1290011""",06,"*","*"
"Somers School District","=""1290011""",07,9,6.4
"Somers School District","=""1290011""",04,"N/A","N/A"
"Somers School District","=""1290011""",08,7,5.2
"Somers School District","=""1290011""",09,14,9.9
"Somers School District","=""1290011""",10,7,4.9
"Somers School District","=""1290011""",11,7,4.9
"Somers School District","=""1290011""",12,19,13.3
"South Windsor School District","=""1320011""","K","N/A","N/A"
"South Windsor School District","=""1320011""",01,"*","*"
"South Windsor School District","=""1320011""",02,"*","*"
"South Windsor School District","=""1320011""",03,"*","*"
"South Windsor School District","=""1320011""",05,"*","*"
"South Windsor School District","=""1320011""",06,22,6.1
"South Windsor School District","=""1320011""",07,16,4.6
"South Windsor School District","=""1320011""",04,"*","*"
"South Windsor School District","=""1320011""",08,31,7.9
"South Windsor School District","=""1320011""",09,44,12.1
"South Windsor School District","=""1320011""",10,36,9.2
"South Windsor School District","=""1320011""",11,43,11.3
"South Windsor School District","=""1320011""",12,37,8.9
"Southington School District","=""1310011""","K","*","*"
"Southington School District","=""1310011""",01,8,1.6
"Southington School District","=""1310011""",02,"*","*"
"Southington School District","=""1310011""",03,6,1.1
"Southington School District","=""1310011""",05,14,2.5
