"District","District Code","Grade","Count","%"
"New Haven School District","=""0930011""",10,156,10.7
"New Haven School District","=""0930011""",11,84,6.7
"New Haven School District","=""0930011""",12,61,4.8
"New London School District","=""0950011""","K","*","*"
"New London School District","=""0950011""",01,32,10.4
"New London School District","=""0950011""",02,26,8.6
"New London School District","=""0950011""",03,53,20.0
"New London School District","=""0950011""",04,39,14.2
"New London School District","=""0950011""",05,65,23.5
"New London School District","=""0950011""",06,47,22.7
"New London School District","=""0950011""",07,49,26.2
"New London School District","=""0950011""",08,61,29.6
"New London School District","=""0950011""",09,118,36.5
"New London School District","=""0950011""",10,56,28.3
"New London School District","=""0950011""",11,51,25.2
"New London School District","=""0950011""",12,31,15.7
"New London School District","=""0950011""","Not Available","*","*"
"New Milford School District","=""0960011""","K","N/A","N/A"
"New Milford School District","=""0960011""",01,"N/A","N/A"
"New Milford School District","=""0960011""",02,"N/A","N/A"
"New Milford School District","=""0960011""",03,"N/A","N/A"
"New Milford School District","=""0960011""",04,"N/A","N/A"
"New Milford School District","=""0960011""",05,6,1.7
"New Milford School District","=""0960011""",06,"*","*"
"New Milford School District","=""0960011""",07,24,6.5
"New Milford School District","=""0960011""",08,16,5.0
"New Milford School District","=""0960011""",09,58,13.9
"New Milford School District","=""0960011""",10,43,13.0
"New Milford School District","=""0960011""",11,30,9.8
"New Milford School District","=""0960011""",12,52,14.3
"New Milford School District","=""0960011""","Not Available","*","*"
"Newington School District","=""0940011""","K","*","*"
"Newington School District","=""0940011""",01,"*","*"
"Newington School District","=""0940011""",02,"*","*"
"Newington School District","=""0940011""",03,"*","*"
"Newington School District","=""0940011""",04,"*","*"
"Newington School District","=""0940011""",05,11,3.4
"Newington School District","=""0940011""",06,8,2.5
"Newington School District","=""0940011""",07,20,6.1
"Newington School District","=""0940011""",08,28,8.5
"Newington School District","=""0940011""",09,31,9.6
"Newington School District","=""0940011""",10,34,10.1
"Newington School District","=""0940011""",11,26,8.7
"Newington School District","=""0940011""",12,35,9.5
"Newtown School District","=""0970011""","K","N/A","N/A"
"Newtown School District","=""0970011""",01,"N/A","N/A"
"Newtown School District","=""0970011""",02,"N/A","N/A"
"Newtown School District","=""0970011""",03,"N/A","N/A"
"Newtown School District","=""0970011""",04,"*","*"
"Newtown School District","=""0970011""",05,"*","*"
"Newtown School District","=""0970011""",06,"*","*"
"Newtown School District","=""0970011""",07,"*","*"
"Newtown School District","=""0970011""",08,13,3.1
"Newtown School District","=""0970011""",09,32,7.3
"Newtown School District","=""0970011""",10,17,4.0
"Newtown School District","=""0970011""",11,21,5.0
"Newtown School District","=""0970011""",12,23,5.2
"Norfolk School District","=""0980011""","K","N/A","*"
"Norfolk School District","=""0980011""",01,"N/A","*"
"Norfolk School District","=""0980011""",02,"*","*"
"Norfolk School District","=""0980011""",03,"*","*"
"Norfolk School District","=""0980011""",04,"*","*"
"Norfolk School District","=""0980011""",05,"*","*"
"Norfolk School District","=""0980011""",06,"*","*"
"North Branford School District","=""0990011""","K","*","*"
"North Branford School District","=""0990011""",01,"*","*"
"North Branford School District","=""0990011""",02,"*","*"
"North Branford School District","=""0990011""",03,"*","*"
"North Branford School District","=""0990011""",04,"*","*"
"North Branford School District","=""0990011""",05,"N/A","N/A"
"North Branford School District","=""0990011""",06,14,7.7
"North Branford School District","=""0990011""",07,8,4.9
"North Branford School District","=""0990011""",08,12,7.4
"North Branford School District","=""0990011""",09,16,10.5
"North Branford School District","=""0990011""",10,15,9.1
"North Branford School District","=""0990011""",11,24,16.7
"North Branford School District","=""0990011""",12,33,19.8
"North Canaan School District","=""1000011""","K","N/A","N/A"
"North Canaan School District","=""1000011""",01,"N/A","N/A"
"North Canaan School District","=""1000011""",02,"N/A","N/A"
"North Canaan School District","=""1000011""",03,"N/A","N/A"
"North Canaan School District","=""1000011""",04,"N/A","N/A"
"North Canaan School District","=""1000011""",05,"N/A","N/A"
"North Canaan School District","=""1000011""",06,"N/A","N/A"
"North Canaan School District","=""1000011""",07,"*","*"
"North Canaan School District","=""1000011""",08,"*","*"
"North Haven School District","=""1010011""","K","N/A","N/A"
"North Haven School District","=""1010011""",01,"N/A","N/A"
"North Haven School District","=""1010011""",02,"N/A","N/A"
"North Haven School District","=""1010011""",03,"N/A","N/A"
"North Haven School District","=""1010011""",04,"N/A","N/A"
"North Haven School District","=""1010011""",05,"N/A","N/A"
"North Haven School District","=""1010011""",06,6,2.5
"North Haven School District","=""1010011""",07,22,7.9
"North Haven School District","=""1010011""",08,18,6.9
"North Haven School District","=""1010011""",09,17,6.8
"North Haven School District","=""1010011""",10,14,5.5
"North Haven School District","=""1010011""",11,12,4.6
"North Haven School District","=""1010011""",12,22,7.4
"North Stonington School District","=""1020011""","K","N/A","N/A"
"North Stonington School District","=""1020011""",01,"*","*"
"North Stonington School District","=""1020011""",02,"*","*"
"North Stonington School District","=""1020011""",03,"N/A","N/A"
"North Stonington School District","=""1020011""",04,"N/A","N/A"
"North Stonington School District","=""1020011""",05,"N/A","N/A"
"North Stonington School District","=""1020011""",06,"*","*"
"North Stonington School District","=""1020011""",07,"*","*"
"North Stonington School District","=""1020011""",08,"*","*"
"North Stonington School District","=""1020011""",09,"*","*"
"North Stonington School District","=""1020011""",10,8,14.3
"North Stonington School District","=""1020011""",11,6,13.0
"North Stonington School District","=""1020011""",12,"*","*"
"Norwalk School District","=""1030011""","K","*","*"
"Norwalk School District","=""1030011""",01,"*","*"
"Norwalk School District","=""1030011""",02,"*","*"
"Norwalk School District","=""1030011""",03,"*","*"
"Norwalk School District","=""1030011""",04,"*","*"
"Norwalk School District","=""1030011""",05,"*","*"
"Norwalk School District","=""1030011""",06,61,7.2
"Norwalk School District","=""1030011""",07,106,13.2
"Norwalk School District","=""1030011""",08,80,10.6
"Norwalk School District","=""1030011""",09,102,11.4
"Norwalk School District","=""1030011""",10,85,10.0
"Norwalk School District","=""1030011""",11,95,11.8
"Norwalk School District","=""1030011""",12,69,8.5
"Norwich Free Academy District","=""9010022""",09,50,9.1
"Norwich Free Academy District","=""9010022""",10,70,11.5
"Norwich Free Academy District","=""9010022""",11,92,16.4
"Norwich Free Academy District","=""9010022""",12,68,12.0
"Norwich School District","=""1040011""","K",6,1.6
"Norwich School District","=""1040011""",01,18,4.8
"Norwich School District","=""1040011""",02,13,3.4
"Norwich School District","=""1040011""",03,8,2.1
"Norwich School District","=""1040011""",04,30,8.0
"Norwich School District","=""1040011""",05,30,8.5
"Norwich School District","=""1040011""",06,43,11.1
"Norwich School District","=""1040011""",07,46,12.0
"Norwich School District","=""1040011""",08,60,14.9
"Norwich School District","=""1040011""",09,"N/A","*"
"Norwich School District","=""1040011""",10,"N/A","N/A"
"Norwich School District","=""1040011""",11,"N/A","*"
"Norwich School District","=""1040011""",12,"N/A","N/A"
"Odyssey Community School District","=""2630013""","K","*","*"
"Odyssey Community School District","=""2630013""",01,"*","*"
"Odyssey Community School District","=""2630013""",02,"*","*"
"Odyssey Community School District","=""2630013""",03,"*","*"
"Odyssey Community School District","=""2630013""",04,"*","*"
"Odyssey Community School District","=""2630013""",05,"*","*"
"Odyssey Community School District","=""2630013""",06,"N/A","N/A"
"Odyssey Community School District","=""2630013""",07,"*","*"
"Odyssey Community School District","=""2630013""",08,"*","*"
"Old Saybrook School District","=""1060011""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""",04,"*","*"
"Old Saybrook School District","=""1060011""",05,"*","*"
"Old Saybrook School District","=""1060011""",06,"*","*"
"Old Saybrook School District","=""1060011""",07,"*","*"
"Old Saybrook School District","=""1060011""",08,"*","*"
"Old Saybrook School District","=""1060011""",09,10,8.5
"Old Saybrook School District","=""1060011""",10,"*","*"
"Old Saybrook School District","=""1060011""",11,17,12.8
"Old Saybrook School District","=""1060011""",12,9,7.1
"Old Saybrook School District","=""1060011""","Not Available","*","*"
"Orange School District","=""1070011""","K","N/A","N/A"
"Orange School District","=""1070011""",01,"*","*"
"Orange School District","=""1070011""",02,"*","*"
"Orange School District","=""1070011""",03,"*","*"
"Orange School District","=""1070011""",04,"*","*"
"Orange School District","=""1070011""",05,"*","*"
"Orange School District","=""1070011""",06,"*","*"
"Oxford School District","=""1080011""","K","N/A","N/A"
"Oxford School District","=""1080011""",01,"N/A","N/A"
"Oxford School District","=""1080011""",02,"N/A","N/A"
"Oxford School District","=""1080011""",03,"N/A","N/A"
"Oxford School District","=""1080011""",04,"N/A","N/A"
"Oxford School District","=""1080011""",05,"N/A","N/A"
"Oxford School District","=""1080011""",06,"*","*"
"Oxford School District","=""1080011""",07,"*","*"
"Oxford School District","=""1080011""",08,"*","*"
"Oxford School District","=""1080011""",09,"*","*"
"Oxford School District","=""1080011""",10,12,6.9
"Oxford School District","=""1080011""",11,8,5.8
"Oxford School District","=""1080011""",12,9,7.4
"Park City Prep Charter School District","=""2830013""",05,17,19.1
"Park City Prep Charter School District","=""2830013""",06,12,13.5
"Park City Prep Charter School District","=""2830013""",07,6,6.4
"Park City Prep Charter School District","=""2830013""",08,22,27.2
"Path Academy District","=""2930013""",09,33,46.5
"Path Academy District","=""2930013""",10,12,33.3
"Path Academy District","=""2930013""",11,"*","*"
"Path Academy District","=""2930013""",12,"*","*"
"Plainfield School District","=""1090011""","K","N/A","N/A"
"Plainfield School District","=""1090011""",01,"*","*"
"Plainfield School District","=""1090011""",02,"*","*"
"Plainfield School District","=""1090011""",03,"*","*"
"Plainfield School District","=""1090011""",04,"*","*"
"Plainfield School District","=""1090011""",05,7,4.1
"Plainfield School District","=""1090011""",06,14,7.5
"Plainfield School District","=""1090011""",07,19,9.8
"Plainfield School District","=""1090011""",08,31,15.9
"Plainfield School District","=""1090011""",09,32,18.8
"Plainfield School District","=""1090011""",10,20,11.8
"Plainfield School District","=""1090011""",11,32,16.8
"Plainfield School District","=""1090011""",12,27,16.1
"Plainville School District","=""1100011""","K","N/A","N/A"
"Plainville School District","=""1100011""",01,"*","*"
"Plainville School District","=""1100011""",02,"N/A","N/A"
"Plainville School District","=""1100011""",03,"N/A","N/A"
"Plainville School District","=""1100011""",04,"*","*"
"Plainville School District","=""1100011""",05,"*","*"
"Plainville School District","=""1100011""",06,9,4.9
"Plainville School District","=""1100011""",07,6,3.4
"Plainville School District","=""1100011""",08,8,4.2
"Plainville School District","=""1100011""",09,30,16.7
"Plainville School District","=""1100011""",10,20,10.7
"Plainville School District","=""1100011""",11,16,8.1
"Plainville School District","=""1100011""",12,21,11.8
"Plymouth School District","=""1110011""","K","N/A","N/A"
"Plymouth School District","=""1110011""",01,"N/A","N/A"
"Plymouth School District","=""1110011""",02,"N/A","N/A"
"Plymouth School District","=""1110011""",03,"N/A","N/A"
"Plymouth School District","=""1110011""",04,"N/A","N/A"
"Plymouth School District","=""1110011""",05,"*","*"
"Plymouth School District","=""1110011""",06,6,5.2
"Plymouth School District","=""1110011""",07,15,13.0
"Plymouth School District","=""1110011""",08,12,9.0
"Plymouth School District","=""1110011""",09,9,6.9
"Plymouth School District","=""1110011""",10,7,5.3
"Plymouth School District","=""1110011""",11,"*","*"
"Plymouth School District","=""1110011""",12,9,7.7
"Pomfret School District","=""1120011""","K","N/A","N/A"
"Pomfret School District","=""1120011""",01,"N/A","N/A"
"Pomfret School District","=""1120011""",02,"N/A","N/A"
"Pomfret School District","=""1120011""",03,"N/A","N/A"
"Pomfret School District","=""1120011""",04,"N/A","N/A"
"Pomfret School District","=""1120011""",05,"*","*"
"Pomfret School District","=""1120011""",06,"*","*"
"Pomfret School District","=""1120011""",07,"*","*"
"Pomfret School District","=""1120011""",08,"N/A","N/A"
"Pomfret School District","=""1120011""",12,"N/A","*"
"Portland School District","=""1130011""","K","N/A","N/A"
"Portland School District","=""1130011""",01,"N/A","N/A"
"Portland School District","=""1130011""",02,"N/A","N/A"
"Portland School District","=""1130011""",03,"*","*"
"Portland School District","=""1130011""",04,"*","*"
"Portland School District","=""1130011""",05,"*","*"
"Portland School District","=""1130011""",06,"*","*"
"Portland School District","=""1130011""",07,8,7.0
"Portland School District","=""1130011""",08,"*","*"
"Portland School District","=""1130011""",09,9,9.6
"Portland School District","=""1130011""",10,"*","*"
"Portland School District","=""1130011""",11,8,8.9
"Portland School District","=""1130011""",12,9,9.7
"Preston School District","=""1140011""","K","*","*"
"Preston School District","=""1140011""",01,"N/A","N/A"
"Preston School District","=""1140011""",02,"*","*"
"Preston School District","=""1140011""",03,"N/A","N/A"
"Preston School District","=""1140011""",04,"N/A","N/A"
"Preston School District","=""1140011""",05,"*","*"
"Preston School District","=""1140011""",06,"N/A","N/A"
"Preston School District","=""1140011""",07,"*","*"
"Preston School District","=""1140011""",08,"*","*"
"Preston School District","=""1140011""",10,"N/A","*"
"Preston School District","=""1140011""",12,"N/A","*"
"Putnam School District","=""1160011""","K","*","*"
"Putnam School District","=""1160011""",01,"N/A","N/A"
"Putnam School District","=""1160011""",02,"*","*"
"Putnam School District","=""1160011""",03,"*","*"
"Putnam School District","=""1160011""",04,"*","*"
"Putnam School District","=""1160011""",05,8,8.6
"Putnam School District","=""1160011""",06,7,7.1
"Putnam School District","=""1160011""",07,14,16.1
"Putnam School District","=""1160011""",08,13,11.2
"Putnam School District","=""1160011""",09,"*","*"
"Putnam School District","=""1160011""",10,6,9.0
"Putnam School District","=""1160011""",11,8,11.3
"Putnam School District","=""1160011""",12,7,9.9
"Redding School District","=""1170011""","K","N/A","N/A"
"Redding School District","=""1170011""",01,"N/A","N/A"
"Redding School District","=""1170011""",02,"N/A","N/A"
"Redding School District","=""1170011""",03,"N/A","N/A"
"Redding School District","=""1170011""",04,"N/A","N/A"
"Redding School District","=""1170011""",05,"*","*"
"Redding School District","=""1170011""",06,"*","*"
"Redding School District","=""1170011""",07,"*","*"
"Redding School District","=""1170011""",08,"*","*"
"Regional School District 01","=""2010012""",08,"*","*"
"Regional School District 01","=""2010012""",09,14,15.4
"Regional School District 01","=""2010012""",10,"*","*"
"Regional School District 01","=""2010012""",11,19,17.4
"Regional School District 01","=""2010012""",12,15,16.9
"Regional School District 04","=""2040012""",06,"N/A","*"
"Regional School District 04","=""2040012""",07,"*","*"
"Regional School District 04","=""2040012""",08,"*","*"
"Regional School District 04","=""2040012""",09,"*","*"
"Regional School District 04","=""2040012""",10,"*","*"
"Regional School District 04","=""2040012""",11,"*","*"
"Regional School District 04","=""2040012""",12,9,4.8
"Regional School District 05","=""2050012""",07,"*","*"
"Regional School District 05","=""2050012""",08,"*","*"
"Regional School District 05","=""2050012""",09,9,2.5
"Regional School District 05","=""2050012""",10,14,3.9
"Regional School District 05","=""2050012""",11,14,3.5
"Regional School District 05","=""2050012""",12,12,2.8
"Regional School District 06","=""2060012""","K","N/A","N/A"
"Regional School District 06","=""2060012""",01,"*","*"
"Regional School District 06","=""2060012""",02,"*","*"
"Regional School District 06","=""2060012""",03,"N/A","N/A"
"Regional School District 06","=""2060012""",04,"N/A","N/A"
"Regional School District 06","=""2060012""",05,6,11.1
"Regional School District 06","=""2060012""",06,"*","*"
"Regional School District 06","=""2060012""",07,"*","*"
"Regional School District 06","=""2060012""",08,8,12.1
"Regional School District 06","=""2060012""",09,15,11.9
"Regional School District 06","=""2060012""",10,"*","*"
"Regional School District 06","=""2060012""",11,"*","*"
"Regional School District 06","=""2060012""",12,8,9.2
"Regional School District 07","=""2070012""",06,"N/A","*"
"Regional School District 07","=""2070012""",07,"N/A","N/A"
"Regional School District 07","=""2070012""",08,6,3.1
"Regional School District 07","=""2070012""",09,10,5.4
"Regional School District 07","=""2070012""",10,21,10.3
"Regional School District 07","=""2070012""",11,22,12.0
"Regional School District 07","=""2070012""",12,11,7.5
"Regional School District 08","=""2080012""",07,7,2.5
"Regional School District 08","=""2080012""",08,14,5.1
"Regional School District 08","=""2080012""",09,11,3.9
"Regional School District 08","=""2080012""",10,14,5.3
"Regional School District 08","=""2080012""",11,23,8.5
"Regional School District 08","=""2080012""",12,21,7.7
"Regional School District 09","=""2090012""",09,"*","*"
"Regional School District 09","=""2090012""",10,"*","*"
"Regional School District 09","=""2090012""",11,"*","*"
"Regional School District 09","=""2090012""",12,7,2.7
"Regional School District 10","=""2100012""","K","N/A","N/A"
"Regional School District 10","=""2100012""",01,"N/A","N/A"
"Regional School District 10","=""2100012""",02,"N/A","N/A"
"Regional School District 10","=""2100012""",03,"*","*"
"Regional School District 10","=""2100012""",04,"N/A","N/A"
"Regional School District 10","=""2100012""",05,"*","*"
"Regional School District 10","=""2100012""",06,"*","*"
"Regional School District 10","=""2100012""",07,8,4.4
"Regional School District 10","=""2100012""",08,12,5.5
"Regional School District 10","=""2100012""",09,9,4.3
"Regional School District 10","=""2100012""",10,7,3.7
"Regional School District 10","=""2100012""",11,12,6.1
"Regional School District 10","=""2100012""",12,19,9.7
"Regional School District 11","=""2110012""",07,"*","*"
"Regional School District 11","=""2110012""",08,7,11.3
"Regional School District 11","=""2110012""",09,"*","*"
"Regional School District 11","=""2110012""",10,6,13.3
"Regional School District 11","=""2110012""",11,"*","*"
"Regional School District 11","=""2110012""",12,8,13.8
"Regional School District 12","=""2120012""","K","N/A","N/A"
"Regional School District 12","=""2120012""",01,"N/A","N/A"
"Regional School District 12","=""2120012""",02,"*","*"
"Regional School District 12","=""2120012""",03,"N/A","N/A"
"Regional School District 12","=""2120012""",04,"*","*"
"Regional School District 12","=""2120012""",05,"*","*"
"Regional School District 12","=""2120012""",06,"N/A","N/A"
"Regional School District 12","=""2120012""",07,"*","*"
"Regional School District 12","=""2120012""",08,"*","*"
"Regional School District 12","=""2120012""",09,"*","*"
"Regional School District 12","=""2120012""",10,"*","*"
"Regional School District 12","=""2120012""",11,14,17.3
"Regional School District 12","=""2120012""",12,12,15.6
"Regional School District 13","=""2130012""","K","N/A","N/A"
"Regional School District 13","=""2130012""",01,"N/A","N/A"
"Regional School District 13","=""2130012""",02,"N/A","N/A"
"Regional School District 13","=""2130012""",03,"N/A","N/A"
"Regional School District 13","=""2130012""",04,"N/A","N/A"
"Regional School District 13","=""2130012""",05,"N/A","N/A"
"Regional School District 13","=""2130012""",06,"N/A","N/A"
"Regional School District 13","=""2130012""",07,10,6.2
"Regional School District 13","=""2130012""",08,7,3.9
"Regional School District 13","=""2130012""",09,"*","*"
"Regional School District 13","=""2130012""",10,13,8.7
"Regional School District 13","=""2130012""",11,9,6.3
"Regional School District 13","=""2130012""",12,"*","*"
"Regional School District 14","=""2140012""","K","N/A","N/A"
"Regional School District 14","=""2140012""",01,"N/A","N/A"
"Regional School District 14","=""2140012""",02,"N/A","N/A"
"Regional School District 14","=""2140012""",03,"N/A","N/A"
"Regional School District 14","=""2140012""",04,"*","*"
"Regional School District 14","=""2140012""",05,"*","*"
"Regional School District 14","=""2140012""",06,"N/A","N/A"
"Regional School District 14","=""2140012""",07,"*","*"
"Regional School District 14","=""2140012""",08,"*","*"
"Regional School District 14","=""2140012""",09,"*","*"
"Regional School District 14","=""2140012""",10,"*","*"
"Regional School District 14","=""2140012""",11,10,5.1
"Regional School District 14","=""2140012""",12,"*","*"
"Regional School District 15","=""2150012""","K","N/A","N/A"
"Regional School District 15","=""2150012""",01,"N/A","N/A"
"Regional School District 15","=""2150012""",02,"N/A","N/A"
"Regional School District 15","=""2150012""",03,"N/A","N/A"
"Regional School District 15","=""2150012""",04,"*","*"
"Regional School District 15","=""2150012""",05,"*","*"
"Regional School District 15","=""2150012""",06,"*","*"
"Regional School District 15","=""2150012""",07,"*","*"
"Regional School District 15","=""2150012""",08,8,2.3
"Regional School District 15","=""2150012""",09,27,8.5
"Regional School District 15","=""2150012""",10,16,5.0
"Regional School District 15","=""2150012""",11,22,7.7
"Regional School District 15","=""2150012""",12,30,10.1
"Regional School District 16","=""2160012""","K","N/A","N/A"
"Regional School District 16","=""2160012""",01,"N/A","N/A"
"Regional School District 16","=""2160012""",02,"N/A","N/A"
"Regional School District 16","=""2160012""",03,"*","*"
"Regional School District 16","=""2160012""",04,"N/A","N/A"
"Regional School District 16","=""2160012""",05,"N/A","N/A"
"Regional School District 16","=""2160012""",06,9,5.0
"Regional School District 16","=""2160012""",07,17,8.5
"Regional School District 16","=""2160012""",08,20,10.8
"Regional School District 16","=""2160012""",09,"*","*"
"Regional School District 16","=""2160012""",10,7,4.2
"Regional School District 16","=""2160012""",11,16,8.6
"Regional School District 16","=""2160012""",12,16,8.9
"Regional School District 17","=""2170012""","K","N/A","N/A"
"Regional School District 17","=""2170012""",01,"*","*"
"Regional School District 17","=""2170012""",02,"N/A","N/A"
"Regional School District 17","=""2170012""",03,"N/A","N/A"
"Regional School District 17","=""2170012""",04,"*","*"
"Regional School District 17","=""2170012""",05,"*","*"
"Regional School District 17","=""2170012""",06,13,6.2
"Regional School District 17","=""2170012""",07,11,5.8
"Regional School District 17","=""2170012""",08,9,4.6
"Regional School District 17","=""2170012""",09,6,3.6
"Regional School District 17","=""2170012""",10,8,5.4
"Regional School District 17","=""2170012""",11,9,6.2
"Regional School District 17","=""2170012""",12,14,8.2
"Regional School District 18","=""2180012""","K","N/A","N/A"
"Regional School District 18","=""2180012""",01,"N/A","N/A"
"Regional School District 18","=""2180012""",02,"N/A","N/A"
"Regional School District 18","=""2180012""",03,"*","*"
"Regional School District 18","=""2180012""",04,"N/A","N/A"
"Regional School District 18","=""2180012""",05,"N/A","N/A"
"Regional School District 18","=""2180012""",06,"*","*"
"Regional School District 18","=""2180012""",07,"*","*"
"Regional School District 18","=""2180012""",08,"*","*"
"Regional School District 18","=""2180012""",09,6,4.9
"Regional School District 18","=""2180012""",10,8,6.6
"Regional School District 18","=""2180012""",11,"*","*"
"Regional School District 18","=""2180012""",12,"*","*"
"Regional School District 19","=""2190012""",09,6,2.0
"Regional School District 19","=""2190012""",10,19,6.5
"Regional School District 19","=""2190012""",11,21,7.4
"Regional School District 19","=""2190012""",12,13,4.2
"Ridgefield School District","=""1180011""","K","N/A","N/A"
"Ridgefield School District","=""1180011""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""",02,"*","*"
"Ridgefield School District","=""1180011""",03,"*","*"
"Ridgefield School District","=""1180011""",04,"N/A","N/A"
"Ridgefield School District","=""1180011""",05,"*","*"
"Ridgefield School District","=""1180011""",06,"*","*"
"Ridgefield School District","=""1180011""",07,"*","*"
"Ridgefield School District","=""1180011""",08,"*","*"
"Ridgefield School District","=""1180011""",09,7,1.6
"Ridgefield School District","=""1180011""",10,9,2.0
"Ridgefield School District","=""1180011""",11,11,2.6
"Ridgefield School District","=""1180011""",12,10,2.2
"Rocky Hill School District","=""1190011""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""",01,"N/A","N/A"
"Rocky Hill School District","=""1190011""",02,"N/A","N/A"
"Rocky Hill School District","=""1190011""",03,"*","*"
"Rocky Hill School District","=""1190011""",04,"*","*"
"Rocky Hill School District","=""1190011""",05,"*","*"
"Rocky Hill School District","=""1190011""",06,"*","*"
"Rocky Hill School District","=""1190011""",07,"*","*"
"Rocky Hill School District","=""1190011""",08,"*","*"
"Rocky Hill School District","=""1190011""",09,6,3.5
"Rocky Hill School District","=""1190011""",10,9,5.1
"Rocky Hill School District","=""1190011""",11,14,7.9
"Rocky Hill School District","=""1190011""",12,22,12.2
"Salem School District","=""1210011""","K","N/A","N/A"
"Salem School District","=""1210011""",01,"N/A","N/A"
"Salem School District","=""1210011""",02,"N/A","N/A"
"Salem School District","=""1210011""",03,"*","*"
"Salem School District","=""1210011""",04,"N/A","N/A"
"Salem School District","=""1210011""",05,"*","*"
"Salem School District","=""1210011""",06,"*","*"
"Salem School District","=""1210011""",07,"N/A","N/A"
"Salem School District","=""1210011""",08,"*","*"
"Salem School District","=""1210011""",10,"N/A","*"
"Salem School District","=""1210011""",12,"N/A","*"
"Salisbury School District","=""1220011""","K","N/A","N/A"
"Salisbury School District","=""1220011""",01,"N/A","N/A"
"Salisbury School District","=""1220011""",02,"N/A","N/A"
"Salisbury School District","=""1220011""",03,"N/A","N/A"
"Salisbury School District","=""1220011""",04,"N/A","N/A"
"Salisbury School District","=""1220011""",05,"*","*"
"Salisbury School District","=""1220011""",06,"N/A","N/A"
"Salisbury School District","=""1220011""",07,"N/A","N/A"
"Salisbury School District","=""1220011""",08,"N/A","N/A"
"Scotland School District","=""1230011""","K","N/A","*"
"Scotland School District","=""1230011""",01,"N/A","*"
"Scotland School District","=""1230011""",02,"*","*"
"Scotland School District","=""1230011""",03,"*","*"
"Scotland School District","=""1230011""",04,"*","*"
"Scotland School District","=""1230011""",05,"*","*"
"Scotland School District","=""1230011""",06,"*","*"
"Seymour School District","=""1240011""","K","*","*"
"Seymour School District","=""1240011""",01,"*","*"
"Seymour School District","=""1240011""",02,7,3.9
"Seymour School District","=""1240011""",03,"*","*"
"Seymour School District","=""1240011""",04,8,4.5
"Seymour School District","=""1240011""",05,10,5.5
"Seymour School District","=""1240011""",06,18,9.4
"Seymour School District","=""1240011""",07,17,9.2
"Seymour School District","=""1240011""",08,28,12.9
"Seymour School District","=""1240011""",09,26,15.9
"Seymour School District","=""1240011""",10,26,15.0
"Seymour School District","=""1240011""",11,42,24.3
"Seymour School District","=""1240011""",12,35,24.1
"Sharon School District","=""1250011""","K","N/A","N/A"
"Sharon School District","=""1250011""",01,"N/A","*"
"Sharon School District","=""1250011""",02,"N/A","N/A"
"Sharon School District","=""1250011""",03,"N/A","*"
"Sharon School District","=""1250011""",04,"N/A","*"
"Sharon School District","=""1250011""",05,"N/A","*"
"Sharon School District","=""1250011""",06,"*","*"
"Sharon School District","=""1250011""",07,"*","*"
"Sharon School District","=""1250011""",08,"*","*"
"Shelton School District","=""1260011""","K","*","*"
"Shelton School District","=""1260011""",01,"*","*"
"Shelton School District","=""1260011""",02,"*","*"
"Shelton School District","=""1260011""",03,"*","*"
"Shelton School District","=""1260011""",04,"*","*"
"Shelton School District","=""1260011""",05,"*","*"
"Shelton School District","=""1260011""",06,13,3.2
"Shelton School District","=""1260011""",07,"*","*"
"Shelton School District","=""1260011""",08,"*","*"
"Shelton School District","=""1260011""",09,42,11.8
"Shelton School District","=""1260011""",10,56,13.8
"Shelton School District","=""1260011""",11,48,11.7
"Shelton School District","=""1260011""",12,51,13.2
"Sherman School District","=""1270011""","K","N/A","N/A"
"Sherman School District","=""1270011""",01,"N/A","N/A"
"Sherman School District","=""1270011""",02,"*","*"
"Sherman School District","=""1270011""",03,"*","*"
"Sherman School District","=""1270011""",04,"N/A","N/A"
"Sherman School District","=""1270011""",05,"N/A","N/A"
"Sherman School District","=""1270011""",06,"*","*"
"Sherman School District","=""1270011""",07,"*","*"
"Sherman School District","=""1270011""",08,"*","*"
"Sherman School District","=""1270011""",09,"N/A","*"
"Sherman School District","=""1270011""",10,"N/A","*"
"Side By Side Charter School District","=""2700013""","K","N/A","N/A"
"Side By Side Charter School District","=""2700013""",01,"*","*"
"Side By Side Charter School District","=""2700013""",02,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",04,"*","*"
"Side By Side Charter School District","=""2700013""",05,"*","*"
"Side By Side Charter School District","=""2700013""",06,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",07,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",08,"*","*"
"Simsbury School District","=""1280011""","K","*","*"
"Simsbury School District","=""1280011""",01,"*","*"
"Simsbury School District","=""1280011""",02,"*","*"
"Simsbury School District","=""1280011""",03,"*","*"
"Simsbury School District","=""1280011""",04,"N/A","N/A"
"Simsbury School District","=""1280011""",05,8,2.4
"Simsbury School District","=""1280011""",06,7,2.1
"Simsbury School District","=""1280011""",07,12,3.3
"Simsbury School District","=""1280011""",08,18,4.7
