"District","District Code","Grade","Count","%"
"New Milford School District","=""0960011""",04,"*","*"
"New Milford School District","=""0960011""",05,"*","*"
"New Milford School District","=""0960011""",06,13,3.5
"New Milford School District","=""0960011""",07,18,5.1
"New Milford School District","=""0960011""",08,33,9.4
"New Milford School District","=""0960011""",09,51,12.7
"New Milford School District","=""0960011""",10,36,9.5
"New Milford School District","=""0960011""",11,40,10.9
"New Milford School District","=""0960011""",12,30,8.0
"Newington School District","=""0940011""","K","N/A","N/A"
"Newington School District","=""0940011""",01,"*","*"
"Newington School District","=""0940011""",02,"*","*"
"Newington School District","=""0940011""",03,"*","*"
"Newington School District","=""0940011""",04,"*","*"
"Newington School District","=""0940011""",05,9,2.9
"Newington School District","=""0940011""",06,37,11.5
"Newington School District","=""0940011""",07,34,10.5
"Newington School District","=""0940011""",08,36,11.0
"Newington School District","=""0940011""",09,56,14.5
"Newington School District","=""0940011""",10,37,10.2
"Newington School District","=""0940011""",11,32,8.8
"Newington School District","=""0940011""",12,35,9.8
"Newtown School District","=""0970011""","K","N/A","N/A"
"Newtown School District","=""0970011""",01,"N/A","N/A"
"Newtown School District","=""0970011""",02,"*","*"
"Newtown School District","=""0970011""",03,"*","*"
"Newtown School District","=""0970011""",04,"*","*"
"Newtown School District","=""0970011""",05,"*","*"
"Newtown School District","=""0970011""",06,9,2.0
"Newtown School District","=""0970011""",07,17,3.8
"Newtown School District","=""0970011""",08,14,3.2
"Newtown School District","=""0970011""",09,14,3.0
"Newtown School District","=""0970011""",10,10,2.3
"Newtown School District","=""0970011""",11,20,4.4
"Newtown School District","=""0970011""",12,19,4.9
"Norfolk School District","=""0980011""","K","N/A","N/A"
"Norfolk School District","=""0980011""",01,"N/A","*"
"Norfolk School District","=""0980011""",02,"N/A","*"
"Norfolk School District","=""0980011""",03,"N/A","*"
"Norfolk School District","=""0980011""",04,"N/A","*"
"Norfolk School District","=""0980011""",05,"N/A","N/A"
"Norfolk School District","=""0980011""",06,"N/A","*"
"North Branford School District","=""0990011""","K","*","*"
"North Branford School District","=""0990011""",01,"N/A","N/A"
"North Branford School District","=""0990011""",02,"N/A","N/A"
"North Branford School District","=""0990011""",03,"*","*"
"North Branford School District","=""0990011""",04,7,4.5
"North Branford School District","=""0990011""",05,"*","*"
"North Branford School District","=""0990011""",06,12,6.3
"North Branford School District","=""0990011""",07,28,14.7
"North Branford School District","=""0990011""",08,15,7.8
"North Branford School District","=""0990011""",09,18,10.1
"North Branford School District","=""0990011""",10,21,14.1
"North Branford School District","=""0990011""",11,19,11.1
"North Branford School District","=""0990011""",12,21,13.2
"North Canaan School District","=""1000011""","K","N/A","N/A"
"North Canaan School District","=""1000011""",01,"N/A","N/A"
"North Canaan School District","=""1000011""",02,"N/A","N/A"
"North Canaan School District","=""1000011""",03,"N/A","N/A"
"North Canaan School District","=""1000011""",04,"N/A","N/A"
"North Canaan School District","=""1000011""",05,"N/A","N/A"
"North Canaan School District","=""1000011""",06,"*","*"
"North Canaan School District","=""1000011""",07,"*","*"
"North Canaan School District","=""1000011""",08,"N/A","N/A"
"North Haven School District","=""1010011""","K","N/A","N/A"
"North Haven School District","=""1010011""",01,"N/A","N/A"
"North Haven School District","=""1010011""",02,"N/A","N/A"
"North Haven School District","=""1010011""",03,"N/A","N/A"
"North Haven School District","=""1010011""",04,"N/A","N/A"
"North Haven School District","=""1010011""",05,"N/A","N/A"
"North Haven School District","=""1010011""",06,"*","*"
"North Haven School District","=""1010011""",07,24,8.5
"North Haven School District","=""1010011""",08,13,4.7
"North Haven School District","=""1010011""",09,19,6.1
"North Haven School District","=""1010011""",10,"*","*"
"North Haven School District","=""1010011""",11,16,5.5
"North Haven School District","=""1010011""",12,11,3.8
"North Stonington School District","=""1020011""","K","N/A","N/A"
"North Stonington School District","=""1020011""",01,"N/A","N/A"
"North Stonington School District","=""1020011""",02,"*","*"
"North Stonington School District","=""1020011""",03,"*","*"
"North Stonington School District","=""1020011""",04,"N/A","N/A"
"North Stonington School District","=""1020011""",05,"N/A","N/A"
"North Stonington School District","=""1020011""",06,"*","*"
"North Stonington School District","=""1020011""",07,"*","*"
"North Stonington School District","=""1020011""",08,6,10.5
"North Stonington School District","=""1020011""",09,"*","*"
"North Stonington School District","=""1020011""",10,9,15.5
"North Stonington School District","=""1020011""",11,12,23.1
"North Stonington School District","=""1020011""",12,11,21.6
"Norwalk School District","=""1030011""","K",11,1.2
"Norwalk School District","=""1030011""",01,9,1.0
"Norwalk School District","=""1030011""",02,6,0.7
"Norwalk School District","=""1030011""",03,10,1.2
"Norwalk School District","=""1030011""",04,21,2.6
"Norwalk School District","=""1030011""",05,22,2.9
"Norwalk School District","=""1030011""",06,84,10.6
"Norwalk School District","=""1030011""",07,141,17.9
"Norwalk School District","=""1030011""",08,129,16.7
"Norwalk School District","=""1030011""",09,198,20.3
"Norwalk School District","=""1030011""",10,145,17.9
"Norwalk School District","=""1030011""",11,122,16.1
"Norwalk School District","=""1030011""",12,105,13.3
"Norwich Free Academy District","=""9010022""",09,111,18.5
"Norwich Free Academy District","=""9010022""",10,110,17.8
"Norwich Free Academy District","=""9010022""",11,50,10.2
"Norwich Free Academy District","=""9010022""",12,68,11.4
"Norwich School District","=""1040011""","K","*","*"
"Norwich School District","=""1040011""",01,"*","*"
"Norwich School District","=""1040011""",02,23,6.1
"Norwich School District","=""1040011""",03,23,5.4
"Norwich School District","=""1040011""",04,22,5.6
"Norwich School District","=""1040011""",05,35,9.0
"Norwich School District","=""1040011""",06,53,14.7
"Norwich School District","=""1040011""",07,89,22.5
"Norwich School District","=""1040011""",08,101,25.6
"Norwich School District","=""1040011""",09,21,58.3
"Norwich School District","=""1040011""",10,19,52.8
"Norwich School District","=""1040011""",11,13,27.7
"Norwich School District","=""1040011""",12,7,13.5
"Odyssey Community School District","=""2630013""","K","*","*"
"Odyssey Community School District","=""2630013""",01,"*","*"
"Odyssey Community School District","=""2630013""",02,"*","*"
"Odyssey Community School District","=""2630013""",03,"N/A","N/A"
"Odyssey Community School District","=""2630013""",04,"N/A","N/A"
"Odyssey Community School District","=""2630013""",05,"*","*"
"Odyssey Community School District","=""2630013""",06,"*","*"
"Odyssey Community School District","=""2630013""",07,"*","*"
"Odyssey Community School District","=""2630013""",08,"*","*"
"Old Saybrook School District","=""1060011""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""",04,"*","*"
"Old Saybrook School District","=""1060011""",05,"*","*"
"Old Saybrook School District","=""1060011""",06,"*","*"
"Old Saybrook School District","=""1060011""",07,"*","*"
"Old Saybrook School District","=""1060011""",08,7,5.3
"Old Saybrook School District","=""1060011""",09,11,8.6
"Old Saybrook School District","=""1060011""",10,7,5.3
"Old Saybrook School District","=""1060011""",11,"*","*"
"Old Saybrook School District","=""1060011""",12,"*","*"
"Orange School District","=""1070011""","K","N/A","N/A"
"Orange School District","=""1070011""",01,"N/A","N/A"
"Orange School District","=""1070011""",02,"N/A","N/A"
"Orange School District","=""1070011""",03,"N/A","N/A"
"Orange School District","=""1070011""",04,"*","*"
"Orange School District","=""1070011""",05,"*","*"
"Orange School District","=""1070011""",06,"N/A","N/A"
"Oxford School District","=""1080011""","K","N/A","N/A"
"Oxford School District","=""1080011""",01,"N/A","N/A"
"Oxford School District","=""1080011""",02,"N/A","N/A"
"Oxford School District","=""1080011""",03,"N/A","N/A"
"Oxford School District","=""1080011""",04,"N/A","N/A"
"Oxford School District","=""1080011""",05,"N/A","N/A"
"Oxford School District","=""1080011""",06,"*","*"
"Oxford School District","=""1080011""",07,6,3.2
"Oxford School District","=""1080011""",08,18,10.3
"Oxford School District","=""1080011""",09,"*","*"
"Oxford School District","=""1080011""",10,"*","*"
"Oxford School District","=""1080011""",11,8,5.2
"Oxford School District","=""1080011""",12,15,10.6
"Park City Prep Charter School District","=""2830013""",06,21,24.7
"Park City Prep Charter School District","=""2830013""",07,16,19.0
"Park City Prep Charter School District","=""2830013""",08,21,26.3
"Plainfield School District","=""1090011""","K","N/A","N/A"
"Plainfield School District","=""1090011""",01,"N/A","N/A"
"Plainfield School District","=""1090011""",02,"N/A","N/A"
"Plainfield School District","=""1090011""",03,"*","*"
"Plainfield School District","=""1090011""",04,"*","*"
"Plainfield School District","=""1090011""",05,22,10.7
"Plainfield School District","=""1090011""",06,27,13.9
"Plainfield School District","=""1090011""",07,35,17.7
"Plainfield School District","=""1090011""",08,37,18.1
"Plainfield School District","=""1090011""",09,31,16.4
"Plainfield School District","=""1090011""",10,33,16.8
"Plainfield School District","=""1090011""",11,31,16.5
"Plainfield School District","=""1090011""",12,39,19.6
"Plainville School District","=""1100011""","K","N/A","N/A"
"Plainville School District","=""1100011""",01,"*","*"
"Plainville School District","=""1100011""",02,"*","*"
"Plainville School District","=""1100011""",03,"*","*"
"Plainville School District","=""1100011""",04,"*","*"
"Plainville School District","=""1100011""",05,"*","*"
"Plainville School District","=""1100011""",06,6,3.8
"Plainville School District","=""1100011""",07,13,6.8
"Plainville School District","=""1100011""",08,16,7.8
"Plainville School District","=""1100011""",09,27,14.1
"Plainville School District","=""1100011""",10,10,6.2
"Plainville School District","=""1100011""",11,18,9.0
"Plainville School District","=""1100011""",12,20,9.8
"Plymouth School District","=""1110011""","K","N/A","N/A"
"Plymouth School District","=""1110011""",01,"N/A","N/A"
"Plymouth School District","=""1110011""",02,"N/A","N/A"
"Plymouth School District","=""1110011""",03,"N/A","N/A"
"Plymouth School District","=""1110011""",04,"N/A","N/A"
"Plymouth School District","=""1110011""",05,"N/A","N/A"
"Plymouth School District","=""1110011""",06,8,5.6
"Plymouth School District","=""1110011""",07,16,10.3
"Plymouth School District","=""1110011""",08,9,6.6
"Plymouth School District","=""1110011""",09,14,11.8
"Plymouth School District","=""1110011""",10,8,5.5
"Plymouth School District","=""1110011""",11,12,9.5
"Plymouth School District","=""1110011""",12,9,7.3
"Pomfret School District","=""1120011""","K","N/A","N/A"
"Pomfret School District","=""1120011""",01,"N/A","N/A"
"Pomfret School District","=""1120011""",02,"N/A","N/A"
"Pomfret School District","=""1120011""",03,"*","*"
"Pomfret School District","=""1120011""",04,"N/A","N/A"
"Pomfret School District","=""1120011""",05,"N/A","N/A"
"Pomfret School District","=""1120011""",06,"*","*"
"Pomfret School District","=""1120011""",07,"*","*"
"Pomfret School District","=""1120011""",08,"*","*"
"Pomfret School District","=""1120011""",09,"N/A","*"
"Pomfret School District","=""1120011""",10,"N/A","*"
"Pomfret School District","=""1120011""",12,"N/A","*"
"Portland School District","=""1130011""","K","N/A","N/A"
"Portland School District","=""1130011""",01,"N/A","N/A"
"Portland School District","=""1130011""",02,"N/A","N/A"
"Portland School District","=""1130011""",03,"*","*"
"Portland School District","=""1130011""",04,"*","*"
"Portland School District","=""1130011""",05,"*","*"
"Portland School District","=""1130011""",06,"*","*"
"Portland School District","=""1130011""",07,"*","*"
"Portland School District","=""1130011""",08,"*","*"
"Portland School District","=""1130011""",09,11,12.0
"Portland School District","=""1130011""",10,8,7.5
"Portland School District","=""1130011""",11,9,10.2
"Portland School District","=""1130011""",12,"*","*"
"Preston School District","=""1140011""","K","N/A","N/A"
"Preston School District","=""1140011""",01,"N/A","N/A"
"Preston School District","=""1140011""",02,"N/A","N/A"
"Preston School District","=""1140011""",03,"N/A","N/A"
"Preston School District","=""1140011""",04,"N/A","N/A"
"Preston School District","=""1140011""",05,"N/A","N/A"
"Preston School District","=""1140011""",06,6,11.8
"Preston School District","=""1140011""",07,"*","*"
"Preston School District","=""1140011""",08,"*","*"
"Preston School District","=""1140011""",10,"N/A","*"
"Preston School District","=""1140011""",11,"N/A","*"
"Preston School District","=""1140011""",12,"N/A","*"
"Putnam School District","=""1160011""","K","*","*"
"Putnam School District","=""1160011""",01,"N/A","N/A"
"Putnam School District","=""1160011""",02,"*","*"
"Putnam School District","=""1160011""",03,"*","*"
"Putnam School District","=""1160011""",04,"*","*"
"Putnam School District","=""1160011""",05,8,7.5
"Putnam School District","=""1160011""",06,14,14.0
"Putnam School District","=""1160011""",07,19,18.6
"Putnam School District","=""1160011""",08,14,14.7
"Putnam School District","=""1160011""",09,22,26.5
"Putnam School District","=""1160011""",10,18,25.7
"Putnam School District","=""1160011""",11,13,14.8
"Putnam School District","=""1160011""",12,"*","*"
"Redding School District","=""1170011""","K","N/A","N/A"
"Redding School District","=""1170011""",01,"*","*"
"Redding School District","=""1170011""",02,"N/A","N/A"
"Redding School District","=""1170011""",03,"N/A","N/A"
"Redding School District","=""1170011""",04,"N/A","N/A"
"Redding School District","=""1170011""",05,"*","*"
"Redding School District","=""1170011""",06,"*","*"
"Redding School District","=""1170011""",07,12,7.5
"Redding School District","=""1170011""",08,"*","*"
"Regional School District 01","=""2010012""",09,"*","*"
"Regional School District 01","=""2010012""",10,"*","*"
"Regional School District 01","=""2010012""",11,13,11.7
"Regional School District 01","=""2010012""",12,11,7.9
"Regional School District 04","=""2040012""",07,"*","*"
"Regional School District 04","=""2040012""",08,"*","*"
"Regional School District 04","=""2040012""",09,12,6.6
"Regional School District 04","=""2040012""",10,13,9.7
"Regional School District 04","=""2040012""",11,11,6.7
"Regional School District 04","=""2040012""",12,10,6.5
"Regional School District 05","=""2050012""",07,"*","*"
"Regional School District 05","=""2050012""",08,"*","*"
"Regional School District 05","=""2050012""",09,25,6.0
"Regional School District 05","=""2050012""",10,26,6.3
"Regional School District 05","=""2050012""",11,24,6.1
"Regional School District 05","=""2050012""",12,41,9.4
"Regional School District 06","=""2060012""","K","N/A","N/A"
"Regional School District 06","=""2060012""",01,"N/A","N/A"
"Regional School District 06","=""2060012""",02,"N/A","N/A"
"Regional School District 06","=""2060012""",03,"N/A","N/A"
"Regional School District 06","=""2060012""",04,"N/A","N/A"
"Regional School District 06","=""2060012""",05,"N/A","N/A"
"Regional School District 06","=""2060012""",06,"*","*"
"Regional School District 06","=""2060012""",07,"*","*"
"Regional School District 06","=""2060012""",08,11,12.2
"Regional School District 06","=""2060012""",09,17,15.9
"Regional School District 06","=""2060012""",10,22,21.6
"Regional School District 06","=""2060012""",11,13,12.9
"Regional School District 06","=""2060012""",12,10,11.6
"Regional School District 07","=""2070012""",07,8,4.2
"Regional School District 07","=""2070012""",08,14,7.4
"Regional School District 07","=""2070012""",09,6,3.8
"Regional School District 07","=""2070012""",10,13,5.9
"Regional School District 07","=""2070012""",11,12,6.3
"Regional School District 07","=""2070012""",12,17,8.1
"Regional School District 08","=""2080012""",07,15,5.0
"Regional School District 08","=""2080012""",08,20,6.5
"Regional School District 08","=""2080012""",09,26,9.5
"Regional School District 08","=""2080012""",10,31,9.8
"Regional School District 08","=""2080012""",11,28,9.9
"Regional School District 08","=""2080012""",12,27,9.2
"Regional School District 09","=""2090012""",09,"*","*"
"Regional School District 09","=""2090012""",10,6,2.4
"Regional School District 09","=""2090012""",11,7,2.8
"Regional School District 09","=""2090012""",12,"*","*"
"Regional School District 10","=""2100012""","K","*","*"
"Regional School District 10","=""2100012""",01,"N/A","N/A"
"Regional School District 10","=""2100012""",02,"N/A","N/A"
"Regional School District 10","=""2100012""",03,"N/A","N/A"
"Regional School District 10","=""2100012""",04,"N/A","N/A"
"Regional School District 10","=""2100012""",05,"*","*"
"Regional School District 10","=""2100012""",06,7,3.2
"Regional School District 10","=""2100012""",07,9,4.0
"Regional School District 10","=""2100012""",08,18,8.1
"Regional School District 10","=""2100012""",09,16,8.5
"Regional School District 10","=""2100012""",10,17,7.8
"Regional School District 10","=""2100012""",11,17,8.7
"Regional School District 10","=""2100012""",12,24,10.3
"Regional School District 11","=""2110012""",07,"*","*"
"Regional School District 11","=""2110012""",08,12,20.3
"Regional School District 11","=""2110012""",09,10,16.4
"Regional School District 11","=""2110012""",10,"*","*"
"Regional School District 11","=""2110012""",11,"*","*"
"Regional School District 11","=""2110012""",12,9,20.0
"Regional School District 12","=""2120012""","K","N/A","N/A"
"Regional School District 12","=""2120012""",01,"N/A","N/A"
"Regional School District 12","=""2120012""",02,"N/A","N/A"
"Regional School District 12","=""2120012""",03,"N/A","N/A"
"Regional School District 12","=""2120012""",04,"N/A","N/A"
"Regional School District 12","=""2120012""",05,"N/A","N/A"
"Regional School District 12","=""2120012""",06,"N/A","N/A"
"Regional School District 12","=""2120012""",07,"*","*"
"Regional School District 12","=""2120012""",08,8,9.3
"Regional School District 12","=""2120012""",09,"*","*"
"Regional School District 12","=""2120012""",10,9,11.8
"Regional School District 12","=""2120012""",11,11,12.5
"Regional School District 12","=""2120012""",12,12,17.9
"Regional School District 13","=""2130012""","K","N/A","N/A"
"Regional School District 13","=""2130012""",01,"N/A","N/A"
"Regional School District 13","=""2130012""",02,"*","*"
"Regional School District 13","=""2130012""",03,"*","*"
"Regional School District 13","=""2130012""",04,"N/A","N/A"
"Regional School District 13","=""2130012""",05,"*","*"
"Regional School District 13","=""2130012""",06,"*","*"
"Regional School District 13","=""2130012""",07,"*","*"
"Regional School District 13","=""2130012""",08,"*","*"
"Regional School District 13","=""2130012""",09,"*","*"
"Regional School District 13","=""2130012""",10,6,4.4
"Regional School District 13","=""2130012""",11,7,4.5
"Regional School District 13","=""2130012""",12,"*","*"
"Regional School District 14","=""2140012""","K","N/A","N/A"
"Regional School District 14","=""2140012""",01,"N/A","N/A"
"Regional School District 14","=""2140012""",02,"N/A","N/A"
"Regional School District 14","=""2140012""",03,"N/A","N/A"
"Regional School District 14","=""2140012""",04,"N/A","N/A"
"Regional School District 14","=""2140012""",05,"N/A","N/A"
"Regional School District 14","=""2140012""",06,"*","*"
"Regional School District 14","=""2140012""",07,"*","*"
"Regional School District 14","=""2140012""",08,13,8.4
"Regional School District 14","=""2140012""",09,6,3.0
"Regional School District 14","=""2140012""",10,12,5.4
"Regional School District 14","=""2140012""",11,13,6.3
"Regional School District 14","=""2140012""",12,17,8.5
"Regional School District 15","=""2150012""","K","N/A","N/A"
"Regional School District 15","=""2150012""",01,"*","*"
"Regional School District 15","=""2150012""",02,"*","*"
"Regional School District 15","=""2150012""",03,"*","*"
"Regional School District 15","=""2150012""",04,"*","*"
"Regional School District 15","=""2150012""",05,"*","*"
"Regional School District 15","=""2150012""",06,"*","*"
"Regional School District 15","=""2150012""",07,"*","*"
"Regional School District 15","=""2150012""",08,21,6.0
"Regional School District 15","=""2150012""",09,17,5.4
"Regional School District 15","=""2150012""",10,31,9.2
"Regional School District 15","=""2150012""",11,29,9.0
"Regional School District 15","=""2150012""",12,21,6.3
"Regional School District 16","=""2160012""","K","N/A","N/A"
"Regional School District 16","=""2160012""",01,"N/A","N/A"
"Regional School District 16","=""2160012""",02,"N/A","N/A"
"Regional School District 16","=""2160012""",03,"*","*"
"Regional School District 16","=""2160012""",04,"*","*"
"Regional School District 16","=""2160012""",05,"*","*"
"Regional School District 16","=""2160012""",06,"*","*"
"Regional School District 16","=""2160012""",07,8,4.1
"Regional School District 16","=""2160012""",08,17,8.4
"Regional School District 16","=""2160012""",09,6,3.6
"Regional School District 16","=""2160012""",10,15,8.0
"Regional School District 16","=""2160012""",11,22,12.1
"Regional School District 16","=""2160012""",12,25,12.3
"Regional School District 17","=""2170012""","K","N/A","N/A"
"Regional School District 17","=""2170012""",01,"N/A","N/A"
"Regional School District 17","=""2170012""",02,"N/A","N/A"
"Regional School District 17","=""2170012""",03,"N/A","N/A"
"Regional School District 17","=""2170012""",04,"*","*"
"Regional School District 17","=""2170012""",05,10,5.2
"Regional School District 17","=""2170012""",06,14,7.2
"Regional School District 17","=""2170012""",07,13,7.2
"Regional School District 17","=""2170012""",08,17,8.8
"Regional School District 17","=""2170012""",09,"*","*"
"Regional School District 17","=""2170012""",10,15,9.7
"Regional School District 17","=""2170012""",11,9,5.6
"Regional School District 17","=""2170012""",12,19,10.3
"Regional School District 18","=""2180012""","K","N/A","N/A"
"Regional School District 18","=""2180012""",01,"N/A","N/A"
"Regional School District 18","=""2180012""",02,"N/A","N/A"
"Regional School District 18","=""2180012""",03,"*","*"
"Regional School District 18","=""2180012""",04,"N/A","N/A"
"Regional School District 18","=""2180012""",05,"*","*"
"Regional School District 18","=""2180012""",06,"N/A","N/A"
"Regional School District 18","=""2180012""",07,"*","*"
"Regional School District 18","=""2180012""",08,"*","*"
"Regional School District 18","=""2180012""",09,"*","*"
"Regional School District 18","=""2180012""",10,"*","*"
"Regional School District 18","=""2180012""",11,8,7.2
"Regional School District 18","=""2180012""",12,18,16.5
"Regional School District 19","=""2190012""",09,20,6.6
"Regional School District 19","=""2190012""",10,26,8.9
"Regional School District 19","=""2190012""",11,15,4.9
"Regional School District 19","=""2190012""",12,15,4.7
"Ridgefield School District","=""1180011""","K","*","*"
"Ridgefield School District","=""1180011""",01,"N/A","N/A"
"Ridgefield School District","=""1180011""",02,"*","*"
"Ridgefield School District","=""1180011""",03,"N/A","N/A"
"Ridgefield School District","=""1180011""",04,"*","*"
"Ridgefield School District","=""1180011""",05,"*","*"
"Ridgefield School District","=""1180011""",06,6,1.4
"Ridgefield School District","=""1180011""",07,9,2.1
"Ridgefield School District","=""1180011""",08,18,4.1
"Ridgefield School District","=""1180011""",09,9,2.0
"Ridgefield School District","=""1180011""",10,10,2.2
"Ridgefield School District","=""1180011""",11,21,5.0
"Ridgefield School District","=""1180011""",12,19,4.2
"Rocky Hill School District","=""1190011""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""",01,"*","*"
"Rocky Hill School District","=""1190011""",02,"*","*"
"Rocky Hill School District","=""1190011""",03,"N/A","N/A"
"Rocky Hill School District","=""1190011""",04,"*","*"
"Rocky Hill School District","=""1190011""",05,"*","*"
"Rocky Hill School District","=""1190011""",06,"*","*"
"Rocky Hill School District","=""1190011""",07,"*","*"
"Rocky Hill School District","=""1190011""",08,13,5.5
"Rocky Hill School District","=""1190011""",09,21,10.5
"Rocky Hill School District","=""1190011""",10,19,10.4
"Rocky Hill School District","=""1190011""",11,25,14.3
"Rocky Hill School District","=""1190011""",12,29,14.0
"Salem School District","=""1210011""","K","N/A","N/A"
"Salem School District","=""1210011""",01,"N/A","N/A"
"Salem School District","=""1210011""",02,"N/A","N/A"
"Salem School District","=""1210011""",03,"N/A","N/A"
"Salem School District","=""1210011""",04,"N/A","N/A"
"Salem School District","=""1210011""",05,"*","*"
"Salem School District","=""1210011""",06,"*","*"
"Salem School District","=""1210011""",07,7,15.6
"Salem School District","=""1210011""",08,"N/A","N/A"
"Salem School District","=""1210011""",09,"N/A","*"
"Salem School District","=""1210011""",12,"N/A","*"
"Salisbury School District","=""1220011""","K","N/A","N/A"
"Salisbury School District","=""1220011""",01,"N/A","N/A"
"Salisbury School District","=""1220011""",02,"*","*"
"Salisbury School District","=""1220011""",03,"N/A","N/A"
"Salisbury School District","=""1220011""",04,"*","*"
"Salisbury School District","=""1220011""",05,"N/A","N/A"
"Salisbury School District","=""1220011""",06,"*","*"
"Salisbury School District","=""1220011""",07,"*","*"
"Salisbury School District","=""1220011""",08,"*","*"
"Scotland School District","=""1230011""","K","N/A","N/A"
"Scotland School District","=""1230011""",01,"N/A","*"
"Scotland School District","=""1230011""",02,"*","*"
"Scotland School District","=""1230011""",03,"*","*"
"Scotland School District","=""1230011""",04,"N/A","*"
"Scotland School District","=""1230011""",05,"*","*"
"Scotland School District","=""1230011""",06,"N/A","*"
"Seymour School District","=""1240011""","K","*","*"
"Seymour School District","=""1240011""",01,"*","*"
"Seymour School District","=""1240011""",02,"*","*"
"Seymour School District","=""1240011""",03,"*","*"
"Seymour School District","=""1240011""",04,"*","*"
"Seymour School District","=""1240011""",05,11,5.1
"Seymour School District","=""1240011""",06,11,5.9
"Seymour School District","=""1240011""",07,10,5.2
"Seymour School District","=""1240011""",08,13,6.2
"Seymour School District","=""1240011""",09,32,21.2
"Seymour School District","=""1240011""",10,28,19.3
"Seymour School District","=""1240011""",11,42,25.8
"Seymour School District","=""1240011""",12,18,12.4
"Sharon School District","=""1250011""","K","N/A","*"
"Sharon School District","=""1250011""",01,"N/A","N/A"
"Sharon School District","=""1250011""",02,"N/A","*"
"Sharon School District","=""1250011""",03,"N/A","N/A"
"Sharon School District","=""1250011""",04,"N/A","*"
"Sharon School District","=""1250011""",05,"N/A","N/A"
"Sharon School District","=""1250011""",06,"N/A","*"
"Sharon School District","=""1250011""",07,"N/A","N/A"
"Sharon School District","=""1250011""",08,"*","*"
"Shelton School District","=""1260011""","K","N/A","N/A"
"Shelton School District","=""1260011""",01,"*","*"
"Shelton School District","=""1260011""",02,"N/A","N/A"
"Shelton School District","=""1260011""",03,"N/A","N/A"
"Shelton School District","=""1260011""",04,"*","*"
"Shelton School District","=""1260011""",05,"*","*"
"Shelton School District","=""1260011""",06,9,2.1
"Shelton School District","=""1260011""",07,31,6.9
"Shelton School District","=""1260011""",08,47,9.6
"Shelton School District","=""1260011""",09,52,12.7
"Shelton School District","=""1260011""",10,37,10.5
"Shelton School District","=""1260011""",11,61,16.1
"Shelton School District","=""1260011""",12,92,21.2
"Sherman School District","=""1270011""","K","N/A","N/A"
"Sherman School District","=""1270011""",01,"N/A","N/A"
"Sherman School District","=""1270011""",02,"N/A","N/A"
"Sherman School District","=""1270011""",03,"N/A","N/A"
"Sherman School District","=""1270011""",04,"N/A","N/A"
"Sherman School District","=""1270011""",05,"N/A","N/A"
"Sherman School District","=""1270011""",06,"N/A","N/A"
"Sherman School District","=""1270011""",07,6,11.8
"Sherman School District","=""1270011""",08,"N/A","N/A"
"Side By Side Charter School District","=""2700013""","K","N/A","*"
"Side By Side Charter School District","=""2700013""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",02,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",03,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",04,"*","*"
"Side By Side Charter School District","=""2700013""",05,"*","*"
"Side By Side Charter School District","=""2700013""",06,"*","*"
"Side By Side Charter School District","=""2700013""",07,"N/A","*"
"Side By Side Charter School District","=""2700013""",08,"*","*"
"Simsbury School District","=""1280011""","K","N/A","N/A"
"Simsbury School District","=""1280011""",01,"*","*"
"Simsbury School District","=""1280011""",02,"*","*"
"Simsbury School District","=""1280011""",03,"N/A","N/A"
"Simsbury School District","=""1280011""",04,6,1.6
"Simsbury School District","=""1280011""",05,"*","*"
"Simsbury School District","=""1280011""",06,"*","*"
"Simsbury School District","=""1280011""",07,7,1.8
"Simsbury School District","=""1280011""",08,7,1.7
"Simsbury School District","=""1280011""",09,16,4.0
"Simsbury School District","=""1280011""",10,23,5.7
"Simsbury School District","=""1280011""",11,21,5.3
"Simsbury School District","=""1280011""",12,34,8.1
"Somers School District","=""1290011""","K","N/A","N/A"
"Somers School District","=""1290011""",01,"N/A","N/A"
"Somers School District","=""1290011""",02,"N/A","N/A"
"Somers School District","=""1290011""",03,"*","*"
"Somers School District","=""1290011""",04,"N/A","N/A"
"Somers School District","=""1290011""",05,"*","*"
"Somers School District","=""1290011""",06,"N/A","N/A"
"Somers School District","=""1290011""",07,"*","*"
"Somers School District","=""1290011""",08,9,6.5
"Somers School District","=""1290011""",09,20,15.0
"Somers School District","=""1290011""",10,16,11.6
"Somers School District","=""1290011""",11,18,12.2
"Somers School District","=""1290011""",12,15,10.7
"South Windsor School District","=""1320011""","K","N/A","N/A"
"South Windsor School District","=""1320011""",01,"N/A","N/A"
"South Windsor School District","=""1320011""",02,"N/A","N/A"
"South Windsor School District","=""1320011""",03,"*","*"
"South Windsor School District","=""1320011""",04,"*","*"
"South Windsor School District","=""1320011""",05,"*","*"
"South Windsor School District","=""1320011""",06,14,3.6
"South Windsor School District","=""1320011""",07,17,4.6
"South Windsor School District","=""1320011""",08,25,7.0
"South Windsor School District","=""1320011""",09,24,6.4
