"District","District Code","Grade","Count","%"
"New Canaan School District","=""0900011""",06,7,1.9
"New Canaan School District","=""0900011""",07,6,1.8
"New Canaan School District","=""0900011""",08,7,2.0
"New Canaan School District","=""0900011""",09,"*","*"
"New Canaan School District","=""0900011""",10,7,1.9
"New Canaan School District","=""0900011""",11,7,2.3
"New Canaan School District","=""0900011""",12,"*","*"
"New Fairfield School District","=""0910011""","K","N/A","N/A"
"New Fairfield School District","=""0910011""",01,"N/A","N/A"
"New Fairfield School District","=""0910011""",02,"N/A","N/A"
"New Fairfield School District","=""0910011""",03,"*","*"
"New Fairfield School District","=""0910011""",04,"N/A","N/A"
"New Fairfield School District","=""0910011""",05,"*","*"
"New Fairfield School District","=""0910011""",06,"*","*"
"New Fairfield School District","=""0910011""",07,"*","*"
"New Fairfield School District","=""0910011""",08,13,8.2
"New Fairfield School District","=""0910011""",09,"*","*"
"New Fairfield School District","=""0910011""",10,6,3.1
"New Fairfield School District","=""0910011""",11,6,3.1
"New Fairfield School District","=""0910011""",12,17,7.6
"New Hartford School District","=""0920011""","K","*","*"
"New Hartford School District","=""0920011""",01,"N/A","N/A"
"New Hartford School District","=""0920011""",02,"*","*"
"New Hartford School District","=""0920011""",03,"*","*"
"New Hartford School District","=""0920011""",04,"*","*"
"New Hartford School District","=""0920011""",05,"N/A","N/A"
"New Hartford School District","=""0920011""",06,"N/A","N/A"
"New Haven School District","=""0930011""","K",6,0.4
"New Haven School District","=""0930011""",01,15,1.0
"New Haven School District","=""0930011""",02,40,2.6
"New Haven School District","=""0930011""",03,93,6.1
"New Haven School District","=""0930011""",04,111,6.9
"New Haven School District","=""0930011""",05,144,8.7
"New Haven School District","=""0930011""",06,179,10.4
"New Haven School District","=""0930011""",07,221,13.0
"New Haven School District","=""0930011""",08,182,11.7
"New Haven School District","=""0930011""",09,252,15.1
"New Haven School District","=""0930011""",10,177,11.4
"New Haven School District","=""0930011""",11,131,9.4
"New Haven School District","=""0930011""",12,75,5.3
"New London School District","=""0950011""","K","N/A","N/A"
"New London School District","=""0950011""",01,"*","*"
"New London School District","=""0950011""",02,"*","*"
"New London School District","=""0950011""",03,"*","*"
"New London School District","=""0950011""",04,15,4.9
"New London School District","=""0950011""",05,12,3.9
"New London School District","=""0950011""",06,29,11.9
"New London School District","=""0950011""",07,33,13.5
"New London School District","=""0950011""",08,24,9.8
"New London School District","=""0950011""",09,72,23.4
"New London School District","=""0950011""",10,48,17.1
"New London School District","=""0950011""",11,41,16.7
"New London School District","=""0950011""",12,34,12.6
"New Milford School District","=""0960011""","K","N/A","N/A"
"New Milford School District","=""0960011""",01,"N/A","N/A"
"New Milford School District","=""0960011""",02,"N/A","N/A"
"New Milford School District","=""0960011""",03,11,4.1
"New Milford School District","=""0960011""",04,"*","*"
"New Milford School District","=""0960011""",05,"*","*"
"New Milford School District","=""0960011""",06,16,4.8
"New Milford School District","=""0960011""",07,29,8.8
"New Milford School District","=""0960011""",08,35,10.0
"New Milford School District","=""0960011""",09,43,12.2
"New Milford School District","=""0960011""",10,31,8.7
"New Milford School District","=""0960011""",11,26,7.4
"New Milford School District","=""0960011""",12,33,10.5
"Newington School District","=""0940011""","K","N/A","N/A"
"Newington School District","=""0940011""",01,"*","*"
"Newington School District","=""0940011""",02,"*","*"
"Newington School District","=""0940011""",03,"N/A","N/A"
"Newington School District","=""0940011""",04,"*","*"
"Newington School District","=""0940011""",05,23,7.1
"Newington School District","=""0940011""",06,24,6.9
"Newington School District","=""0940011""",07,28,8.0
"Newington School District","=""0940011""",08,17,5.0
"Newington School District","=""0940011""",09,31,9.1
"Newington School District","=""0940011""",10,19,5.7
"Newington School District","=""0940011""",11,17,5.3
"Newington School District","=""0940011""",12,16,4.7
"Newtown School District","=""0970011""","K","N/A","N/A"
"Newtown School District","=""0970011""",01,"*","*"
"Newtown School District","=""0970011""",02,"*","*"
"Newtown School District","=""0970011""",03,"N/A","N/A"
"Newtown School District","=""0970011""",04,"N/A","N/A"
"Newtown School District","=""0970011""",05,"*","*"
"Newtown School District","=""0970011""",06,8,2.3
"Newtown School District","=""0970011""",07,"*","*"
"Newtown School District","=""0970011""",08,17,4.9
"Newtown School District","=""0970011""",09,15,4.1
"Newtown School District","=""0970011""",10,14,3.6
"Newtown School District","=""0970011""",11,12,2.8
"Newtown School District","=""0970011""",12,24,5.5
"Norfolk School District","=""0980011""","K","N/A","*"
"Norfolk School District","=""0980011""",01,"*","*"
"Norfolk School District","=""0980011""",02,"N/A","*"
"Norfolk School District","=""0980011""",03,"N/A","*"
"Norfolk School District","=""0980011""",04,"*","*"
"Norfolk School District","=""0980011""",05,"*","*"
"Norfolk School District","=""0980011""",06,"N/A","*"
"North Branford School District","=""0990011""","K","N/A","N/A"
"North Branford School District","=""0990011""",01,"N/A","N/A"
"North Branford School District","=""0990011""",02,"N/A","N/A"
"North Branford School District","=""0990011""",03,"N/A","N/A"
"North Branford School District","=""0990011""",04,8,5.2
"North Branford School District","=""0990011""",05,"*","*"
"North Branford School District","=""0990011""",06,8,6.2
"North Branford School District","=""0990011""",07,18,12.9
"North Branford School District","=""0990011""",08,19,12.3
"North Branford School District","=""0990011""",09,16,11.7
"North Branford School District","=""0990011""",10,8,5.4
"North Branford School District","=""0990011""",11,17,12.1
"North Branford School District","=""0990011""",12,"*","*"
"North Canaan School District","=""1000011""","K","N/A","N/A"
"North Canaan School District","=""1000011""",01,"N/A","N/A"
"North Canaan School District","=""1000011""",02,"N/A","N/A"
"North Canaan School District","=""1000011""",03,"N/A","N/A"
"North Canaan School District","=""1000011""",04,"*","*"
"North Canaan School District","=""1000011""",05,"*","*"
"North Canaan School District","=""1000011""",06,"*","*"
"North Canaan School District","=""1000011""",07,"*","*"
"North Canaan School District","=""1000011""",08,"*","*"
"North Haven School District","=""1010011""","K","N/A","N/A"
"North Haven School District","=""1010011""",01,"N/A","N/A"
"North Haven School District","=""1010011""",02,"N/A","N/A"
"North Haven School District","=""1010011""",03,"N/A","N/A"
"North Haven School District","=""1010011""",04,"*","*"
"North Haven School District","=""1010011""",05,"*","*"
"North Haven School District","=""1010011""",06,20,7.4
"North Haven School District","=""1010011""",07,11,4.5
"North Haven School District","=""1010011""",08,29,12.0
"North Haven School District","=""1010011""",09,10,3.5
"North Haven School District","=""1010011""",10,22,8.6
"North Haven School District","=""1010011""",11,22,8.2
"North Haven School District","=""1010011""",12,8,2.9
"North Stonington School District","=""1020011""","K","N/A","N/A"
"North Stonington School District","=""1020011""",01,"N/A","N/A"
"North Stonington School District","=""1020011""",02,"*","*"
"North Stonington School District","=""1020011""",03,"N/A","N/A"
"North Stonington School District","=""1020011""",04,"N/A","N/A"
"North Stonington School District","=""1020011""",05,"*","*"
"North Stonington School District","=""1020011""",06,"*","*"
"North Stonington School District","=""1020011""",07,"*","*"
"North Stonington School District","=""1020011""",08,"N/A","N/A"
"North Stonington School District","=""1020011""",09,"*","*"
"North Stonington School District","=""1020011""",10,"*","*"
"North Stonington School District","=""1020011""",11,"*","*"
"North Stonington School District","=""1020011""",12,"*","*"
"Norwalk School District","=""1030011""","K","N/A","N/A"
"Norwalk School District","=""1030011""",01,"*","*"
"Norwalk School District","=""1030011""",02,"*","*"
"Norwalk School District","=""1030011""",03,13,1.5
"Norwalk School District","=""1030011""",04,20,2.2
"Norwalk School District","=""1030011""",05,18,2.0
"Norwalk School District","=""1030011""",06,55,6.1
"Norwalk School District","=""1030011""",07,75,8.2
"Norwalk School District","=""1030011""",08,93,10.6
"Norwalk School District","=""1030011""",09,111,10.4
"Norwalk School District","=""1030011""",10,97,9.7
"Norwalk School District","=""1030011""",11,58,7.1
"Norwalk School District","=""1030011""",12,57,6.6
"Norwich Free Academy District","=""9010022""",09,88,14.1
"Norwich Free Academy District","=""9010022""",10,90,13.8
"Norwich Free Academy District","=""9010022""",11,79,12.3
"Norwich Free Academy District","=""9010022""",12,60,10.6
"Norwich School District","=""1040011""","K",7,1.8
"Norwich School District","=""1040011""",01,11,2.7
"Norwich School District","=""1040011""",02,8,2.1
"Norwich School District","=""1040011""",03,14,3.5
"Norwich School District","=""1040011""",04,18,4.8
"Norwich School District","=""1040011""",05,45,11.1
"Norwich School District","=""1040011""",06,86,22.6
"Norwich School District","=""1040011""",07,81,22.6
"Norwich School District","=""1040011""",08,87,23.2
"Norwich School District","=""1040011""",09,"N/A","N/A"
"Norwich School District","=""1040011""",10,"N/A","N/A"
"Norwich School District","=""1040011""",11,"N/A","N/A"
"Norwich School District","=""1040011""",12,"N/A","N/A"
"Odyssey Community School District","=""2630013""","K","N/A","N/A"
"Odyssey Community School District","=""2630013""",01,"N/A","N/A"
"Odyssey Community School District","=""2630013""",02,"*","*"
"Odyssey Community School District","=""2630013""",03,"N/A","N/A"
"Odyssey Community School District","=""2630013""",04,"N/A","N/A"
"Odyssey Community School District","=""2630013""",05,"N/A","N/A"
"Odyssey Community School District","=""2630013""",06,"N/A","N/A"
"Odyssey Community School District","=""2630013""",07,"*","*"
"Odyssey Community School District","=""2630013""",08,"*","*"
"Old Saybrook School District","=""1060011""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""",04,"N/A","N/A"
"Old Saybrook School District","=""1060011""",05,"N/A","N/A"
"Old Saybrook School District","=""1060011""",06,"N/A","N/A"
"Old Saybrook School District","=""1060011""",07,"*","*"
"Old Saybrook School District","=""1060011""",08,"N/A","N/A"
"Old Saybrook School District","=""1060011""",09,"N/A","N/A"
"Old Saybrook School District","=""1060011""",10,"*","*"
"Old Saybrook School District","=""1060011""",11,7,5.3
"Old Saybrook School District","=""1060011""",12,"*","*"
"Orange School District","=""1070011""","K","*","*"
"Orange School District","=""1070011""",01,"N/A","N/A"
"Orange School District","=""1070011""",02,"N/A","N/A"
"Orange School District","=""1070011""",03,"*","*"
"Orange School District","=""1070011""",04,"*","*"
"Orange School District","=""1070011""",05,"*","*"
"Orange School District","=""1070011""",06,"*","*"
"Oxford School District","=""1080011""","K","N/A","N/A"
"Oxford School District","=""1080011""",01,"N/A","N/A"
"Oxford School District","=""1080011""",02,"N/A","N/A"
"Oxford School District","=""1080011""",03,"N/A","N/A"
"Oxford School District","=""1080011""",04,"*","*"
"Oxford School District","=""1080011""",05,"*","*"
"Oxford School District","=""1080011""",06,"*","*"
"Oxford School District","=""1080011""",07,"*","*"
"Oxford School District","=""1080011""",08,6,3.4
"Oxford School District","=""1080011""",09,7,5.8
"Oxford School District","=""1080011""",10,14,10.3
"Oxford School District","=""1080011""",11,14,10.1
"Oxford School District","=""1080011""",12,19,11.4
"Park City Prep Charter School District","=""2830013""",05,"*","*"
"Park City Prep Charter School District","=""2830013""",06,"*","*"
"Park City Prep Charter School District","=""2830013""",07,9,10.2
"Park City Prep Charter School District","=""2830013""",08,10,12.7
"Plainfield School District","=""1090011""","K","*","*"
"Plainfield School District","=""1090011""",01,10,5.6
"Plainfield School District","=""1090011""",02,"*","*"
"Plainfield School District","=""1090011""",03,"*","*"
"Plainfield School District","=""1090011""",04,10,6.6
"Plainfield School District","=""1090011""",05,11,6.3
"Plainfield School District","=""1090011""",06,17,9.4
"Plainfield School District","=""1090011""",07,27,15.1
"Plainfield School District","=""1090011""",08,31,17.6
"Plainfield School District","=""1090011""",09,25,18.4
"Plainfield School District","=""1090011""",10,35,21.2
"Plainfield School District","=""1090011""",11,33,17.9
"Plainfield School District","=""1090011""",12,23,13.1
"Plainville School District","=""1100011""","K","N/A","N/A"
"Plainville School District","=""1100011""",01,"*","*"
"Plainville School District","=""1100011""",02,"N/A","N/A"
"Plainville School District","=""1100011""",03,"*","*"
"Plainville School District","=""1100011""",04,"N/A","N/A"
"Plainville School District","=""1100011""",05,"*","*"
"Plainville School District","=""1100011""",06,8,4.7
"Plainville School District","=""1100011""",07,15,8.4
"Plainville School District","=""1100011""",08,22,11.6
"Plainville School District","=""1100011""",09,29,15.1
"Plainville School District","=""1100011""",10,10,5.5
"Plainville School District","=""1100011""",11,13,7.9
"Plainville School District","=""1100011""",12,11,5.8
"Plymouth School District","=""1110011""","K","N/A","N/A"
"Plymouth School District","=""1110011""",01,"*","*"
"Plymouth School District","=""1110011""",02,"*","*"
"Plymouth School District","=""1110011""",03,"*","*"
"Plymouth School District","=""1110011""",04,"*","*"
"Plymouth School District","=""1110011""",05,8,6.6
"Plymouth School District","=""1110011""",06,9,8.0
"Plymouth School District","=""1110011""",07,21,14.8
"Plymouth School District","=""1110011""",08,17,14.8
"Plymouth School District","=""1110011""",09,15,14.4
"Plymouth School District","=""1110011""",10,6,6.2
"Plymouth School District","=""1110011""",11,9,8.8
"Plymouth School District","=""1110011""",12,16,11.9
"Pomfret School District","=""1120011""","K","N/A","N/A"
"Pomfret School District","=""1120011""",01,"N/A","N/A"
"Pomfret School District","=""1120011""",02,"*","*"
"Pomfret School District","=""1120011""",03,"N/A","N/A"
"Pomfret School District","=""1120011""",04,"N/A","N/A"
"Pomfret School District","=""1120011""",05,"N/A","N/A"
"Pomfret School District","=""1120011""",06,"N/A","N/A"
"Pomfret School District","=""1120011""",07,"*","*"
"Pomfret School District","=""1120011""",08,"*","*"
"Pomfret School District","=""1120011""",10,"N/A","*"
"Portland School District","=""1130011""","K","*","*"
"Portland School District","=""1130011""",01,"N/A","N/A"
"Portland School District","=""1130011""",02,"N/A","N/A"
"Portland School District","=""1130011""",03,"*","*"
"Portland School District","=""1130011""",04,6,6.3
"Portland School District","=""1130011""",05,"*","*"
"Portland School District","=""1130011""",06,"*","*"
"Portland School District","=""1130011""",07,11,11.8
"Portland School District","=""1130011""",08,7,6.0
"Portland School District","=""1130011""",09,8,8.0
"Portland School District","=""1130011""",10,13,12.1
"Portland School District","=""1130011""",11,6,6.4
"Portland School District","=""1130011""",12,12,10.9
"Preston School District","=""1140011""","K","*","*"
"Preston School District","=""1140011""",01,"*","*"
"Preston School District","=""1140011""",02,"N/A","N/A"
"Preston School District","=""1140011""",03,"N/A","N/A"
"Preston School District","=""1140011""",04,"*","*"
"Preston School District","=""1140011""",05,"N/A","N/A"
"Preston School District","=""1140011""",06,"N/A","N/A"
"Preston School District","=""1140011""",07,"N/A","N/A"
"Preston School District","=""1140011""",08,"N/A","N/A"
"Preston School District","=""1140011""",10,"N/A","*"
"Preston School District","=""1140011""",11,"N/A","*"
"Preston School District","=""1140011""",12,"N/A","*"
"Putnam School District","=""1160011""","K","N/A","N/A"
"Putnam School District","=""1160011""",01,"N/A","N/A"
"Putnam School District","=""1160011""",02,"*","*"
"Putnam School District","=""1160011""",03,"N/A","N/A"
"Putnam School District","=""1160011""",04,"*","*"
"Putnam School District","=""1160011""",05,12,11.5
"Putnam School District","=""1160011""",06,12,13.2
"Putnam School District","=""1160011""",07,13,14.1
"Putnam School District","=""1160011""",08,17,15.6
"Putnam School District","=""1160011""",09,9,13.4
"Putnam School District","=""1160011""",10,"*","*"
"Putnam School District","=""1160011""",11,7,10.3
"Putnam School District","=""1160011""",12,14,14.4
"Redding School District","=""1170011""","K","N/A","N/A"
"Redding School District","=""1170011""",01,"N/A","N/A"
"Redding School District","=""1170011""",02,"*","*"
"Redding School District","=""1170011""",03,"*","*"
"Redding School District","=""1170011""",04,"N/A","N/A"
"Redding School District","=""1170011""",05,"*","*"
"Redding School District","=""1170011""",06,"N/A","N/A"
"Redding School District","=""1170011""",07,"*","*"
"Redding School District","=""1170011""",08,7,6.4
"Regional School District 01","=""2010012""",01,"N/A","*"
"Regional School District 01","=""2010012""",02,"N/A","*"
"Regional School District 01","=""2010012""",04,"N/A","*"
"Regional School District 01","=""2010012""",06,"N/A","*"
"Regional School District 01","=""2010012""",07,"N/A","*"
"Regional School District 01","=""2010012""",08,"N/A","*"
"Regional School District 01","=""2010012""",09,9,9.7
"Regional School District 01","=""2010012""",10,12,13.6
"Regional School District 01","=""2010012""",11,10,10.1
"Regional School District 01","=""2010012""",12,19,15.8
"Regional School District 04","=""2040012""",07,9,6.2
"Regional School District 04","=""2040012""",08,"*","*"
"Regional School District 04","=""2040012""",09,"*","*"
"Regional School District 04","=""2040012""",10,7,5.0
"Regional School District 04","=""2040012""",11,9,5.8
"Regional School District 04","=""2040012""",12,6,4.0
"Regional School District 05","=""2050012""",07,6,1.7
"Regional School District 05","=""2050012""",08,10,3.0
"Regional School District 05","=""2050012""",09,20,5.2
"Regional School District 05","=""2050012""",10,20,5.3
"Regional School District 05","=""2050012""",11,26,6.8
"Regional School District 05","=""2050012""",12,23,6.1
"Regional School District 06","=""2060012""","K","N/A","N/A"
"Regional School District 06","=""2060012""",01,"N/A","N/A"
"Regional School District 06","=""2060012""",02,"N/A","N/A"
"Regional School District 06","=""2060012""",03,"N/A","N/A"
"Regional School District 06","=""2060012""",04,"N/A","N/A"
"Regional School District 06","=""2060012""",05,"*","*"
"Regional School District 06","=""2060012""",06,"*","*"
"Regional School District 06","=""2060012""",07,"*","*"
"Regional School District 06","=""2060012""",08,"N/A","N/A"
"Regional School District 06","=""2060012""",09,"*","*"
"Regional School District 06","=""2060012""",10,9,8.9
"Regional School District 06","=""2060012""",11,6,5.4
"Regional School District 06","=""2060012""",12,"*","*"
"Regional School District 07","=""2070012""",07,"*","*"
"Regional School District 07","=""2070012""",08,"*","*"
"Regional School District 07","=""2070012""",09,15,7.8
"Regional School District 07","=""2070012""",10,10,4.6
"Regional School District 07","=""2070012""",11,8,4.9
"Regional School District 07","=""2070012""",12,"*","*"
"Regional School District 08","=""2080012""",07,17,6.7
"Regional School District 08","=""2080012""",08,19,7.7
"Regional School District 08","=""2080012""",09,18,8.5
"Regional School District 08","=""2080012""",10,8,3.0
"Regional School District 08","=""2080012""",11,19,7.3
"Regional School District 08","=""2080012""",12,7,2.8
"Regional School District 09","=""2090012""",09,"*","*"
"Regional School District 09","=""2090012""",10,"*","*"
"Regional School District 09","=""2090012""",11,"*","*"
"Regional School District 09","=""2090012""",12,18,7.4
"Regional School District 10","=""2100012""","K","N/A","N/A"
"Regional School District 10","=""2100012""",01,"N/A","N/A"
"Regional School District 10","=""2100012""",02,"*","*"
"Regional School District 10","=""2100012""",03,"*","*"
"Regional School District 10","=""2100012""",04,"*","*"
"Regional School District 10","=""2100012""",05,"*","*"
"Regional School District 10","=""2100012""",06,"*","*"
"Regional School District 10","=""2100012""",07,6,3.3
"Regional School District 10","=""2100012""",08,9,4.8
"Regional School District 10","=""2100012""",09,14,7.1
"Regional School District 10","=""2100012""",10,9,4.4
"Regional School District 10","=""2100012""",11,"*","*"
"Regional School District 10","=""2100012""",12,8,3.9
"Regional School District 11","=""2110012""",07,"*","*"
"Regional School District 11","=""2110012""",08,12,25.0
"Regional School District 11","=""2110012""",09,"*","*"
"Regional School District 11","=""2110012""",10,"*","*"
"Regional School District 11","=""2110012""",11,"*","*"
"Regional School District 11","=""2110012""",12,7,14.9
"Regional School District 12","=""2120012""","K","N/A","N/A"
"Regional School District 12","=""2120012""",01,"N/A","N/A"
"Regional School District 12","=""2120012""",02,"N/A","N/A"
"Regional School District 12","=""2120012""",03,"N/A","N/A"
"Regional School District 12","=""2120012""",04,"*","*"
"Regional School District 12","=""2120012""",05,"N/A","N/A"
"Regional School District 12","=""2120012""",06,"N/A","N/A"
"Regional School District 12","=""2120012""",07,"N/A","N/A"
"Regional School District 12","=""2120012""",08,"*","*"
"Regional School District 12","=""2120012""",09,"*","*"
"Regional School District 12","=""2120012""",10,"*","*"
"Regional School District 12","=""2120012""",11,8,10.4
"Regional School District 12","=""2120012""",12,"*","*"
"Regional School District 13","=""2130012""","K","N/A","N/A"
"Regional School District 13","=""2130012""",01,"N/A","N/A"
"Regional School District 13","=""2130012""",02,"N/A","N/A"
"Regional School District 13","=""2130012""",03,"N/A","N/A"
"Regional School District 13","=""2130012""",04,"N/A","N/A"
"Regional School District 13","=""2130012""",05,"*","*"
"Regional School District 13","=""2130012""",06,6,4.1
"Regional School District 13","=""2130012""",07,"*","*"
"Regional School District 13","=""2130012""",08,13,8.7
"Regional School District 13","=""2130012""",09,"*","*"
"Regional School District 13","=""2130012""",10,10,7.2
"Regional School District 13","=""2130012""",11,"*","*"
"Regional School District 13","=""2130012""",12,12,7.2
"Regional School District 14","=""2140012""","K","N/A","N/A"
"Regional School District 14","=""2140012""",01,"*","*"
"Regional School District 14","=""2140012""",02,"*","*"
"Regional School District 14","=""2140012""",03,"*","*"
"Regional School District 14","=""2140012""",04,"*","*"
"Regional School District 14","=""2140012""",05,"N/A","N/A"
"Regional School District 14","=""2140012""",06,6,6.4
"Regional School District 14","=""2140012""",07,"*","*"
"Regional School District 14","=""2140012""",08,9,6.5
"Regional School District 14","=""2140012""",09,"*","*"
"Regional School District 14","=""2140012""",10,11,6.2
"Regional School District 14","=""2140012""",11,10,6.8
"Regional School District 14","=""2140012""",12,12,6.0
"Regional School District 15","=""2150012""","K","N/A","N/A"
"Regional School District 15","=""2150012""",01,"N/A","N/A"
"Regional School District 15","=""2150012""",02,"*","*"
"Regional School District 15","=""2150012""",03,"*","*"
"Regional School District 15","=""2150012""",04,"N/A","N/A"
"Regional School District 15","=""2150012""",05,"*","*"
"Regional School District 15","=""2150012""",06,7,2.5
"Regional School District 15","=""2150012""",07,16,5.3
"Regional School District 15","=""2150012""",08,17,5.6
"Regional School District 15","=""2150012""",09,21,6.9
"Regional School District 15","=""2150012""",10,17,5.9
"Regional School District 15","=""2150012""",11,11,3.4
"Regional School District 15","=""2150012""",12,20,6.1
"Regional School District 16","=""2160012""","K","N/A","N/A"
"Regional School District 16","=""2160012""",01,"*","*"
"Regional School District 16","=""2160012""",02,"*","*"
"Regional School District 16","=""2160012""",03,"*","*"
"Regional School District 16","=""2160012""",04,"N/A","N/A"
"Regional School District 16","=""2160012""",05,"*","*"
"Regional School District 16","=""2160012""",06,12,6.5
"Regional School District 16","=""2160012""",07,16,9.2
"Regional School District 16","=""2160012""",08,18,9.5
"Regional School District 16","=""2160012""",09,16,8.6
"Regional School District 16","=""2160012""",10,13,8.1
"Regional School District 16","=""2160012""",11,13,7.5
"Regional School District 16","=""2160012""",12,13,7.2
"Regional School District 17","=""2170012""","K","*","*"
"Regional School District 17","=""2170012""",01,"N/A","N/A"
"Regional School District 17","=""2170012""",02,"*","*"
"Regional School District 17","=""2170012""",03,"N/A","N/A"
"Regional School District 17","=""2170012""",04,"N/A","N/A"
"Regional School District 17","=""2170012""",05,"*","*"
"Regional School District 17","=""2170012""",06,7,4.5
"Regional School District 17","=""2170012""",07,13,7.3
"Regional School District 17","=""2170012""",08,21,11.2
"Regional School District 17","=""2170012""",09,10,7.0
"Regional School District 17","=""2170012""",10,14,7.6
"Regional School District 17","=""2170012""",11,17,10.4
"Regional School District 17","=""2170012""",12,9,5.5
"Regional School District 18","=""2180012""","K","N/A","N/A"
"Regional School District 18","=""2180012""",01,"N/A","N/A"
"Regional School District 18","=""2180012""",02,"N/A","N/A"
"Regional School District 18","=""2180012""",03,"*","*"
"Regional School District 18","=""2180012""",04,"*","*"
"Regional School District 18","=""2180012""",05,"N/A","N/A"
"Regional School District 18","=""2180012""",06,7,7.4
"Regional School District 18","=""2180012""",07,"*","*"
"Regional School District 18","=""2180012""",08,"*","*"
"Regional School District 18","=""2180012""",09,"*","*"
"Regional School District 18","=""2180012""",10,6,5.2
"Regional School District 18","=""2180012""",11,"*","*"
"Regional School District 18","=""2180012""",12,8,6.7
"Regional School District 19","=""2190012""",09,9,3.5
"Regional School District 19","=""2190012""",10,27,9.3
"Regional School District 19","=""2190012""",11,13,4.3
"Regional School District 19","=""2190012""",12,15,4.7
"Ridgefield School District","=""1180011""","K","*","*"
"Ridgefield School District","=""1180011""",01,"*","*"
"Ridgefield School District","=""1180011""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""",03,"*","*"
"Ridgefield School District","=""1180011""",04,"*","*"
"Ridgefield School District","=""1180011""",05,"N/A","N/A"
"Ridgefield School District","=""1180011""",06,"*","*"
"Ridgefield School District","=""1180011""",07,14,3.7
"Ridgefield School District","=""1180011""",08,13,3.0
"Ridgefield School District","=""1180011""",09,18,4.4
"Ridgefield School District","=""1180011""",10,9,2.1
"Ridgefield School District","=""1180011""",11,7,1.8
"Ridgefield School District","=""1180011""",12,25,5.9
"Rocky Hill School District","=""1190011""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""",01,"N/A","N/A"
"Rocky Hill School District","=""1190011""",02,"N/A","N/A"
"Rocky Hill School District","=""1190011""",03,"N/A","N/A"
"Rocky Hill School District","=""1190011""",04,"N/A","N/A"
"Rocky Hill School District","=""1190011""",05,"N/A","N/A"
"Rocky Hill School District","=""1190011""",06,7,3.6
"Rocky Hill School District","=""1190011""",07,13,6.3
"Rocky Hill School District","=""1190011""",08,6,3.0
"Rocky Hill School District","=""1190011""",09,7,4.1
"Rocky Hill School District","=""1190011""",10,12,6.0
"Rocky Hill School District","=""1190011""",11,10,5.3
"Rocky Hill School District","=""1190011""",12,14,7.1
"Salem School District","=""1210011""","K","N/A","N/A"
"Salem School District","=""1210011""",01,"N/A","N/A"
"Salem School District","=""1210011""",02,"N/A","N/A"
"Salem School District","=""1210011""",03,"N/A","N/A"
"Salem School District","=""1210011""",04,"*","*"
"Salem School District","=""1210011""",05,"*","*"
"Salem School District","=""1210011""",06,"*","*"
"Salem School District","=""1210011""",07,"*","*"
"Salem School District","=""1210011""",08,"*","*"
"Salem School District","=""1210011""",09,"N/A","*"
"Salem School District","=""1210011""",12,"N/A","*"
"Salisbury School District","=""1220011""","K","N/A","N/A"
"Salisbury School District","=""1220011""",01,"N/A","N/A"
"Salisbury School District","=""1220011""",02,"N/A","N/A"
"Salisbury School District","=""1220011""",03,"N/A","N/A"
"Salisbury School District","=""1220011""",04,"N/A","N/A"
"Salisbury School District","=""1220011""",05,"*","*"
"Salisbury School District","=""1220011""",06,"*","*"
"Salisbury School District","=""1220011""",07,"N/A","N/A"
"Salisbury School District","=""1220011""",08,"*","*"
"Scotland School District","=""1230011""","K","N/A","*"
"Scotland School District","=""1230011""",01,"N/A","*"
"Scotland School District","=""1230011""",02,"N/A","*"
"Scotland School District","=""1230011""",03,"N/A","*"
"Scotland School District","=""1230011""",04,"N/A","*"
"Scotland School District","=""1230011""",05,"*","*"
"Scotland School District","=""1230011""",06,"N/A","*"
"Seymour School District","=""1240011""","K","*","*"
"Seymour School District","=""1240011""",01,"*","*"
"Seymour School District","=""1240011""",02,7,4.0
"Seymour School District","=""1240011""",03,11,8.7
"Seymour School District","=""1240011""",04,18,10.1
"Seymour School District","=""1240011""",05,14,7.4
"Seymour School District","=""1240011""",06,14,7.3
"Seymour School District","=""1240011""",07,27,16.1
"Seymour School District","=""1240011""",08,18,9.6
"Seymour School District","=""1240011""",09,30,18.9
"Seymour School District","=""1240011""",10,33,18.4
"Seymour School District","=""1240011""",11,12,7.3
"Seymour School District","=""1240011""",12,26,14.4
"Sharon School District","=""1250011""","K","N/A","N/A"
"Sharon School District","=""1250011""",01,"N/A","*"
"Sharon School District","=""1250011""",02,"N/A","*"
"Sharon School District","=""1250011""",03,"N/A","*"
"Sharon School District","=""1250011""",04,"N/A","*"
"Sharon School District","=""1250011""",05,"N/A","*"
"Sharon School District","=""1250011""",06,"N/A","*"
"Sharon School District","=""1250011""",07,"N/A","*"
"Sharon School District","=""1250011""",08,"*","*"
"Shelton School District","=""1260011""","K","*","*"
"Shelton School District","=""1260011""",01,"*","*"
"Shelton School District","=""1260011""",02,"*","*"
"Shelton School District","=""1260011""",03,"*","*"
"Shelton School District","=""1260011""",04,6,1.6
"Shelton School District","=""1260011""",05,"*","*"
"Shelton School District","=""1260011""",06,19,4.8
"Shelton School District","=""1260011""",07,26,6.8
