District,District Code,Grade,Count,%
Regional School District 01,2010012,1,N/A,*
Regional School District 01,2010012,3,N/A,*
Regional School District 01,2010012,4,N/A,*
Regional School District 01,2010012,5,N/A,*
Regional School District 01,2010012,7,N/A,*
Regional School District 01,2010012,8,N/A,*
Regional School District 01,2010012,9,12,9.6
Regional School District 01,2010012,10,13,13.8
Regional School District 01,2010012,11,8,7.1
Regional School District 01,2010012,12,16,15
Regional School District 04,2040012,7,*,*
Regional School District 04,2040012,8,*,*
Regional School District 04,2040012,9,8,5.4
Regional School District 04,2040012,10,*,*
Regional School District 04,2040012,11,*,*
Regional School District 04,2040012,12,7,4.4
Regional School District 05,2050012,7,*,*
Regional School District 05,2050012,8,17,4.4
Regional School District 05,2050012,9,18,4.8
Regional School District 05,2050012,10,12,3.3
Regional School District 05,2050012,11,19,5.3
Regional School District 05,2050012,12,*,*
Regional School District 06,2060012,K,N/A,N/A
Regional School District 06,2060012,1,N/A,N/A
Regional School District 06,2060012,2,N/A,N/A
Regional School District 06,2060012,3,N/A,N/A
Regional School District 06,2060012,4,N/A,N/A
Regional School District 06,2060012,5,*,*
Regional School District 06,2060012,6,*,*
Regional School District 06,2060012,7,6,10.9
Regional School District 06,2060012,8,*,*
Regional School District 06,2060012,9,11,10.5
Regional School District 06,2060012,10,19,15.8
Regional School District 06,2060012,11,7,6.2
Regional School District 06,2060012,12,10,9.8
Regional School District 07,2070012,7,*,*
Regional School District 07,2070012,8,*,*
Regional School District 07,2070012,9,8,3.9
Regional School District 07,2070012,10,9,5
Regional School District 07,2070012,11,13,6.6
Regional School District 07,2070012,12,17,8.3
Regional School District 08,2080012,7,*,*
Regional School District 08,2080012,8,*,*
Regional School District 08,2080012,9,11,4.8
Regional School District 08,2080012,10,15,5.3
Regional School District 08,2080012,11,16,6.3
Regional School District 08,2080012,12,19,7.2
Regional School District 09,2090012,9,11,4.6
Regional School District 09,2090012,10,*,*
Regional School District 09,2090012,11,*,*
Regional School District 09,2090012,12,7,2.7
Regional School District 10,2100012,K,N/A,N/A
Regional School District 10,2100012,1,N/A,N/A
Regional School District 10,2100012,2,N/A,N/A
Regional School District 10,2100012,3,*,*
Regional School District 10,2100012,4,*,*
Regional School District 10,2100012,5,*,*
Regional School District 10,2100012,6,*,*
Regional School District 10,2100012,7,7,3.2
Regional School District 10,2100012,8,6,3.3
Regional School District 10,2100012,9,*,*
Regional School District 10,2100012,10,8,3.9
Regional School District 10,2100012,11,7,3.6
Regional School District 10,2100012,12,12,6.1
Regional School District 11,2110012,7,7,13.5
Regional School District 11,2110012,8,*,*
Regional School District 11,2110012,9,*,*
Regional School District 11,2110012,10,*,*
Regional School District 11,2110012,11,*,*
Regional School District 11,2110012,12,6,17.1
Regional School District 12,2120012,K,N/A,N/A
Regional School District 12,2120012,1,*,*
Regional School District 12,2120012,2,N/A,N/A
Regional School District 12,2120012,3,*,*
Regional School District 12,2120012,4,N/A,N/A
Regional School District 12,2120012,5,*,*
Regional School District 12,2120012,6,*,*
Regional School District 12,2120012,7,*,*
Regional School District 12,2120012,8,11,16.9
Regional School District 12,2120012,9,*,*
Regional School District 12,2120012,10,*,*
Regional School District 12,2120012,11,*,*
Regional School District 12,2120012,12,8,9.9
Regional School District 13,2130012,K,N/A,N/A
Regional School District 13,2130012,1,N/A,N/A
Regional School District 13,2130012,2,N/A,N/A
Regional School District 13,2130012,3,N/A,N/A
Regional School District 13,2130012,4,N/A,N/A
Regional School District 13,2130012,5,N/A,N/A
Regional School District 13,2130012,6,N/A,N/A
Regional School District 13,2130012,7,6,3.7
Regional School District 13,2130012,8,12,7.6
Regional School District 13,2130012,9,*,*
Regional School District 13,2130012,10,6,4.7
Regional School District 13,2130012,11,9,6.1
Regional School District 13,2130012,12,*,*
Regional School District 14,2140012,K,N/A,N/A
Regional School District 14,2140012,1,*,*
Regional School District 14,2140012,2,N/A,N/A
Regional School District 14,2140012,3,N/A,N/A
Regional School District 14,2140012,4,N/A,N/A
Regional School District 14,2140012,5,*,*
Regional School District 14,2140012,6,N/A,N/A
Regional School District 14,2140012,7,N/A,N/A
Regional School District 14,2140012,8,N/A,N/A
Regional School District 14,2140012,9,9,4.5
Regional School District 14,2140012,10,10,5.2
Regional School District 14,2140012,11,6,3.5
Regional School District 14,2140012,12,13,7
Regional School District 15,2150012,K,*,*
Regional School District 15,2150012,1,*,*
Regional School District 15,2150012,2,*,*
Regional School District 15,2150012,3,N/A,N/A
Regional School District 15,2150012,4,*,*
Regional School District 15,2150012,5,*,*
Regional School District 15,2150012,6,*,*
Regional School District 15,2150012,7,12,3.7
Regional School District 15,2150012,8,N/A,N/A
Regional School District 15,2150012,9,16,5.4
Regional School District 15,2150012,10,24,8.2
Regional School District 15,2150012,11,22,7
Regional School District 15,2150012,12,35,11.7
Regional School District 16,2160012,K,*,*
Regional School District 16,2160012,1,N/A,N/A
Regional School District 16,2160012,2,N/A,N/A
Regional School District 16,2160012,3,*,*
Regional School District 16,2160012,4,*,*
Regional School District 16,2160012,5,*,*
Regional School District 16,2160012,6,7,3.6
Regional School District 16,2160012,7,8,4.4
Regional School District 16,2160012,8,13,6.6
Regional School District 16,2160012,9,10,5.8
Regional School District 16,2160012,10,12,7
Regional School District 16,2160012,11,13,7.5
Regional School District 16,2160012,12,27,13.9
Regional School District 17,2170012,K,N/A,N/A
Regional School District 17,2170012,1,*,*
Regional School District 17,2170012,2,*,*
Regional School District 17,2170012,3,*,*
Regional School District 17,2170012,4,N/A,N/A
Regional School District 17,2170012,5,8,4.3
Regional School District 17,2170012,6,7,4.3
Regional School District 17,2170012,7,7,3.3
Regional School District 17,2170012,8,15,7.9
Regional School District 17,2170012,9,8,4.8
Regional School District 17,2170012,10,7,4.1
Regional School District 17,2170012,11,9,6
Regional School District 17,2170012,12,9,6
Regional School District 18,2180012,K,N/A,N/A
Regional School District 18,2180012,1,N/A,N/A
Regional School District 18,2180012,2,N/A,N/A
Regional School District 18,2180012,3,*,*
Regional School District 18,2180012,4,N/A,N/A
Regional School District 18,2180012,5,*,*
Regional School District 18,2180012,6,N/A,N/A
Regional School District 18,2180012,7,8,7.5
Regional School District 18,2180012,8,7,5.4
Regional School District 18,2180012,9,*,*
Regional School District 18,2180012,10,*,*
Regional School District 18,2180012,11,*,*
Regional School District 18,2180012,12,*,*
Regional School District 19,2190012,9,19,6.3
Regional School District 19,2190012,10,14,4.6
Regional School District 19,2190012,11,13,4.5
Regional School District 19,2190012,12,15,5
Ridgefield School District,1180011,K,N/A,N/A
Ridgefield School District,1180011,1,*,*
Ridgefield School District,1180011,2,*,*
Ridgefield School District,1180011,3,*,*
Ridgefield School District,1180011,4,*,*
Ridgefield School District,1180011,5,*,*
Ridgefield School District,1180011,6,*,*
Ridgefield School District,1180011,7,6,1.3
Ridgefield School District,1180011,8,*,*
Ridgefield School District,1180011,9,14,3.3
Ridgefield School District,1180011,10,8,1.9
Ridgefield School District,1180011,11,8,1.8
Ridgefield School District,1180011,12,13,3
Rocky Hill School District,1190011,K,N/A,N/A
Rocky Hill School District,1190011,1,*,*
Rocky Hill School District,1190011,2,N/A,N/A
Rocky Hill School District,1190011,3,N/A,N/A
Rocky Hill School District,1190011,4,*,*
Rocky Hill School District,1190011,5,N/A,N/A
Rocky Hill School District,1190011,6,*,*
Rocky Hill School District,1190011,7,*,*
Rocky Hill School District,1190011,8,*,*
Rocky Hill School District,1190011,9,10,5.4
Rocky Hill School District,1190011,10,8,4.4
Rocky Hill School District,1190011,11,*,*
Rocky Hill School District,1190011,12,9,5.1
Salem School District,1210011,K,N/A,N/A
Salem School District,1210011,1,N/A,N/A
Salem School District,1210011,2,N/A,N/A
Salem School District,1210011,3,N/A,N/A
Salem School District,1210011,4,*,*
Salem School District,1210011,5,*,*
Salem School District,1210011,6,N/A,N/A
Salem School District,1210011,7,*,*
Salem School District,1210011,8,*,*
Salem School District,1210011,9,N/A,*
Salem School District,1210011,11,N/A,*
Salem School District,1210011,12,N/A,*
Salisbury School District,1220011,K,N/A,N/A
Salisbury School District,1220011,1,N/A,N/A
Salisbury School District,1220011,2,N/A,N/A
Salisbury School District,1220011,3,N/A,N/A
Salisbury School District,1220011,4,N/A,*
Salisbury School District,1220011,5,N/A,N/A
Salisbury School District,1220011,6,7,17.9
Salisbury School District,1220011,7,*,*
Salisbury School District,1220011,8,*,*
Scotland School District,1230011,K,N/A,*
Scotland School District,1230011,1,N/A,*
Scotland School District,1230011,2,N/A,*
Scotland School District,1230011,3,*,*
Scotland School District,1230011,4,N/A,*
Scotland School District,1230011,5,*,*
Scotland School District,1230011,6,N/A,*
Seymour School District,1240011,K,*,*
Seymour School District,1240011,1,*,*
Seymour School District,1240011,2,7,3.8
Seymour School District,1240011,3,8,4.5
Seymour School District,1240011,4,6,4
Seymour School District,1240011,5,12,6.9
Seymour School District,1240011,6,6,3.3
Seymour School District,1240011,7,29,14.7
Seymour School District,1240011,8,17,9
Seymour School District,1240011,9,13,7.3
Seymour School District,1240011,10,20,12.7
Seymour School District,1240011,11,14,8.5
Seymour School District,1240011,12,19,10.9
Sharon School District,1250011,K,N/A,*
Sharon School District,1250011,1,N/A,N/A
Sharon School District,1250011,2,N/A,*
Sharon School District,1250011,3,N/A,N/A
Sharon School District,1250011,4,N/A,*
Sharon School District,1250011,5,N/A,N/A
Sharon School District,1250011,6,N/A,*
Sharon School District,1250011,7,N/A,*
Sharon School District,1250011,8,N/A,*
Shelton School District,1260011,K,*,*
Shelton School District,1260011,1,*,*
Shelton School District,1260011,2,*,*
Shelton School District,1260011,3,*,*
Shelton School District,1260011,4,*,*
Shelton School District,1260011,5,*,*
Shelton School District,1260011,6,7,1.9
Shelton School District,1260011,7,23,5.6
Shelton School District,1260011,8,24,5.3
Shelton School District,1260011,9,51,13.5
Shelton School District,1260011,10,41,11.5
Shelton School District,1260011,11,44,11.3
Shelton School District,1260011,12,46,11
Sherman School District,1270011,K,N/A,N/A
Sherman School District,1270011,1,*,*
Sherman School District,1270011,2,*,*
Sherman School District,1270011,3,*,*
Sherman School District,1270011,4,*,*
Sherman School District,1270011,5,N/A,N/A
Sherman School District,1270011,6,*,*
Sherman School District,1270011,7,*,*
Sherman School District,1270011,8,N/A,N/A
Sherman School District,1270011,9,N/A,*
Sherman School District,1270011,10,N/A,*
Sherman School District,1270011,12,N/A,*
Side By Side Charter School District,2700013,K,N/A,N/A
Side By Side Charter School District,2700013,1,N/A,N/A
Side By Side Charter School District,2700013,2,*,*
Side By Side Charter School District,2700013,3,*,*
Side By Side Charter School District,2700013,4,N/A,N/A
Side By Side Charter School District,2700013,5,N/A,N/A
Side By Side Charter School District,2700013,6,N/A,N/A
Side By Side Charter School District,2700013,7,*,*
Side By Side Charter School District,2700013,8,*,*
Simsbury School District,1280011,K,N/A,N/A
Simsbury School District,1280011,1,N/A,N/A
Simsbury School District,1280011,2,*,*
Simsbury School District,1280011,3,*,*
Simsbury School District,1280011,4,*,*
Simsbury School District,1280011,5,*,*
Simsbury School District,1280011,6,6,1.8
Simsbury School District,1280011,7,21,6.2
Simsbury School District,1280011,8,16,4.4
Simsbury School District,1280011,9,*,*
Simsbury School District,1280011,10,*,*
Simsbury School District,1280011,11,22,5.9
Simsbury School District,1280011,12,9,2.3
Somers School District,1290011,K,N/A,N/A
Somers School District,1290011,1,N/A,N/A
Somers School District,1290011,2,N/A,N/A
Somers School District,1290011,3,N/A,N/A
Somers School District,1290011,4,N/A,N/A
Somers School District,1290011,5,N/A,N/A
Somers School District,1290011,6,*,*
Somers School District,1290011,7,*,*
Somers School District,1290011,8,*,*
Somers School District,1290011,9,13,9.6
Somers School District,1290011,10,10,8.3
Somers School District,1290011,11,8,7.5
Somers School District,1290011,12,14,11
South Windsor School District,1320011,K,N/A,N/A
South Windsor School District,1320011,1,*,*
South Windsor School District,1320011,2,*,*
South Windsor School District,1320011,3,N/A,N/A
South Windsor School District,1320011,4,*,*
South Windsor School District,1320011,5,*,*
South Windsor School District,1320011,6,13,4.2
South Windsor School District,1320011,7,18,5.7
South Windsor School District,1320011,8,15,4.3
South Windsor School District,1320011,9,25,7.4
South Windsor School District,1320011,10,14,4.2
South Windsor School District,1320011,11,23,6.7
South Windsor School District,1320011,12,11,3.3
Southington School District,1310011,K,*,*
Southington School District,1310011,1,*,*
Southington School District,1310011,2,7,1.5
Southington School District,1310011,3,*,*
Southington School District,1310011,4,*,*
Southington School District,1310011,5,6,1.1
Southington School District,1310011,6,11,2.1
Southington School District,1310011,7,6,1.1
Southington School District,1310011,8,21,3.7
Southington School District,1310011,9,32,6.5
Southington School District,1310011,10,36,6.6
Southington School District,1310011,11,27,5.5
Southington School District,1310011,12,57,11.2
Sprague School District,1330011,K,N/A,N/A
Sprague School District,1330011,1,N/A,N/A
Sprague School District,1330011,2,*,*
Sprague School District,1330011,3,*,*
Sprague School District,1330011,4,*,*
Sprague School District,1330011,5,*,*
Sprague School District,1330011,6,*,*
Sprague School District,1330011,7,9,23.7
Sprague School District,1330011,8,9,20.9
Sprague School District,1330011,9,N/A,*
Sprague School District,1330011,10,N/A,*
Stafford School District,1340011,K,N/A,N/A
Stafford School District,1340011,1,N/A,N/A
Stafford School District,1340011,2,N/A,N/A
Stafford School District,1340011,3,*,*
Stafford School District,1340011,4,N/A,N/A
Stafford School District,1340011,5,*,*
Stafford School District,1340011,6,11,10.7
Stafford School District,1340011,7,*,*
Stafford School District,1340011,8,*,*
Stafford School District,1340011,9,16,17
Stafford School District,1340011,10,14,14.7
Stafford School District,1340011,11,13,11.8
Stafford School District,1340011,12,16,13.4
Stamford Academy District,2820013,9,17,42.5
Stamford Academy District,2820013,10,*,*
Stamford Academy District,2820013,11,7,19.4
Stamford Academy District,2820013,12,*,*
Stamford Charter School for Excellence District,2960013,K,*,*
Stamford Charter School for Excellence District,2960013,1,*,*
Stamford School District,1350011,K,10,0.7
Stamford School District,1350011,1,8,0.6
Stamford School District,1350011,2,11,0.9
Stamford School District,1350011,3,12,0.9
Stamford School District,1350011,4,16,1.3
Stamford School District,1350011,5,14,1.2
Stamford School District,1350011,6,53,4.7
Stamford School District,1350011,7,78,7.1
Stamford School District,1350011,8,69,6.1
Stamford School District,1350011,9,117,9.6
Stamford School District,1350011,10,60,5.3
Stamford School District,1350011,11,82,6.8
Stamford School District,1350011,12,73,6.3
Sterling School District,1360011,K,N/A,N/A
Sterling School District,1360011,1,N/A,N/A
Sterling School District,1360011,2,*,*
Sterling School District,1360011,3,*,*
Sterling School District,1360011,4,*,*
Sterling School District,1360011,5,*,*
Sterling School District,1360011,6,*,*
Sterling School District,1360011,7,N/A,N/A
Sterling School District,1360011,8,*,*
Sterling School District,1360011,10,N/A,*
Sterling School District,1360011,12,N/A,*
Stonington School District,1370011,K,*,*
Stonington School District,1370011,1,N/A,N/A
Stonington School District,1370011,2,N/A,N/A
Stonington School District,1370011,3,*,*
Stonington School District,1370011,4,*,*
Stonington School District,1370011,5,*,*
Stonington School District,1370011,6,6,3.8
Stonington School District,1370011,7,6,3.3
Stonington School District,1370011,8,*,*
Stonington School District,1370011,9,12,6.8
Stonington School District,1370011,10,15,8.2
Stonington School District,1370011,11,32,18.2
Stonington School District,1370011,12,37,18.9
Stratford School District,1380011,K,11,2.3
Stratford School District,1380011,1,8,1.8
Stratford School District,1380011,2,8,1.6
Stratford School District,1380011,3,10,1.9
Stratford School District,1380011,4,19,3.5
Stratford School District,1380011,5,26,5
Stratford School District,1380011,6,26,4.8
Stratford School District,1380011,7,73,12.5
Stratford School District,1380011,8,74,13.6
Stratford School District,1380011,9,63,12.3
Stratford School District,1380011,10,42,7.9
Stratford School District,1380011,11,54,10.9
Stratford School District,1380011,12,51,8.9
Suffield School District,1390011,K,N/A,N/A
Suffield School District,1390011,1,*,*
Suffield School District,1390011,2,N/A,N/A
Suffield School District,1390011,3,7,4.5
Suffield School District,1390011,4,7,4.1
Suffield School District,1390011,5,*,*
Suffield School District,1390011,6,8,4.1
Suffield School District,1390011,7,15,8.1
Suffield School District,1390011,8,*,*
Suffield School District,1390011,9,22,9.5
Suffield School District,1390011,10,26,12.5
Suffield School District,1390011,11,22,11.6
Suffield School District,1390011,12,26,12.7
The Bridge Academy District,2690013,7,14,28.6
The Bridge Academy District,2690013,8,17,34
The Bridge Academy District,2690013,9,7,14
The Bridge Academy District,2690013,10,6,12.8
The Bridge Academy District,2690013,11,*,*
The Bridge Academy District,2690013,12,*,*
The Gilbert School District,9020022,7,11,13.1
The Gilbert School District,9020022,8,15,16.1
The Gilbert School District,9020022,9,18,17.8
The Gilbert School District,9020022,10,13,16
The Gilbert School District,9020022,11,18,17.3
The Gilbert School District,9020022,12,19,19.8
Thomaston School District,1400011,K,N/A,N/A
Thomaston School District,1400011,1,N/A,N/A
Thomaston School District,1400011,2,*,*
Thomaston School District,1400011,3,*,*
Thomaston School District,1400011,4,*,*
Thomaston School District,1400011,5,*,*
Thomaston School District,1400011,6,*,*
Thomaston School District,1400011,7,13,12.9
Thomaston School District,1400011,8,12,17.1
Thomaston School District,1400011,9,12,17.6
Thomaston School District,1400011,10,8,13.6
Thomaston School District,1400011,11,*,*
Thomaston School District,1400011,12,8,14.8
Thompson School District,1410011,K,N/A,N/A
Thompson School District,1410011,1,*,*
Thompson School District,1410011,2,*,*
Thompson School District,1410011,3,*,*
Thompson School District,1410011,4,*,*
Thompson School District,1410011,5,*,*
Thompson School District,1410011,6,*,*
Thompson School District,1410011,7,6,6.8
Thompson School District,1410011,8,6,7.7
Thompson School District,1410011,9,10,11.6
Thompson School District,1410011,10,12,16.7
Thompson School District,1410011,11,8,16.7
Thompson School District,1410011,12,14,19.2
Tolland School District,1420011,K,N/A,N/A
Tolland School District,1420011,1,N/A,N/A
Tolland School District,1420011,2,N/A,N/A
Tolland School District,1420011,3,N/A,N/A
Tolland School District,1420011,4,*,*
Tolland School District,1420011,5,N/A,N/A
Tolland School District,1420011,6,*,*
Tolland School District,1420011,7,13,5.9
Tolland School District,1420011,8,17,7.2
Tolland School District,1420011,9,11,5.5
Tolland School District,1420011,10,10,4.5
Tolland School District,1420011,11,19,9.1
Tolland School District,1420011,12,19,8.5
Torrington School District,1430011,K,*,*
Torrington School District,1430011,1,*,*
Torrington School District,1430011,2,7,2
Torrington School District,1430011,3,6,1.7
Torrington School District,1430011,4,10,2.8
Torrington School District,1430011,5,16,4.3
Torrington School District,1430011,6,36,10
Torrington School District,1430011,7,65,19.2
Torrington School District,1430011,8,44,12.7
Torrington School District,1430011,9,33,14.5
Torrington School District,1430011,10,38,13.8
Torrington School District,1430011,11,38,17.3
Torrington School District,1430011,12,49,17.2
Trailblazers Academy District,2780013,6,11,21.6
Trailblazers Academy District,2780013,7,17,45.9
Trailblazers Academy District,2780013,8,11,26.8
Trumbull School District,1440011,K,*,*
Trumbull School District,1440011,1,N/A,N/A
Trumbull School District,1440011,2,*,*
Trumbull School District,1440011,3,N/A,N/A
Trumbull School District,1440011,4,*,*
Trumbull School District,1440011,5,*,*
Trumbull School District,1440011,6,*,*
Trumbull School District,1440011,7,16,2.9
Trumbull School District,1440011,8,11,2.3
Trumbull School District,1440011,9,7,1.3
Trumbull School District,1440011,10,11,1.9
Trumbull School District,1440011,11,9,1.8
Trumbull School District,1440011,12,17,3.1
Unified School District #1,3360015,8,N/A,N/A
Unified School District #1,3360015,9,N/A,N/A
Unified School District #1,3360015,10,N/A,N/A
Unified School District #1,3360015,11,N/A,N/A
Unified School District #1,3360015,12,N/A,N/A
Unified School District #2,3470015,3,N/A,*
Unified School District #2,3470015,6,*,*
Unified School District #2,3470015,7,*,*
Unified School District #2,3470015,8,6,23.1
Unified School District #2,3470015,9,25,37.3
Unified School District #2,3470015,10,15,37.5
Unified School District #2,3470015,11,13,35.1
Unified School District #2,3470015,12,8,*
Union School District,1450011,K,N/A,*
Union School District,1450011,1,N/A,*
Union School District,1450011,2,N/A,*
Union School District,1450011,3,N/A,*
Union School District,1450011,4,N/A,*
Union School District,1450011,5,N/A,*
Union School District,1450011,6,N/A,*
Union School District,1450011,7,N/A,*
Union School District,1450011,8,*,*
Vernon School District,1460011,K,*,*
Vernon School District,1460011,1,12,4.7
Vernon School District,1460011,2,*,*
Vernon School District,1460011,3,9,3.6
Vernon School District,1460011,4,10,4
Vernon School District,1460011,5,15,6.2
Vernon School District,1460011,6,25,9.8
Vernon School District,1460011,7,21,9.2
Vernon School District,1460011,8,39,18.4
Vernon School District,1460011,9,75,29.6
Vernon School District,1460011,10,28,13.7
Vernon School District,1460011,11,42,19.6
Vernon School District,1460011,12,20,10.8
Voluntown School District,1470011,K,N/A,N/A
Voluntown School District,1470011,1,N/A,N/A
Voluntown School District,1470011,2,N/A,N/A
Voluntown School District,1470011,3,N/A,N/A
Voluntown School District,1470011,4,N/A,N/A
Voluntown School District,1470011,5,*,*
Voluntown School District,1470011,6,N/A,N/A
Voluntown School District,1470011,7,N/A,N/A
Voluntown School District,1470011,8,*,*
Voluntown School District,1470011,9,N/A,*
Voluntown School District,1470011,10,N/A,*
Wallingford School District,1480011,K,*,*
Wallingford School District,1480011,1,*,*
Wallingford School District,1480011,2,11,2.6
Wallingford School District,1480011,3,*,*
Wallingford School District,1480011,4,*,*
Wallingford School District,1480011,5,*,*
Wallingford School District,1480011,6,22,4.4
Wallingford School District,1480011,7,32,6.9
Wallingford School District,1480011,8,37,7.7
Wallingford School District,1480011,9,26,5.5
Wallingford School District,1480011,10,35,7.4
Wallingford School District,1480011,11,27,5.6
Wallingford School District,1480011,12,29,5.3
Waterbury School District,1510011,K,42,2.8
Waterbury School District,1510011,1,76,4.8
Waterbury School District,1510011,2,107,7.2
Waterbury School District,1510011,3,138,9.1
Waterbury School District,1510011,4,144,10
Waterbury School District,1510011,5,190,13.2
Waterbury School District,1510011,6,324,22.7
Waterbury School District,1510011,7,389,27.2
Waterbury School District,1510011,8,365,26.3
Waterbury School District,1510011,9,537,41.3
Waterbury School District,1510011,10,471,36
Waterbury School District,1510011,11,425,34.4
Waterbury School District,1510011,12,343,29.1
Waterford School District,1520011,K,*,*
Waterford School District,1520011,1,*,*
Waterford School District,1520011,2,N/A,N/A
Waterford School District,1520011,3,*,*
Waterford School District,1520011,4,*,*
Waterford School District,1520011,5,*,*
Waterford School District,1520011,6,12,5.7
Waterford School District,1520011,7,16,7
Waterford School District,1520011,8,30,12.3
Waterford School District,1520011,9,14,6.7
Waterford School District,1520011,10,18,8.2
Waterford School District,1520011,11,21,9.8
Waterford School District,1520011,12,18,9.3
Watertown School District,1530011,K,N/A,N/A
Watertown School District,1530011,1,*,*
Watertown School District,1530011,2,*,*
Watertown School District,1530011,3,*,*
Watertown School District,1530011,4,*,*
Watertown School District,1530011,5,*,*
Watertown School District,1530011,6,15,6.6
Watertown School District,1530011,7,27,12.4
Watertown School District,1530011,8,30,13.2
Watertown School District,1530011,9,31,13.8
Watertown School District,1530011,10,26,12.5
Watertown School District,1530011,11,21,10.3
Watertown School District,1530011,12,23,9.6
West Hartford School District,1550011,K,*,*
West Hartford School District,1550011,1,*,*
West Hartford School District,1550011,2,*,*
West Hartford School District,1550011,3,8,1.1
West Hartford School District,1550011,4,6,0.8
West Hartford School District,1550011,5,8,1.1
West Hartford School District,1550011,6,51,6.6
West Hartford School District,1550011,7,63,8.1
West Hartford School District,1550011,8,74,10.6
West Hartford School District,1550011,9,48,6
West Hartford School District,1550011,10,39,5.2
West Hartford School District,1550011,11,61,7.8
West Hartford School District,1550011,12,52,6.6
West Haven School District,1560011,K,*,*
West Haven School District,1560011,1,N/A,N/A
West Haven School District,1560011,2,*,*
West Haven School District,1560011,3,9,1.9
West Haven School District,1560011,4,12,2.5
West Haven School District,1560011,5,18,3.6
West Haven School District,1560011,6,19,4.5
West Haven School District,1560011,7,51,12
West Haven School District,1560011,8,59,13.3
West Haven School District,1560011,9,84,19.4
West Haven School District,1560011,10,73,17.5
West Haven School District,1560011,11,50,15.1
West Haven School District,1560011,12,40,10
Westbrook School District,1540011,K,N/A,N/A
Westbrook School District,1540011,1,N/A,N/A
Westbrook School District,1540011,2,N/A,N/A
Westbrook School District,1540011,3,N/A,N/A
Westbrook School District,1540011,4,N/A,N/A
Westbrook School District,1540011,5,*,*
Westbrook School District,1540011,6,*,*
Westbrook School District,1540011,7,N/A,N/A
Westbrook School District,1540011,8,*,*
Westbrook School District,1540011,9,*,*
Westbrook School District,1540011,10,N/A,N/A
Westbrook School District,1540011,11,*,*
Westbrook School District,1540011,12,*,*
Weston School District,1570011,K,N/A,N/A
Weston School District,1570011,1,N/A,N/A
Weston School District,1570011,2,N/A,N/A
Weston School District,1570011,3,N/A,N/A
Weston School District,1570011,4,N/A,N/A
Weston School District,1570011,5,N/A,N/A
Weston School District,1570011,6,13,6.8
Weston School District,1570011,7,6,2.9
Weston School District,1570011,8,12,6.5
Weston School District,1570011,9,*,*
Weston School District,1570011,10,*,*
Weston School District,1570011,11,6,2.9
Weston School District,1570011,12,7,3.4
Westport School District,1580011,K,*,*
Westport School District,1580011,1,N/A,N/A
Westport School District,1580011,2,*,*
Westport School District,1580011,3,*,*
Westport School District,1580011,4,10,2.3
Westport School District,1580011,5,*,*
Westport School District,1580011,6,*,*
Westport School District,1580011,7,8,1.7
Westport School District,1580011,8,7,1.5
Westport School District,1580011,9,7,1.4
Westport School District,1580011,10,12,2.5
Westport School District,1580011,11,14,3.2
Westport School District,1580011,12,7,1.4
Wethersfield School District,1590011,K,*,*
Wethersfield School District,1590011,1,*,*
Wethersfield School District,1590011,2,8,3.2
Wethersfield School District,1590011,3,10,3.6
Wethersfield School District,1590011,4,*,*
Wethersfield School District,1590011,5,*,*
Wethersfield School District,1590011,6,7,2.4
Wethersfield School District,1590011,7,22,8.1
Wethersfield School District,1590011,8,30,10.7
Wethersfield School District,1590011,9,19,6.6
Wethersfield School District,1590011,10,17,5.4
Wethersfield School District,1590011,11,20,7.5
Wethersfield School District,1590011,12,18,5.7
Willington School District,1600011,K,N/A,N/A
Willington School District,1600011,1,*,*
Willington School District,1600011,2,*,*
Willington School District,1600011,3,N/A,N/A
Willington School District,1600011,4,N/A,N/A
Willington School District,1600011,5,*,*
Willington School District,1600011,6,N/A,N/A
Willington School District,1600011,7,*,*
Willington School District,1600011,8,*,*
Wilton School District,1610011,K,N/A,N/A
Wilton School District,1610011,1,N/A,N/A
Wilton School District,1610011,2,N/A,N/A
Wilton School District,1610011,3,N/A,N/A
Wilton School District,1610011,4,N/A,N/A
Wilton School District,1610011,5,*,*
Wilton School District,1610011,6,6,1.9
Wilton School District,1610011,7,8,2.2
Wilton School District,1610011,8,10,2.9
Wilton School District,1610011,9,*,*
Wilton School District,1610011,10,*,*
Wilton School District,1610011,11,*,*
Wilton School District,1610011,12,9,2.6
Winchester School District,1620011,K,N/A,N/A
Winchester School District,1620011,1,N/A,N/A
Winchester School District,1620011,2,N/A,N/A
Winchester School District,1620011,3,N/A,N/A
Winchester School District,1620011,4,N/A,N/A
Winchester School District,1620011,5,*,*
Winchester School District,1620011,6,*,*
Winchester School District,1620011,8,N/A,*
Winchester School District,1620011,9,N/A,*
Winchester School District,1620011,10,N/A,*
Winchester School District,1620011,11,N/A,*
Winchester School District,1620011,12,N/A,*
Windham School District,1630011,K,N/A,N/A
Windham School District,1630011,1,*,*
Windham School District,1630011,2,*,*
Windham School District,1630011,3,24,7.5
Windham School District,1630011,4,25,8.9
Windham School District,1630011,5,24,9.4
Windham School District,1630011,6,49,19.1
Windham School District,1630011,7,83,34.2
Windham School District,1630011,8,65,25
Windham School District,1630011,9,80,41.9
Windham School District,1630011,10,33,23.6
Windham School District,1630011,11,32,26.4
Windham School District,1630011,12,34,24.6
Windsor Locks School District,1650011,K,N/A,N/A
Windsor Locks School District,1650011,1,N/A,N/A
Windsor Locks School District,1650011,2,N/A,N/A
