"District","District Code","Grade","Count","%"
"Newington School District","=""0940011""",06,22,6.9
"Newington School District","=""0940011""",03,"*","*"
"Newington School District","=""0940011""",07,34,9.3
"Newington School District","=""0940011""",08,37,9.8
"Newington School District","=""0940011""",09,44,11.0
"Newington School District","=""0940011""",10,27,8.1
"Newington School District","=""0940011""",11,45,11.1
"Newington School District","=""0940011""",12,44,13.0
"Newington School District","=""0940011""",04,6,1.9
"Newtown School District","=""0970011""","K","N/A","N/A"
"Newtown School District","=""0970011""",01,"N/A","N/A"
"Newtown School District","=""0970011""",02,"*","*"
"Newtown School District","=""0970011""",05,"*","*"
"Newtown School District","=""0970011""",06,9,2.1
"Newtown School District","=""0970011""",03,"*","*"
"Newtown School District","=""0970011""",07,11,2.4
"Newtown School District","=""0970011""",08,25,5.7
"Newtown School District","=""0970011""",09,13,2.8
"Newtown School District","=""0970011""",10,25,6.2
"Newtown School District","=""0970011""",11,24,5.5
"Newtown School District","=""0970011""",12,33,7.9
"Newtown School District","=""0970011""",04,"*","*"
"Norfolk School District","=""0980011""","K","N/A","*"
"Norfolk School District","=""0980011""",01,"N/A","*"
"Norfolk School District","=""0980011""",02,"N/A","*"
"Norfolk School District","=""0980011""",05,"N/A","N/A"
"Norfolk School District","=""0980011""",06,"N/A","N/A"
"Norfolk School District","=""0980011""",03,"N/A","N/A"
"Norfolk School District","=""0980011""",12,"N/A","*"
"Norfolk School District","=""0980011""",04,"N/A","*"
"North Branford School District","=""0990011""","K","N/A","N/A"
"North Branford School District","=""0990011""",01,"N/A","N/A"
"North Branford School District","=""0990011""",02,"*","*"
"North Branford School District","=""0990011""",05,9,4.6
"North Branford School District","=""0990011""",06,25,13.0
"North Branford School District","=""0990011""",03,"*","*"
"North Branford School District","=""0990011""",07,20,8.8
"North Branford School District","=""0990011""",08,35,18.5
"North Branford School District","=""0990011""",09,26,14.6
"North Branford School District","=""0990011""",10,22,14.0
"North Branford School District","=""0990011""",11,31,16.1
"North Branford School District","=""0990011""",12,33,20.8
"North Branford School District","=""0990011""",04,"*","*"
"North Canaan School District","=""1000011""","K","N/A","N/A"
"North Canaan School District","=""1000011""",01,"N/A","N/A"
"North Canaan School District","=""1000011""",02,"*","*"
"North Canaan School District","=""1000011""",05,"N/A","N/A"
"North Canaan School District","=""1000011""",06,"*","*"
"North Canaan School District","=""1000011""",03,"N/A","N/A"
"North Canaan School District","=""1000011""",07,"*","*"
"North Canaan School District","=""1000011""",08,"*","*"
"North Canaan School District","=""1000011""",04,"N/A","N/A"
"North Haven School District","=""1010011""","K","N/A","N/A"
"North Haven School District","=""1010011""",01,"N/A","N/A"
"North Haven School District","=""1010011""",02,"N/A","N/A"
"North Haven School District","=""1010011""",05,"N/A","N/A"
"North Haven School District","=""1010011""",06,13,4.9
"North Haven School District","=""1010011""",03,"N/A","N/A"
"North Haven School District","=""1010011""",07,15,5.2
"North Haven School District","=""1010011""",08,28,8.6
"North Haven School District","=""1010011""",09,15,5.0
"North Haven School District","=""1010011""",10,10,3.4
"North Haven School District","=""1010011""",11,11,3.9
"North Haven School District","=""1010011""",12,14,4.5
"North Haven School District","=""1010011""",04,"N/A","N/A"
"North Stonington School District","=""1020011""","K","N/A","N/A"
"North Stonington School District","=""1020011""",01,"*","*"
"North Stonington School District","=""1020011""",02,"N/A","N/A"
"North Stonington School District","=""1020011""",05,"*","*"
"North Stonington School District","=""1020011""",06,"*","*"
"North Stonington School District","=""1020011""",03,"*","*"
"North Stonington School District","=""1020011""",07,"*","*"
"North Stonington School District","=""1020011""",08,12,19.0
"North Stonington School District","=""1020011""",09,8,13.3
"North Stonington School District","=""1020011""",10,"*","*"
"North Stonington School District","=""1020011""",11,11,18.0
"North Stonington School District","=""1020011""",12,15,27.3
"North Stonington School District","=""1020011""",04,6,10.0
"Norwalk School District","=""1030011""","K","*","*"
"Norwalk School District","=""1030011""",01,"*","*"
"Norwalk School District","=""1030011""",02,12,1.4
"Norwalk School District","=""1030011""",05,23,2.9
"Norwalk School District","=""1030011""",06,122,15.8
"Norwalk School District","=""1030011""",03,13,1.7
"Norwalk School District","=""1030011""",07,164,19.6
"Norwalk School District","=""1030011""",08,140,17.9
"Norwalk School District","=""1030011""",09,205,22.2
"Norwalk School District","=""1030011""",10,113,13.5
"Norwalk School District","=""1030011""",11,116,13.7
"Norwalk School District","=""1030011""",12,75,10.6
"Norwalk School District","=""1030011""",04,22,2.7
"Norwich Free Academy District","=""9010022""",09,66,11.4
"Norwich Free Academy District","=""9010022""",10,80,11.5
"Norwich Free Academy District","=""9010022""",11,54,9.7
"Norwich Free Academy District","=""9010022""",12,30,5.4
"Norwich School District","=""1040011""","K","*","*"
"Norwich School District","=""1040011""",01,10,2.4
"Norwich School District","=""1040011""",02,10,2.6
"Norwich School District","=""1040011""",05,25,6.2
"Norwich School District","=""1040011""",06,53,13.8
"Norwich School District","=""1040011""",03,10,2.6
"Norwich School District","=""1040011""",07,82,21.4
"Norwich School District","=""1040011""",08,97,22.6
"Norwich School District","=""1040011""",09,23,35.9
"Norwich School District","=""1040011""",10,21,52.5
"Norwich School District","=""1040011""",11,7,19.4
"Norwich School District","=""1040011""",12,"*","*"
"Norwich School District","=""1040011""",04,11,2.9
"Odyssey Community School District","=""2630013""",05,"*","*"
"Odyssey Community School District","=""2630013""",06,"*","*"
"Odyssey Community School District","=""2630013""",07,6,18.2
"Odyssey Community School District","=""2630013""",08,"*","*"
"Odyssey Community School District","=""2630013""",04,"*","*"
"Old Saybrook School District","=""1060011""","K","N/A","N/A"
"Old Saybrook School District","=""1060011""",01,"N/A","N/A"
"Old Saybrook School District","=""1060011""",02,"N/A","N/A"
"Old Saybrook School District","=""1060011""",05,"N/A","N/A"
"Old Saybrook School District","=""1060011""",06,17,12.3
"Old Saybrook School District","=""1060011""",03,"N/A","N/A"
"Old Saybrook School District","=""1060011""",07,11,9.1
"Old Saybrook School District","=""1060011""",08,20,16.3
"Old Saybrook School District","=""1060011""",09,"*","*"
"Old Saybrook School District","=""1060011""",10,"*","*"
"Old Saybrook School District","=""1060011""",11,"*","*"
"Old Saybrook School District","=""1060011""",12,"*","*"
"Old Saybrook School District","=""1060011""",04,"*","*"
"Orange School District","=""1070011""","K","*","*"
"Orange School District","=""1070011""",01,"N/A","N/A"
"Orange School District","=""1070011""",02,"N/A","N/A"
"Orange School District","=""1070011""",05,"*","*"
"Orange School District","=""1070011""",06,"*","*"
"Orange School District","=""1070011""",03,"N/A","N/A"
"Orange School District","=""1070011""",04,"*","*"
"Oxford School District","=""1080011""","K","N/A","N/A"
"Oxford School District","=""1080011""",01,"N/A","N/A"
"Oxford School District","=""1080011""",02,"N/A","N/A"
"Oxford School District","=""1080011""",05,"N/A","N/A"
"Oxford School District","=""1080011""",06,7,3.9
"Oxford School District","=""1080011""",03,"N/A","N/A"
"Oxford School District","=""1080011""",07,"*","*"
"Oxford School District","=""1080011""",08,7,3.7
"Oxford School District","=""1080011""",09,"*","*"
"Oxford School District","=""1080011""",10,12,8.5
"Oxford School District","=""1080011""",11,7,4.5
"Oxford School District","=""1080011""",12,"*","*"
"Oxford School District","=""1080011""",04,"N/A","N/A"
"Park City Prep Charter School District","=""2830013""",06,42,63.6
"Park City Prep Charter School District","=""2830013""",07,47,54.7
"Park City Prep Charter School District","=""2830013""",08,62,71.3
"Plainfield School District","=""1090011""","K","N/A","N/A"
"Plainfield School District","=""1090011""",01,"N/A","N/A"
"Plainfield School District","=""1090011""",02,"N/A","N/A"
"Plainfield School District","=""1090011""",05,17,8.0
"Plainfield School District","=""1090011""",06,28,14.5
"Plainfield School District","=""1090011""",03,"*","*"
"Plainfield School District","=""1090011""",07,34,17.4
"Plainfield School District","=""1090011""",08,38,20.0
"Plainfield School District","=""1090011""",09,27,12.0
"Plainfield School District","=""1090011""",10,26,12.5
"Plainfield School District","=""1090011""",11,23,10.5
"Plainfield School District","=""1090011""",12,"*","*"
"Plainfield School District","=""1090011""",04,19,9.4
"Plainville School District","=""1100011""","K","N/A","N/A"
"Plainville School District","=""1100011""",01,"*","*"
"Plainville School District","=""1100011""",02,"*","*"
"Plainville School District","=""1100011""",05,"*","*"
"Plainville School District","=""1100011""",06,11,5.4
"Plainville School District","=""1100011""",03,"*","*"
"Plainville School District","=""1100011""",07,22,11.6
"Plainville School District","=""1100011""",08,15,8.1
"Plainville School District","=""1100011""",09,15,7.3
"Plainville School District","=""1100011""",10,11,5.2
"Plainville School District","=""1100011""",11,17,7.5
"Plainville School District","=""1100011""",12,16,7.5
"Plainville School District","=""1100011""",04,"*","*"
"Plymouth School District","=""1110011""","K","N/A","N/A"
"Plymouth School District","=""1110011""",01,"N/A","N/A"
"Plymouth School District","=""1110011""",02,"N/A","N/A"
"Plymouth School District","=""1110011""",05,"N/A","N/A"
"Plymouth School District","=""1110011""",06,"*","*"
"Plymouth School District","=""1110011""",03,"N/A","N/A"
"Plymouth School District","=""1110011""",07,19,11.9
"Plymouth School District","=""1110011""",08,16,9.2
"Plymouth School District","=""1110011""",09,23,17.8
"Plymouth School District","=""1110011""",10,25,17.7
"Plymouth School District","=""1110011""",11,28,20.3
"Plymouth School District","=""1110011""",12,23,18.3
"Plymouth School District","=""1110011""",04,"*","*"
"Pomfret School District","=""1120011""","K","N/A","N/A"
"Pomfret School District","=""1120011""",01,"N/A","N/A"
"Pomfret School District","=""1120011""",02,"N/A","N/A"
"Pomfret School District","=""1120011""",05,"*","*"
"Pomfret School District","=""1120011""",06,"*","*"
"Pomfret School District","=""1120011""",03,"*","*"
"Pomfret School District","=""1120011""",07,"N/A","N/A"
"Pomfret School District","=""1120011""",08,"*","*"
"Pomfret School District","=""1120011""",09,"N/A","*"
"Pomfret School District","=""1120011""",10,"N/A","*"
"Pomfret School District","=""1120011""",11,"N/A","*"
"Pomfret School District","=""1120011""",12,"N/A","*"
"Pomfret School District","=""1120011""",04,"N/A","N/A"
"Portland School District","=""1130011""","K","N/A","N/A"
"Portland School District","=""1130011""",01,"N/A","N/A"
"Portland School District","=""1130011""",02,"N/A","N/A"
"Portland School District","=""1130011""",05,"*","*"
"Portland School District","=""1130011""",06,"*","*"
"Portland School District","=""1130011""",03,"N/A","N/A"
"Portland School District","=""1130011""",07,7,6.7
"Portland School District","=""1130011""",08,6,4.5
"Portland School District","=""1130011""",09,8,9.1
"Portland School District","=""1130011""",10,13,14.1
"Portland School District","=""1130011""",11,7,7.8
"Portland School District","=""1130011""",12,10,11.1
"Portland School District","=""1130011""",04,"*","*"
"Preston School District","=""1140011""","K","N/A","N/A"
"Preston School District","=""1140011""",01,"N/A","N/A"
"Preston School District","=""1140011""",02,"N/A","N/A"
"Preston School District","=""1140011""",05,"*","*"
"Preston School District","=""1140011""",06,"*","*"
"Preston School District","=""1140011""",03,"*","*"
"Preston School District","=""1140011""",07,8,17.0
"Preston School District","=""1140011""",08,6,10.0
"Preston School District","=""1140011""",09,"N/A","*"
"Preston School District","=""1140011""",12,"N/A","*"
"Preston School District","=""1140011""",04,"N/A","N/A"
"Putnam School District","=""1160011""","K","*","*"
"Putnam School District","=""1160011""",01,"N/A","N/A"
"Putnam School District","=""1160011""",02,"*","*"
"Putnam School District","=""1160011""",05,9,10.5
"Putnam School District","=""1160011""",06,20,21.5
"Putnam School District","=""1160011""",03,"*","*"
"Putnam School District","=""1160011""",07,18,21.2
"Putnam School District","=""1160011""",08,11,14.3
"Putnam School District","=""1160011""",09,25,25.3
"Putnam School District","=""1160011""",10,19,26.8
"Putnam School District","=""1160011""",11,19,26.4
"Putnam School District","=""1160011""",12,17,18.7
"Putnam School District","=""1160011""",04,10,10.6
"Redding School District","=""1170011""","K","N/A","N/A"
"Redding School District","=""1170011""",01,"N/A","N/A"
"Redding School District","=""1170011""",02,"*","*"
"Redding School District","=""1170011""",05,"*","*"
"Redding School District","=""1170011""",06,"*","*"
"Redding School District","=""1170011""",03,"*","*"
"Redding School District","=""1170011""",07,"*","*"
"Redding School District","=""1170011""",08,10,7.1
"Redding School District","=""1170011""",04,"N/A","N/A"
"Regional School District 01","=""2010012""",09,7,5.9
"Regional School District 01","=""2010012""",10,11,7.5
"Regional School District 01","=""2010012""",11,11,8.3
"Regional School District 01","=""2010012""",12,14,13.3
"Regional School District 04","=""2040012""",07,"*","*"
"Regional School District 04","=""2040012""",08,15,9.4
"Regional School District 04","=""2040012""",09,16,9.7
"Regional School District 04","=""2040012""",10,"*","*"
"Regional School District 04","=""2040012""",11,24,14.2
"Regional School District 04","=""2040012""",12,17,11.6
"Regional School District 05","=""2050012""",07,13,3.1
"Regional School District 05","=""2050012""",08,22,5.0
"Regional School District 05","=""2050012""",09,12,3.1
"Regional School District 05","=""2050012""",10,36,8.3
"Regional School District 05","=""2050012""",11,34,8.4
"Regional School District 05","=""2050012""",12,21,5.0
"Regional School District 06","=""2060012""","K","N/A","N/A"
"Regional School District 06","=""2060012""",01,"N/A","N/A"
"Regional School District 06","=""2060012""",02,"N/A","N/A"
"Regional School District 06","=""2060012""",05,"N/A","N/A"
"Regional School District 06","=""2060012""",06,"*","*"
"Regional School District 06","=""2060012""",03,"N/A","N/A"
"Regional School District 06","=""2060012""",07,12,15.8
"Regional School District 06","=""2060012""",08,11,13.8
"Regional School District 06","=""2060012""",09,15,13.2
"Regional School District 06","=""2060012""",10,10,11.1
"Regional School District 06","=""2060012""",11,12,12.2
"Regional School District 06","=""2060012""",12,"*","*"
"Regional School District 06","=""2060012""",04,"*","*"
"Regional School District 07","=""2070012""",06,"N/A","*"
"Regional School District 07","=""2070012""",07,"*","*"
"Regional School District 07","=""2070012""",08,"*","*"
"Regional School District 07","=""2070012""",09,14,7.2
"Regional School District 07","=""2070012""",10,15,7.3
"Regional School District 07","=""2070012""",11,17,8.0
"Regional School District 07","=""2070012""",12,10,5.0
"Regional School District 08","=""2080012""",07,19,6.1
"Regional School District 08","=""2080012""",08,20,5.9
"Regional School District 08","=""2080012""",09,26,8.6
"Regional School District 08","=""2080012""",10,24,7.8
"Regional School District 08","=""2080012""",11,32,12.5
"Regional School District 08","=""2080012""",12,30,13.6
"Regional School District 09","=""2090012""",09,"*","*"
"Regional School District 09","=""2090012""",10,"*","*"
"Regional School District 09","=""2090012""",11,7,3.2
"Regional School District 09","=""2090012""",12,9,3.6
"Regional School District 10","=""2100012""","K","*","*"
"Regional School District 10","=""2100012""",01,"N/A","N/A"
"Regional School District 10","=""2100012""",02,"N/A","N/A"
"Regional School District 10","=""2100012""",05,"*","*"
"Regional School District 10","=""2100012""",06,7,3.2
"Regional School District 10","=""2100012""",03,"*","*"
"Regional School District 10","=""2100012""",07,10,4.5
"Regional School District 10","=""2100012""",08,14,5.7
"Regional School District 10","=""2100012""",09,20,10.1
"Regional School District 10","=""2100012""",10,24,10.4
"Regional School District 10","=""2100012""",11,24,12.9
"Regional School District 10","=""2100012""",12,29,14.0
"Regional School District 10","=""2100012""",04,"*","*"
"Regional School District 11","=""2110012""",07,12,16.4
"Regional School District 11","=""2110012""",08,14,21.2
"Regional School District 11","=""2110012""",09,9,20.0
"Regional School District 11","=""2110012""",10,"*","*"
"Regional School District 11","=""2110012""",11,"*","*"
"Regional School District 11","=""2110012""",12,8,19.5
"Regional School District 12","=""2120012""","K","N/A","N/A"
"Regional School District 12","=""2120012""",01,"N/A","N/A"
"Regional School District 12","=""2120012""",02,"N/A","N/A"
"Regional School District 12","=""2120012""",05,"*","*"
"Regional School District 12","=""2120012""",06,"*","*"
"Regional School District 12","=""2120012""",03,"N/A","N/A"
"Regional School District 12","=""2120012""",07,"*","*"
"Regional School District 12","=""2120012""",08,8,9.8
"Regional School District 12","=""2120012""",09,6,6.9
"Regional School District 12","=""2120012""",10,19,26.0
"Regional School District 12","=""2120012""",11,22,25.0
"Regional School District 12","=""2120012""",12,17,21.8
"Regional School District 12","=""2120012""",04,"N/A","N/A"
"Regional School District 13","=""2130012""","K","N/A","N/A"
"Regional School District 13","=""2130012""",01,"N/A","N/A"
"Regional School District 13","=""2130012""",02,"N/A","N/A"
"Regional School District 13","=""2130012""",05,"*","*"
"Regional School District 13","=""2130012""",06,"*","*"
"Regional School District 13","=""2130012""",03,"*","*"
"Regional School District 13","=""2130012""",07,9,5.0
"Regional School District 13","=""2130012""",08,7,4.2
"Regional School District 13","=""2130012""",09,"*","*"
"Regional School District 13","=""2130012""",10,7,5.1
"Regional School District 13","=""2130012""",11,6,4.2
"Regional School District 13","=""2130012""",12,"*","*"
"Regional School District 13","=""2130012""",04,"*","*"
"Regional School District 14","=""2140012""","K","N/A","N/A"
"Regional School District 14","=""2140012""",01,"N/A","N/A"
"Regional School District 14","=""2140012""",02,"N/A","N/A"
"Regional School District 14","=""2140012""",05,"N/A","N/A"
"Regional School District 14","=""2140012""",06,"*","*"
"Regional School District 14","=""2140012""",03,"N/A","N/A"
"Regional School District 14","=""2140012""",07,"*","*"
"Regional School District 14","=""2140012""",08,13,7.5
"Regional School District 14","=""2140012""",09,9,4.1
"Regional School District 14","=""2140012""",10,21,10.1
"Regional School District 14","=""2140012""",11,18,8.4
"Regional School District 14","=""2140012""",12,18,8.8
"Regional School District 14","=""2140012""",04,"*","*"
"Regional School District 15","=""2150012""","K","N/A","N/A"
"Regional School District 15","=""2150012""",01,"N/A","N/A"
"Regional School District 15","=""2150012""",02,"N/A","N/A"
"Regional School District 15","=""2150012""",05,"N/A","N/A"
"Regional School District 15","=""2150012""",06,"*","*"
"Regional School District 15","=""2150012""",03,"*","*"
"Regional School District 15","=""2150012""",07,8,2.2
"Regional School District 15","=""2150012""",08,7,1.9
"Regional School District 15","=""2150012""",09,35,10.0
"Regional School District 15","=""2150012""",10,19,5.7
"Regional School District 15","=""2150012""",11,27,7.1
"Regional School District 15","=""2150012""",12,26,7.4
"Regional School District 15","=""2150012""",04,"N/A","N/A"
"Regional School District 16","=""2160012""","K","*","*"
"Regional School District 16","=""2160012""",01,"*","*"
"Regional School District 16","=""2160012""",02,"*","*"
"Regional School District 16","=""2160012""",05,"*","*"
"Regional School District 16","=""2160012""",06,26,12.3
"Regional School District 16","=""2160012""",03,"*","*"
"Regional School District 16","=""2160012""",07,16,8.3
"Regional School District 16","=""2160012""",08,31,14.0
"Regional School District 16","=""2160012""",09,12,6.4
"Regional School District 16","=""2160012""",10,19,9.6
"Regional School District 16","=""2160012""",11,12,6.2
"Regional School District 16","=""2160012""",12,31,14.5
"Regional School District 16","=""2160012""",04,"*","*"
"Regional School District 17","=""2170012""","K","N/A","N/A"
"Regional School District 17","=""2170012""",01,"N/A","N/A"
"Regional School District 17","=""2170012""",02,"*","*"
"Regional School District 17","=""2170012""",05,13,6.7
"Regional School District 17","=""2170012""",06,12,6.0
"Regional School District 17","=""2170012""",03,"N/A","N/A"
"Regional School District 17","=""2170012""",07,20,9.5
"Regional School District 17","=""2170012""",08,24,11.8
"Regional School District 17","=""2170012""",09,11,6.6
"Regional School District 17","=""2170012""",10,19,9.9
"Regional School District 17","=""2170012""",11,15,8.9
"Regional School District 17","=""2170012""",12,8,5.0
"Regional School District 17","=""2170012""",04,"*","*"
"Regional School District 18","=""2180012""","K","N/A","N/A"
"Regional School District 18","=""2180012""",01,"N/A","N/A"
"Regional School District 18","=""2180012""",02,"N/A","N/A"
"Regional School District 18","=""2180012""",05,"N/A","N/A"
"Regional School District 18","=""2180012""",06,"*","*"
"Regional School District 18","=""2180012""",03,"N/A","N/A"
"Regional School District 18","=""2180012""",07,"*","*"
"Regional School District 18","=""2180012""",08,"*","*"
"Regional School District 18","=""2180012""",09,6,5.5
"Regional School District 18","=""2180012""",10,8,8.0
"Regional School District 18","=""2180012""",11,"*","*"
"Regional School District 18","=""2180012""",12,11,10.8
"Regional School District 18","=""2180012""",04,"N/A","N/A"
"Regional School District 19","=""2190012""",09,13,4.3
"Regional School District 19","=""2190012""",10,25,8.1
"Regional School District 19","=""2190012""",11,20,7.1
"Regional School District 19","=""2190012""",12,14,4.6
"Ridgefield School District","=""1180011""","K","N/A","N/A"
"Ridgefield School District","=""1180011""",01,"*","*"
"Ridgefield School District","=""1180011""",02,"N/A","N/A"
"Ridgefield School District","=""1180011""",05,"*","*"
"Ridgefield School District","=""1180011""",06,"*","*"
"Ridgefield School District","=""1180011""",03,"N/A","N/A"
"Ridgefield School District","=""1180011""",07,"*","*"
"Ridgefield School District","=""1180011""",08,"*","*"
"Ridgefield School District","=""1180011""",09,17,3.9
"Ridgefield School District","=""1180011""",10,18,4.1
"Ridgefield School District","=""1180011""",11,18,4.2
"Ridgefield School District","=""1180011""",12,10,2.3
"Ridgefield School District","=""1180011""",04,"*","*"
"Rocky Hill School District","=""1190011""","K","N/A","N/A"
"Rocky Hill School District","=""1190011""",01,"*","*"
"Rocky Hill School District","=""1190011""",02,"*","*"
"Rocky Hill School District","=""1190011""",05,"*","*"
"Rocky Hill School District","=""1190011""",06,12,5.2
"Rocky Hill School District","=""1190011""",03,"*","*"
"Rocky Hill School District","=""1190011""",07,11,5.2
"Rocky Hill School District","=""1190011""",08,16,7.7
"Rocky Hill School District","=""1190011""",09,25,13.2
"Rocky Hill School District","=""1190011""",10,17,8.3
"Rocky Hill School District","=""1190011""",11,15,8.2
"Rocky Hill School District","=""1190011""",12,25,11.9
"Rocky Hill School District","=""1190011""",04,"*","*"
"Salem School District","=""1210011""","K","N/A","N/A"
"Salem School District","=""1210011""",01,"N/A","N/A"
"Salem School District","=""1210011""",02,"N/A","N/A"
"Salem School District","=""1210011""",05,"*","*"
"Salem School District","=""1210011""",06,"*","*"
"Salem School District","=""1210011""",03,"N/A","N/A"
"Salem School District","=""1210011""",07,"*","*"
"Salem School District","=""1210011""",08,"*","*"
"Salem School District","=""1210011""",10,"N/A","*"
"Salem School District","=""1210011""",04,"N/A","N/A"
"Salisbury School District","=""1220011""","K","N/A","N/A"
"Salisbury School District","=""1220011""",01,"N/A","N/A"
"Salisbury School District","=""1220011""",02,"N/A","N/A"
"Salisbury School District","=""1220011""",05,"*","*"
"Salisbury School District","=""1220011""",06,"N/A","N/A"
"Salisbury School District","=""1220011""",03,"N/A","N/A"
"Salisbury School District","=""1220011""",07,"*","*"
"Salisbury School District","=""1220011""",08,"*","*"
"Salisbury School District","=""1220011""",04,"N/A","N/A"
"Scotland School District","=""1230011""","K","*","*"
"Scotland School District","=""1230011""",01,"N/A","*"
"Scotland School District","=""1230011""",02,"N/A","*"
"Scotland School District","=""1230011""",05,"*","*"
"Scotland School District","=""1230011""",06,"*","*"
"Scotland School District","=""1230011""",03,"N/A","*"
"Scotland School District","=""1230011""",04,"*","*"
"Seymour School District","=""1240011""","K","N/A","N/A"
"Seymour School District","=""1240011""",01,"N/A","N/A"
"Seymour School District","=""1240011""",02,"N/A","N/A"
"Seymour School District","=""1240011""",05,"*","*"
"Seymour School District","=""1240011""",06,17,8.2
"Seymour School District","=""1240011""",03,"*","*"
"Seymour School District","=""1240011""",07,31,16.4
"Seymour School District","=""1240011""",08,28,15.7
"Seymour School District","=""1240011""",09,50,26.0
"Seymour School District","=""1240011""",10,41,25.8
"Seymour School District","=""1240011""",11,36,19.5
"Seymour School District","=""1240011""",12,25,13.7
"Seymour School District","=""1240011""",04,"*","*"
"Sharon School District","=""1250011""","K","N/A","N/A"
"Sharon School District","=""1250011""",01,"N/A","N/A"
"Sharon School District","=""1250011""",02,"N/A","*"
"Sharon School District","=""1250011""",05,"N/A","N/A"
"Sharon School District","=""1250011""",06,"*","*"
"Sharon School District","=""1250011""",03,"N/A","N/A"
"Sharon School District","=""1250011""",07,"N/A","*"
"Sharon School District","=""1250011""",08,"N/A","N/A"
"Sharon School District","=""1250011""",04,"N/A","*"
"Shelton School District","=""1260011""","K","N/A","N/A"
"Shelton School District","=""1260011""",01,"N/A","N/A"
"Shelton School District","=""1260011""",02,"N/A","N/A"
"Shelton School District","=""1260011""",05,"N/A","N/A"
"Shelton School District","=""1260011""",06,"*","*"
"Shelton School District","=""1260011""",03,"*","*"
"Shelton School District","=""1260011""",07,18,4.0
"Shelton School District","=""1260011""",08,18,4.2
"Shelton School District","=""1260011""",09,54,14.4
"Shelton School District","=""1260011""",10,71,16.6
"Shelton School District","=""1260011""",11,59,15.2
"Shelton School District","=""1260011""",12,71,17.1
"Shelton School District","=""1260011""",04,"N/A","N/A"
"Sherman School District","=""1270011""","K","N/A","N/A"
"Sherman School District","=""1270011""",01,"N/A","N/A"
"Sherman School District","=""1270011""",02,"N/A","N/A"
"Sherman School District","=""1270011""",05,"*","*"
"Sherman School District","=""1270011""",06,"*","*"
"Sherman School District","=""1270011""",03,"N/A","N/A"
"Sherman School District","=""1270011""",07,"*","*"
"Sherman School District","=""1270011""",08,"*","*"
"Sherman School District","=""1270011""",11,"N/A","*"
"Sherman School District","=""1270011""",04,"*","*"
"Side By Side Charter School District","=""2700013""","K","N/A","N/A"
"Side By Side Charter School District","=""2700013""",01,"N/A","N/A"
"Side By Side Charter School District","=""2700013""",02,"*","*"
"Side By Side Charter School District","=""2700013""",05,"*","*"
"Side By Side Charter School District","=""2700013""",06,"*","*"
"Side By Side Charter School District","=""2700013""",03,"*","*"
"Side By Side Charter School District","=""2700013""",07,"*","*"
"Side By Side Charter School District","=""2700013""",08,"*","*"
"Side By Side Charter School District","=""2700013""",04,"*","*"
"Simsbury School District","=""1280011""","K","*","*"
"Simsbury School District","=""1280011""",01,"N/A","N/A"
"Simsbury School District","=""1280011""",02,"*","*"
"Simsbury School District","=""1280011""",05,6,1.5
"Simsbury School District","=""1280011""",06,"*","*"
"Simsbury School District","=""1280011""",03,"*","*"
"Simsbury School District","=""1280011""",07,13,3.3
"Simsbury School District","=""1280011""",08,16,3.7
"Simsbury School District","=""1280011""",09,18,4.5
"Simsbury School District","=""1280011""",10,20,4.8
"Simsbury School District","=""1280011""",11,28,7.9
"Simsbury School District","=""1280011""",12,37,8.8
"Simsbury School District","=""1280011""",04,"*","*"
"Somers School District","=""1290011""","K","N/A","N/A"
"Somers School District","=""1290011""",01,"N/A","N/A"
"Somers School District","=""1290011""",02,"N/A","N/A"
"Somers School District","=""1290011""",05,"N/A","N/A"
"Somers School District","=""1290011""",06,"*","*"
"Somers School District","=""1290011""",03,"*","*"
"Somers School District","=""1290011""",07,8,6.1
"Somers School District","=""1290011""",08,7,4.8
"Somers School District","=""1290011""",09,17,11.3
"Somers School District","=""1290011""",10,10,7.1
"Somers School District","=""1290011""",11,13,9.1
"Somers School District","=""1290011""",12,18,12.7
"Somers School District","=""1290011""",04,"N/A","N/A"
"South Windsor School District","=""1320011""","K","N/A","N/A"
"South Windsor School District","=""1320011""",01,"*","*"
"South Windsor School District","=""1320011""",02,"*","*"
"South Windsor School District","=""1320011""",05,7,1.9
"South Windsor School District","=""1320011""",06,12,3.5
"South Windsor School District","=""1320011""",03,"*","*"
"South Windsor School District","=""1320011""",07,20,5.2
"South Windsor School District","=""1320011""",08,22,5.9
"South Windsor School District","=""1320011""",09,24,6.0
"South Windsor School District","=""1320011""",10,35,8.9
"South Windsor School District","=""1320011""",11,35,8.5
"South Windsor School District","=""1320011""",12,40,10.4
"South Windsor School District","=""1320011""",04,8,2.0
"Southington School District","=""1310011""","K","*","*"
"Southington School District","=""1310011""",01,"*","*"
"Southington School District","=""1310011""",02,"*","*"
"Southington School District","=""1310011""",05,7,1.3
"Southington School District","=""1310011""",06,31,6.1
"Southington School District","=""1310011""",03,"*","*"
"Southington School District","=""1310011""",07,42,7.8
"Southington School District","=""1310011""",08,62,11.3
"Southington School District","=""1310011""",09,36,7.2
"Southington School District","=""1310011""",10,40,8.1
"Southington School District","=""1310011""",11,54,9.7
"Southington School District","=""1310011""",12,40,8.1
"Southington School District","=""1310011""",04,13,2.3
"Sprague School District","=""1330011""","K","N/A","N/A"
"Sprague School District","=""1330011""",01,"N/A","N/A"
